Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B19-01945,01/14/19,14:28,January,Monday,DISTURBANCE IP,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,NO REPORT
B19-01887,01/14/19,05:58,January,Monday,DISTURBANCE IP,3311 S ACADIA CT,LB329,BPD,REPORT
B19-01802,01/13/19,08:26,January,Sunday,DISTURBANCE IP,2300 N WALNUT ST; MCDONALDS NORTH,LB209,BPD,NO REPORT
B19-01750,01/12/19,22:14,January,Saturday,DISTURBANCE IP,2549 E EASTGATE LN; APT 309,LB222,BPD,NO REPORT
B19-01739,01/12/19,20:22,January,Saturday,DISTURBANCE IP,2727 N DUNN ST,LB208,BPD,REPORT
B19-01661,01/12/19,04:33,January,Saturday,DISTURBANCE IP,N ILLINOIS ST & W 11TH ST,LB517,BPD,NO REPORT
B19-01655,01/12/19,03:10,January,Saturday,DISTURBANCE IP,430 E KIRKWOOD AVE; BIG WHEEL PIZZA,LB104,BPD,NO REPORT
B19-01654,01/12/19,02:29,January,Saturday,DISTURBANCE IP,1513 S DORCHESTER DR,LB317,BPD,REPORT
B19-01653,01/12/19,8.144675925925926E-2,January,Saturday,DISTURBANCE IP,S LINCOLN ST & E 3RD ST,LB104,BPD,NO REPORT
B19-01652,01/12/19,7.464120370370371E-2,January,Saturday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B19-01544,01/11/19,12:50,January,Friday,DISTURBANCE IP,1912 S BERKLEY NORTH CT,LB317,BPD,NO REPORT
B19-01493,01/11/19,02:40,January,Friday,DISTURBANCE IP,2446 S HENDERSON ST; CRAWFORD APARTMENTS 2,LB327,BPD,REPORT
B19-01475,01/11/19,2.631944444444444E-2,January,Friday,DISTURBANCE IP,1919 N COLLEGE AVE; STEAK N SHAKE NORTH,LB512,BPD,NO REPORT
B19-01430,01/10/19,19:08,January,Thursday,DISTURBANCE IP,3939 W ROLL AVE; APT 7,LB416,BPD,NO REPORT
B19-01426,01/10/19,18:59,January,Thursday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,REPORT
B19-01359,01/10/19,07:06,January,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B189,LB336,BPD,NO REPORT
B19-01357,01/10/19,05:14,January,Thursday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-01352,01/10/19,03:33,January,Thursday,DISTURBANCE IP,519 N LINCOLN ST; APT 14,LB102,BPD,NO REPORT
B19-01345,01/10/19,8.8773148148148143E-2,January,Thursday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6; RM 240,LB212,BPD,REPORT
B19-01293,01/09/19,20:43,January,Wednesday,DISTURBANCE IP,612 S STATE ROAD 446; APT 40C,LB307,BPD,NO REPORT
B19-01224,01/09/19,13:18,January,Wednesday,DISTURBANCE IP,811 W 2ND ST; VOLUNTEERS FOR MEDICINE,LB409,BPD,NO REPORT
B19-01174,01/09/19,07:14,January,Wednesday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,NO REPORT
B19-01168,01/09/19,06:05,January,Wednesday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-01077,01/08/19,19:46,January,Tuesday,DISTURBANCE IP,1709 W 8TH ST; LOT 24,LB521,BPD,NO REPORT
B19-01071,01/08/19,19:13,January,Tuesday,DISTURBANCE IP,2929 W 3RD ST; AMC SHOWPLACE THEATER 12 WEST,LB404,BPD,NO REPORT
B19-01059,01/08/19,17:39,January,Tuesday,DISTURBANCE IP,S WALNUT ST & E 2ND ST,LB103,BPD,NO REPORT
B19-01018,01/08/19,13:15,January,Tuesday,DISTURBANCE IP,155 E BURKS DR; GOLDEN LIVING CENTER,LB336,BPD,NO REPORT
B19-00997,01/08/19,10:53,January,Tuesday,DISTURBANCE IP,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,NO REPORT
B19-00989,01/08/19,10:08,January,Tuesday,DISTURBANCE IP,645 S ROGERS ST,LB409,BPD,NO REPORT
B19-00965,01/08/19,06:01,January,Tuesday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-00962,01/08/19,04:30,January,Tuesday,DISTURBANCE IP,316 N WASHINGTON ST; WASHINGTON STREET APARTMENTS,LB102,BPD,NO REPORT
B19-00943,01/07/19,22:56,January,Monday,DISTURBANCE IP,2440 S HENDERSON ST; APT 208,LB327,BPD,REPORT
B19-00933,01/07/19,21:42,January,Monday,DISTURBANCE IP,1004 W COUNTRY CLUB DR,LB423,BPD,NO REPORT
B19-00837,01/07/19,05:54,January,Monday,DISTURBANCE IP,220 E 3RD ST; POLICE DEPARTMENT HEADQUARTERS,LB104,BPD,NO REPORT
B19-00777,01/06/19,17:20,January,Sunday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-00683,01/05/19,23:10,January,Saturday,DISTURBANCE IP,703 W GOURLEY PIKE; APT 122B,LB513,BPD,NO REPORT
B19-00663,01/05/19,20:38,January,Saturday,DISTURBANCE IP,103 E SOUTHERN DR,LB315,BPD,NO REPORT
B19-00660,01/05/19,19:40,January,Saturday,DISTURBANCE IP,200 N GATES DR; DOLLAR TREE WHITEHALL CROSSING,LB524,BPD,NO REPORT
B19-00597,01/05/19,09:38,January,Saturday,DISTURBANCE IP,2160 N WALNUT ST; DENNYS,LB212,BPD,NO REPORT
B19-00525,01/04/19,18:13,January,Friday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT 25,LB336,BPD,REPORT
B19-00443,01/04/19,08:47,January,Friday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-00395,01/03/19,23:14,January,Thursday,DISTURBANCE IP,2812 W HEARTWOOD CT; APT C,LB415,BPD,NO REPORT
B19-00354,01/03/19,17:23,January,Thursday,DISTURBANCE IP,2718 E 3RD ST; BURGER KING EAST,LB305,BPD,NO REPORT
B19-00345,01/03/19,16:09,January,Thursday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-00336,01/03/19,15:13,January,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT A 25,LB336,BPD,NO REPORT
B19-00297,01/03/19,03:01,January,Thursday,DISTURBANCE IP,316 N WASHINGTON ST; WASHINGTON STREET APARTMENTS,LB102,BPD,NO REPORT
B19-00285,01/02/19,23:31,January,Wednesday,DISTURBANCE IP,3333 E 3RD ST; ROYAL VW NISSAN,LB221,BPD,NO REPORT
B19-00252,01/02/19,19:04,January,Wednesday,DISTURBANCE IP,411 E SOUTHERN DR; APT 4,LB315,BPD,NO REPORT
B19-00248,01/02/19,18:22,January,Wednesday,DISTURBANCE IP,535 S WALNUT ST; ARBYS SOUTH,LB301,BPD,REPORT
B19-00232,01/02/19,16:22,January,Wednesday,DISTURBANCE IP,213 E KIRKWOOD AVE; HABITAT FOR HUMANITY,LB102,BPD,NO REPORT
B19-00132,01/02/19,8.9305555555555569E-2,January,Wednesday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B19-00032,01/01/19,07:03,January,Tuesday,DISTURBANCE IP,1600 N WILLIS DR; LOT 150,LB513,BPD,REPORT
B19-00026,01/01/19,03:50,January,Tuesday,DISTURBANCE IP,710 N COLLEGE AVE; APT 404,LB519,BPD,NO REPORT
B19-00011,01/01/19,4.0625000000000001E-2,January,Tuesday,DISTURBANCE IP,3243 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B19-00008,01/01/19,3.4560185185185187E-2,January,Tuesday,DISTURBANCE IP,201 W 17TH ST; CIRCLE K GAS 17TH AND COLLEGE,LB519,BPD,NO REPORT
B19-12140,03/26/19,20:00,March,Tuesday,DISTURBANCE NP,751 E TAMARACK TRL; JILLS HOUSE,LB210,BPD,NO REPORT
B19-08839,03/03/19,13:06,March,Sunday,DISTURBANCE NP,223 S PETE ELLIS DR; QUICK CLEAN COIN LAUNDRY,LB221,BPD,REPORT
B19-08305,02/28/19,13:26,February,Thursday,DISTURBANCE NP,866 E MILLER DR,LB316,BPD,NO REPORT
B19-05399,02/08/19,02:58,February,Friday,DISTURBANCE NP,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,NO REPORT
B19-05115,02/06/19,12:46,February,Wednesday,DISTURBANCE NP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B19-04038,01/29/19,15:30,January,Tuesday,DISTURBANCE NP,917 S COLLEGE MALL RD; CRICKET WIRELESS,LB310,BPD,REPORT
B19-03217,01/23/19,20:16,January,Wednesday,DISTURBANCE NP,2420 S MADISON ST,LB423,BPD,REPORT
B19-02837,01/20/19,18:29,January,Sunday,DISTURBANCE NP,2601 S WALNUT ST; 1011 W PINEHURST DR,LB328,BPD,NO REPORT
B19-02580,01/18/19,17:53,January,Friday,DISTURBANCE NP,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B19-01237,01/09/19,14:19,January,Wednesday,DISTURBANCE NP,4421 W HEATHERWOOD LN,LB428,BPD,NO REPORT
B19-00661,01/05/19,19:45,January,Saturday,DISTURBANCE NP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B19-12769,03/30/19,21:55,March,Saturday,DRUNK,2811 E 3RD ST; CHILIS BAR AND GRILL,LB221,BPD,NO REPORT
B19-12681,03/30/19,03:16,March,Saturday,DRUNK,221 W 2ND ST; WENDYS SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-12677,03/30/19,02:35,March,Saturday,DRUNK,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT
B19-12671,03/30/19,5.4583333333333338E-2,March,Saturday,DRUNK,S WALNUT ST & E 2ND ST,LB410,BPD,REPORT
B19-12634,03/29/19,21:12,March,Friday,DRUNK,S WASHINGTON ST & E GRIMES LN,LB314,BPD,NO REPORT
B19-12456,03/28/19,19:07,March,Thursday,DRUNK,2443 S WALNUT STREET PIKE; PIZZA X SOUTH,LB327,BPD,NO REPORT
B19-12402,03/28/19,14:05,March,Thursday,DRUNK,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-12181,03/27/19,8.3726851851851858E-2,March,Wednesday,DRUNK,202 E 6TH ST; MONROE COUNTY HISTORY CENTER,LB102,BPD,NO REPORT
B19-11899,03/25/19,03:14,March,Monday,DRUNK,1115 S WALNUT ST; CIRCLE K GAS GRIMES AND WALNUT,LB314,BPD,NO REPORT
B19-11858,03/24/19,20:19,March,Sunday,DRUNK,S WALNUT ST & E WINSLOW RD,LB422,BPD,NO REPORT
B19-11770,03/24/19,03:59,March,Sunday,DRUNK,217 W KIRKWOOD AVE; HYATT PLACE HOTEL,LB103,BPD,NO REPORT
B19-11754,03/24/19,8.4861111111111109E-2,March,Sunday,DRUNK,S WALNUT ST & E KIRKWOOD AVE,,BPD,NO REPORT
B19-11742,03/24/19,9.6296296296296303E-3,March,Sunday,DRUNK,S HENDERSON ST & E WYLIE FARM RD,LB327,BPD,REPORT
B19-11183,03/20/19,9.5289351851851847E-2,March,Wednesday,DRUNK,N GRANT ST & E 7TH ST,LB102,BPD,NO REPORT
B19-11181,03/20/19,6.5763888888888886E-2,March,Wednesday,DRUNK,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B19-11165,03/19/19,23:26,March,Tuesday,DRUNK,105 N DUNN ST; RITZ,LB102,BPD,NO REPORT
B19-11114,03/19/19,17:31,March,Tuesday,DRUNK,1014 S WALNUT ST,LB411,BPD,NO REPORT
B19-11038,03/19/19,06:20,March,Tuesday,DRUNK,1722 N WALNUT ST; AMERICAS BEST VALUE INN,LB212,BPD,NO REPORT
B19-10758,03/17/19,2.6956018518518522E-2,March,Sunday,DRUNK,430 E KIRKWOOD AVE,LB104,BPD,NO REPORT
B19-10643,03/15/19,22:09,March,Friday,DRUNK,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B19-10521,03/14/19,22:58,March,Thursday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-10331,03/13/19,20:24,March,Wednesday,DRUNK,3170 S WALNUT ST,LB433,BPD,NO REPORT
B19-10083,03/12/19,04:20,March,Tuesday,DRUNK,2910 W 3RD ST; MCDONALDS WEST,LB523,BPD,NO REPORT
B19-09976,03/11/19,10:22,March,Monday,DRUNK,532 S WALNUT ST; ACE PAWN SHOP SOUTH,LB410,BPD,NO REPORT
B19-09897,03/10/19,18:13,March,Sunday,DRUNK,S WASHINGTON ST & E KIRKWOOD AVE,LB104,BPD,REPORT
B19-09830,03/10/19,03:36,March,Sunday,DRUNK,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-09818,03/10/19,1.1342592592592592E-2,March,Sunday,DRUNK,1421 N WILLIS DR; CLASSIC BOWLING LANES,LB513,BPD,NO REPORT
B19-09790,03/09/19,21:25,March,Saturday,DRUNK,2500 S ROCKPORT RD; APT 1506,LB424,BPD,NO REPORT
B19-09693,03/09/19,03:42,March,Saturday,DRUNK,1730 S WALNUT ST; NIGHT MOVES,LB421,BPD,NO REPORT
B19-09382,03/07/19,02:53,March,Thursday,DRUNK,402 W SKYLINE DR,LB510,BPD,NO REPORT
B19-09075,03/04/19,22:37,March,Monday,DRUNK,1005 N ROGERS ST; APT 4B,LB518,BPD,NO REPORT
B19-08972,03/04/19,02:40,March,Monday,DRUNK,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,REPORT
B19-08825,03/03/19,11:46,March,Sunday,DRUNK,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,NO REPORT
B19-08798,03/03/19,8.4988425925925926E-2,March,Sunday,DRUNK,519 N LINCOLN ST,LB102,BPD,NO REPORT
B19-08343,02/28/19,17:20,February,Thursday,DRUNK,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,NO REPORT
B19-08202,02/27/19,17:02,February,Wednesday,DRUNK,500 S MULLER PKWY; VILLAGE AT MULLER PARK,LB404,BPD,NO REPORT
B19-07822,02/24/19,22:33,February,Sunday,DRUNK,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B19-07737,02/24/19,03:38,February,Sunday,DRUNK,N COLLEGE AVE & W 10TH ST,,BPD,NO REPORT
B19-07576,02/23/19,03:30,February,Saturday,DRUNK,1013 N COLLEGE AVE; LOVERS PLAYGROUND,LB519,BPD,REPORT
B19-07567,02/23/19,6.1840277777777779E-2,February,Saturday,DRUNK,527 E 3RD ST; CIRCLE K GAS 3RD AND INDIANA,LB104,BPD,NO REPORT
B19-07511,02/22/19,18:17,February,Friday,DRUNK,3203 S MARKET PL,LB428,BPD,NO REPORT
B19-07420,02/22/19,04:59,February,Friday,DRUNK,612 S STATE ROAD 446; APT 25C,LB307,BPD,NO REPORT
B19-07400,02/21/19,23:40,February,Thursday,DRUNK,423 S FESS AVE; apt 6,LB302,BPD,NO REPORT
B19-07130,02/20/19,09:47,February,Wednesday,DRUNK,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-06465,02/15/19,21:26,February,Friday,DRUNK,620 S WALNUT ST,LB410,BPD,REPORT
B19-06331,02/15/19,5.9062499999999997E-2,February,Friday,DRUNK,302 N WALNUT ST; SCOTTYS BREWHOUSE,LB102,BPD,NO REPORT
B19-06330,02/15/19,5.4733796296296294E-2,February,Friday,DRUNK,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,NO REPORT
B19-05886,02/11/19,14:30,February,Monday,DRUNK,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,NO REPORT
B19-05703,02/10/19,02:46,February,Sunday,DRUNK,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,NO REPORT
B19-05688,02/10/19,4.762731481481481E-2,February,Sunday,DRUNK,N WALNUT ST & E 10TH ST,LB102,BPD,NO REPORT
B19-05552,02/09/19,03:33,February,Saturday,DRUNK,E ATWATER AVE & E 3RD ST,LB104,BPD,NO REPORT
B19-05533,02/08/19,23:47,February,Friday,DRUNK,221 W 2ND ST; WENDYS SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-05149,02/06/19,16:31,February,Wednesday,DRUNK,333 E WINSLOW RD; EXPRESS EMPLOYMENT,LB326,BPD,NO REPORT
B19-05025,02/05/19,17:05,February,Tuesday,DRUNK,S GRANT ST & E KIRKWOOD AVE; THE VENUE,LB102,BPD,NO REPORT
B19-04964,02/05/19,07:46,February,Tuesday,DRUNK,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B19-04840,02/04/19,12:10,February,Monday,DRUNK,2423 S WALNUT ST; DAIRY QUEEN,LB327,BPD,NO REPORT
B19-04759,02/03/19,20:07,February,Sunday,DRUNK,S WOODLAWN AVE & E GRIMES LN,LB313,BPD,NO REPORT
B19-04633,02/02/19,19:30,February,Saturday,DRUNK,S INDIANA AVE & E KIRKWOOD AVE,LIU14,BPD,NO REPORT
B19-04554,02/02/19,08:58,February,Saturday,DRUNK,1000 W KIRKWOOD AVE; ELITE HAIR DESIGN,LB520,BPD,NO REPORT
B19-04200,01/30/19,21:59,January,Wednesday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-04076,01/29/19,19:25,January,Tuesday,DRUNK,500 S LIBERTY DR; KROGER WHITEHALL,LB403,BPD,NO REPORT
B19-04050,01/29/19,16:57,January,Tuesday,DRUNK,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-03975,01/29/19,02:34,January,Tuesday,DRUNK,S WALNUT ST & E KIRKWOOD AVE,,BPD,NO REPORT
B19-03699,01/27/19,3.7766203703703705E-2,January,Sunday,DRUNK,1730 S WALNUT ST; NIGHT MOVES,LB421,BPD,NO REPORT
B19-03673,01/26/19,23:00,January,Saturday,DRUNK,430 E KIRKWOOD AVE;UPSTAIRS PUB,LB104,BPD,NO REPORT
B19-03624,01/26/19,16:22,January,Saturday,DRUNK,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,REPORT
B19-03558,01/26/19,03:39,January,Saturday,DRUNK,N COLLEGE AVE & W 15TH ST,LB519,BPD,REPORT
B19-03553,01/26/19,8.9421296296296304E-2,January,Saturday,DRUNK,310 W 12TH ST; PARK ON MORTON,LB519,BPD,NO REPORT
B19-03415,01/25/19,03:13,January,Friday,DRUNK,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,REPORT
B19-03399,01/25/19,1.8703703703703705E-2,January,Friday,DRUNK,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT
B19-03250,01/24/19,1.8518518518518518E-4,January,Thursday,DRUNK,2300 N WALNUT ST; MCDONALDS NORTH,LB209,BPD,REPORT
B19-03215,01/23/19,20:05,January,Wednesday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-03212,01/23/19,19:37,January,Wednesday,DRUNK,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,NO REPORT
B19-03192,01/23/19,17:06,January,Wednesday,DRUNK,W GIFFORD RD & S WOODSIDE DR,LB401,BPD,NO REPORT
B19-03140,01/23/19,09:10,January,Wednesday,DRUNK,703 W GOURLEY PIKE; APT 50,LB513,BPD,NO REPORT
B19-03107,01/22/19,23:09,January,Tuesday,DRUNK,430 E KIRKWOOD AVE; UPSTAIRS PUB,LB104,BPD,NO REPORT
B19-03093,01/22/19,20:12,January,Tuesday,DRUNK,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B19-03019,01/22/19,10:20,January,Tuesday,DRUNK,2498 S WALNUT ST; BURGER KING SOUTH,LB422,BPD,NO REPORT
B19-03001,01/22/19,8.0451388888888892E-2,January,Tuesday,DRUNK,552 S BASSWOOD DR; apt a,LB404,BPD,NO REPORT
B19-02899,01/21/19,08:26,January,Monday,DRUNK,1890 S WALNUT ST; APT 8,LB421,BPD,NO REPORT
B19-02625,01/18/19,23:16,January,Friday,DRUNK,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B19-02484,01/18/19,03:25,January,Friday,DRUNK,2434 S WINSLOW CT,LB326,BPD,NO REPORT
B19-02333,01/17/19,02:53,January,Thursday,DRUNK,113 E 6TH ST,LB102,BPD,NO REPORT
B19-02291,01/16/19,22:02,January,Wednesday,DRUNK,105 W 7TH ST; VIDEO SALOON,LB101,BPD,NO REPORT
B19-02194,01/16/19,11:21,January,Wednesday,DRUNK,1007 N SUMMIT ST; BLOOMINGTON HOUSING AUTHORITY,LB517,BPD,NO REPORT
B19-02113,01/15/19,18:15,January,Tuesday,DRUNK,3901 N KINSER PIKE; BLOOMINGTON HIGH SCHOOL NORTH,LB508,BPD,NO REPORT
B19-02101,01/15/19,16:23,January,Tuesday,DRUNK,212 W KIRKWOOD AVE; IRISH LION,LB101,BPD,NO REPORT
B19-02009,01/14/19,22:06,January,Monday,DRUNK,1000 W 15TH ST; TRI NORTH MIDDLE SCHOOL,LB518,BPD,NO REPORT
B19-01987,01/14/19,18:23,January,Monday,DRUNK,3477 W 3RD ST; PLANET FITNESS,LB403,BPD,NO REPORT
B19-01936,01/14/19,13:49,January,Monday,DRUNK,2894 E 3RD ST; ULTA BEAUTY,LB305,BPD,NO REPORT
B19-01843,01/13/19,17:16,January,Sunday,DRUNK,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,NO REPORT
B19-01791,01/13/19,03:20,January,Sunday,DRUNK,730 N WALNUT ST; CITY FLATS APTS,LB213,BPD,REPORT
B19-01784,01/13/19,02:50,January,Sunday,DRUNK,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,NO REPORT
B19-01777,01/13/19,4.024305555555556E-2,January,Sunday,DRUNK,404 S WASHINGTON ST;APT B4410  URBAN STATION APARTMENTS,LB104,BPD,NO REPORT
B19-01488,01/11/19,8.0902777777777782E-2,January,Friday,DRUNK,N LINCOLN ST & E 10TH ST,LB102,BPD,NO REPORT
B19-01441,01/10/19,20:35,January,Thursday,DRUNK,302 N WALNUT ST; SCOTTYS BREWHOUSE,LB102,BPD,REPORT
B19-01341,01/10/19,5.8263888888888893E-2,January,Thursday,DRUNK,1800 N WALNUT ST; MOTEL 6,LB212,BPD,REPORT
B19-01054,01/08/19,17:02,January,Tuesday,DRUNK,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-00927,01/07/19,20:04,January,Monday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-00923,01/07/19,19:49,January,Monday,DRUNK,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,NO REPORT
B19-00873,01/07/19,12:32,January,Monday,DRUNK,202 E 6TH ST; MONROE COUNTY HISTORY CENTER,LB102,BPD,NO REPORT
B19-00842,01/07/19,07:01,January,Monday,DRUNK,1751 N STONELAKE DR; SUPER 8 MOTEL,LB510,BPD,NO REPORT
B19-00774,01/06/19,16:57,January,Sunday,DRUNK,2614 S LEONARD SPRINGS RD,LMS27,BPD,REPORT
B19-00758,01/06/19,14:44,January,Sunday,DRUNK,3216 E 3RD ST; KMART,LB305,BPD,NO REPORT
B19-00730,01/06/19,09:14,January,Sunday,DRUNK,1410 N WALNUT ST; HOME 2 SUITES,LB212,BPD,REPORT
B19-00714,01/06/19,03:01,January,Sunday,DRUNK,216 N WALNUT ST; BLUEBIRD NIGHTCLUB,LB102,BPD,NO REPORT
B19-00658,01/05/19,19:09,January,Saturday,DRUNK,1350 W BLOOMFIELD RD; BUFFALO WILD WINGS,LB406,BPD,NO REPORT
B19-00605,01/05/19,12:48,January,Saturday,DRUNK,S WALNUT STREET PIKE & E WINSLOW RD,LB328,BPD,NO REPORT
B19-00593,01/05/19,08:11,January,Saturday,DRUNK,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B19-00592,01/05/19,08:06,January,Saturday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-00517,01/04/19,17:41,January,Friday,DRUNK,527 E 3RD ST; CIRCLE K GAS 3RD AND INDIANA,LB104,BPD,NO REPORT
B19-00228,01/02/19,16:09,January,Wednesday,DRUNK,574 S LANDMARK AVE; WILLIAMS BROS PHARMACY,LB406,BPD,NO REPORT
B19-00042,01/01/19,10:24,January,Tuesday,DRUNK,1709 W 8TH ST; LOT 23,LB521,BPD,NO REPORT
B19-00028,01/01/19,05:23,January,Tuesday,DRUNK,729 W DIXIE ST; GREEN TREE APARTMENTS,LB412,BPD,NO REPORT
B19-12808,03/31/19,04:53,March,Sunday,NOISE,710 N MORTON ST; THE PARK ON MORTON OFFICE; APT 6301,LB519,BPD,NO REPORT
B19-12806,03/31/19,04:35,March,Sunday,NOISE,710 N MORTON ST; THE PARK ON MORTON OFFICE,LB519,BPD,NO REPORT
B19-12801,03/31/19,02:51,March,Sunday,NOISE,1612 S WILCOX ST; APT 5,LB318,BPD,NO REPORT
B19-12797,03/31/19,3.5115740740740746E-2,March,Sunday,NOISE,310 E 17TH ST,,BPD,NO REPORT
B19-12791,03/31/19,1.7395833333333336E-2,March,Sunday,NOISE,310 W GEORGIA AVE,LB519,BPD,NO REPORT
B19-12788,03/30/19,23:42,March,Saturday,NOISE,212 N MORTON ST,LB101,BPD,NO REPORT
B19-12772,03/30/19,21:45,March,Saturday,NOISE,120 S KINGSTON DR; BLDG F,LB221,BPD,NO REPORT
B19-12685,03/30/19,03:50,March,Saturday,NOISE,1750 N RANGE RD; BLDG L,LB216,BPD,NO REPORT
B19-12675,03/30/19,7.1747685185185192E-2,March,Saturday,NOISE,590 S PARK RIDGE RD; apt 7202,LB307,BPD,NO REPORT
B19-12660,03/29/19,23:54,March,Friday,NOISE,553 S DOLIMAH AVE,LB406,BPD,NO REPORT
B19-12651,03/29/19,22:48,March,Friday,NOISE,1323 N WASHINGTON ST,LB212,BPD,NO REPORT
B19-12515,03/29/19,5.950231481481482E-2,March,Friday,NOISE,513 W GOURLEY PIKE; APT 540,LB513,BPD,NO REPORT
B19-12492,03/28/19,22:31,March,Thursday,NOISE,509 N LINCOLN ST,LB102,BPD,NO REPORT
B19-12469,03/28/19,20:23,March,Thursday,NOISE,E 15TH ST & N GRANT ST,,BPD,NO REPORT
B19-12463,03/28/19,19:48,March,Thursday,NOISE,N GRANT ST & E 16TH ST,LB213,BPD,NO REPORT
B19-12445,03/28/19,17:33,March,Thursday,NOISE,1450 N WILLIS DR,LB513,BPD,NO REPORT
B19-12342,03/28/19,6.6319444444444446E-3,March,Thursday,NOISE,N GRANT ST & E ALICE ST,LB102,BPD,NO REPORT
B19-12329,03/27/19,22:28,March,Wednesday,NOISE,N GRANT ST & E 11TH ST,LB213,BPD,NO REPORT
B19-12327,03/27/19,22:16,March,Wednesday,NOISE,555 S PARK RIDGE RD; BLDG 12,LB307,BPD,NO REPORT
