Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B19-22325,06-01-19,22:19,June,Saturday,DISTURBANCE IP,3245 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B19-22327,06-01-19,22:39,June,Saturday,DISTURBANCE IP,1122 W 11TH ST; OUR WAY C STORE,LB517,BPD,NO REPORT
B19-22338,06-01-19,23:25,June,Saturday,DISTURBANCE IP,1600 N WILLIS DR; LOT 214,LB513,BPD,NO REPORT
B19-22345,06-01-19,23:46,June,Saturday,DISTURBANCE IP,504 S BASSWOOD DR; APT H,LB404,BPD,REPORT
B19-22346,06-02-19,00:09,June,Sunday,DISTURBANCE IP,1600 E HILLSIDE DR,LB317,BPD,NO REPORT
B19-22353,06-02-19,00:42,June,Sunday,DISTURBANCE IP,1600 E HILLSIDE DR; APT 7,LB317,BPD,NO REPORT
B19-22380,06-02-19,07:21,June,Sunday,DISTURBANCE IP,1425 N DUNN ST; APT 1104,LB212,BPD,NO REPORT
B19-22385,06-02-19,09:06,June,Sunday,DISTURBANCE IP,N DUNN ST & E 10TH ST,LB214,BPD,NO REPORT
B19-22400,06-02-19,13:23,June,Sunday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B19-22535,06-03-19,12:08,June,Monday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B19-22573,06-03-19,17:07,June,Monday,DISTURBANCE IP,2498 S WALNUT ST; BURGER KING SOUTH,LB422,BPD,NO REPORT
B19-22579,06-03-19,17:34,June,Monday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,REPORT
B19-22584,06-03-19,18:24,June,Monday,DISTURBANCE IP,500 S MULLER PKWY; VILLAGE AT MULLER PARK,LB404,BPD,REPORT
B19-22633,06-04-19,00:42,June,Tuesday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,REPORT
B19-22635,06-04-19,01:34,June,Tuesday,DISTURBANCE IP,4416 E CLAYTON CT,LB308,BPD,NO REPORT
B19-22644,06-04-19,03:19,June,Tuesday,DISTURBANCE IP,310 E 20TH ST; APT 5,LB212,BPD,NO REPORT
B19-22657,06-04-19,07:51,June,Tuesday,DISTURBANCE IP,1001 S HENDERSON ST; BRYAN PARK,LB313,BPD,NO REPORT
B19-22688,06-04-19,13:38,June,Tuesday,DISTURBANCE IP,1919 S WALNUT ST; MCDONALDS SOUTH,LB315,BPD,NO REPORT
B19-22700,06-04-19,14:21,June,Tuesday,DISTURBANCE IP,1115 S WALNUT ST; CIRCLE K GAS GRIMES AND WALNUT,LB314,BPD,NO REPORT
B19-22701,06-04-19,14:28,June,Tuesday,DISTURBANCE IP,3511 S KENNEDY DR,LB336,BPD,NO REPORT
B19-22773,06-04-19,22:05,June,Tuesday,DISTURBANCE IP,2508 S MADISON ST,LB423,BPD,NO REPORT
B19-22876,06-05-19,14:25,June,Wednesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT 8,LB336,BPD,NO REPORT
B19-22931,06-05-19,18:18,June,Wednesday,DISTURBANCE IP,BLT 11 MARKER GRIMES-COUNTRYCB,LB422,BPD,NO REPORT
B19-22947,06-05-19,20:04,June,Wednesday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,REPORT
B19-23032,06-06-19,14:04,June,Thursday,DISTURBANCE IP,714 S FAIRVIEW ST; APT 7,LB409,BPD,REPORT
B19-23072,06-06-19,18:02,June,Thursday,DISTURBANCE IP,100 S PETE ELLIS DR; APT B2,LB221,BPD,REPORT
B19-23086,06-06-19,20:45,June,Thursday,DISTURBANCE IP,427 E KIRKWOOD AVE; GOOD FELLAS,LB102,BPD,NO REPORT
B19-23183,06-07-19,14:53,June,Friday,DISTURBANCE IP,401 S PARKWAY DR; APT 2,LB402,BPD,NO REPORT
B19-23202,06-07-19,17:14,June,Friday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-23224,06-07-19,19:41,June,Friday,DISTURBANCE IP,N WALNUT ST & E 6TH ST,LB101,BPD,NO REPORT
B19-23232,06-07-19,20:45,June,Friday,DISTURBANCE IP,S WALNUT ST & E KIRKWOOD AVE,,BPD,NO REPORT
B19-23237,06-07-19,21:14,June,Friday,DISTURBANCE IP,310 E 20TH ST; APT 5,LB212,BPD,NO REPORT
B19-23238,06-07-19,21:29,June,Friday,DISTURBANCE IP,1705 N KINSER PIKE; MARATHON GAS STATION N KINSER PIKE,LB513,BPD,NO REPORT
B19-23260,06-08-19,01:03,June,Saturday,DISTURBANCE IP,2500 S ROCKPORT RD,LB424,BPD,NO REPORT
B19-23270,06-08-19,02:49,June,Saturday,DISTURBANCE IP,900 N CURRY PIKE; LOT 9,LMN09,BPD,NO REPORT
B19-23301,06-08-19,13:05,June,Saturday,DISTURBANCE IP,3810 E MCCRACKEN WAY; APT 3,LB220,BPD,NO REPORT
B19-23316,06-08-19,14:45,June,Saturday,DISTURBANCE IP,1600 W 3RD ST; RED CROSS,LB521,BPD,NO REPORT
B19-23339,06-08-19,16:43,June,Saturday,DISTURBANCE IP,305 E WINSLOW RD; CONNOR'S TAPROOM,LB326,BPD,NO REPORT
B19-23345,06-08-19,19:02,June,Saturday,DISTURBANCE IP,4317 E WALPOLE LN,LB218,BPD,REPORT
B19-23361,06-08-19,21:20,June,Saturday,DISTURBANCE IP,N LINDBERGH DR & W 12TH ST,LB517,BPD,NO REPORT
B19-23365,06-08-19,21:48,June,Saturday,DISTURBANCE IP,615 S ADAMS ST; MONROE COUNTY YOUTH SHELTER,LB406,BPD,NO REPORT
B19-23396,06-09-19,04:15,June,Sunday,DISTURBANCE IP,225 E 20TH ST; APT 22,LB212,BPD,NO REPORT
B19-23399,06-09-19,05:04,June,Sunday,DISTURBANCE IP,940 W BRIARCLIFF DR,LB507,BPD,NO REPORT
B19-23459,06-09-19,17:14,June,Sunday,DISTURBANCE IP,1890 S WALNUT ST; APT 2,LB421,BPD,NO REPORT
B19-23466,06-09-19,18:06,June,Sunday,DISTURBANCE IP,1212 W 12TH ST,LB517,BPD,NO REPORT
B19-23476,06-09-19,19:53,June,Sunday,DISTURBANCE IP,2355 S BRANDON CT,LB326,BPD,REPORT
B19-23543,06-10-19,12:45,June,Monday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B19-23553,06-10-19,14:22,June,Monday,DISTURBANCE IP,1440 N WOODBURN AVE;APT 10,LB512,BPD,NO REPORT
B19-23581,06-10-19,16:19,June,Monday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B19-23607,06-10-19,19:18,June,Monday,DISTURBANCE IP,1751 N STONELAKE DR; SUPER 8 MOTEL,LB510,BPD,NO REPORT
B19-23620,06-10-19,22:11,June,Monday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,NO REPORT
B19-23712,06-11-19,13:08,June,Tuesday,DISTURBANCE IP,115 N COLLEGE AVE; GOODS FOR COOKS,LB101,BPD,NO REPORT
B19-23713,06-11-19,13:20,June,Tuesday,DISTURBANCE IP,435 S WALNUT ST; BIG RED LIQUORS E 2ND ST,LB104,BPD,NO REPORT
B19-23729,06-11-19,14:54,June,Tuesday,DISTURBANCE IP,826 E MILLER DR,LB316,BPD,NO REPORT
B19-23760,06-11-19,18:26,June,Tuesday,DISTURBANCE IP,110 S INDIANA AVE; STARBUCKS DOWNTOWN,LB104,BPD,NO REPORT
B19-23774,06-11-19,20:47,June,Tuesday,DISTURBANCE IP,3100 S ACADIA CT,LB329,BPD,NO REPORT
B19-23821,06-12-19,00:42,June,Wednesday,DISTURBANCE IP,2304 S ROGERS ST,LB423,BPD,NO REPORT
B19-23869,06-12-19,11:08,June,Wednesday,DISTURBANCE IP,821 S WALNUT ST,LB314,BPD,NO REPORT
B19-23907,06-12-19,15:49,June,Wednesday,DISTURBANCE IP,102 E KIRKWOOD AVE; THE UPTOWN CAFE,LB104,BPD,NO REPORT
B19-23912,06-12-19,16:10,June,Wednesday,DISTURBANCE IP,200 N GATES DR; DOLLAR TREE WHITEHALL CROSSING,LB524,BPD,REPORT
B19-23928,06-12-19,17:54,June,Wednesday,DISTURBANCE IP,611 W SLATE DR,LB513,BPD,REPORT
B19-23939,06-12-19,19:07,June,Wednesday,DISTURBANCE IP,540 S BASSWOOD DR; CANTERBURY APARTMENTS CLUB HOUSE,LB404,BPD,NO REPORT
B19-23952,06-12-19,21:04,June,Wednesday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B19-23976,06-12-19,23:15,June,Wednesday,DISTURBANCE IP,615 E ALPINE TRL,LB316,BPD,REPORT
B19-24021,06-13-19,10:11,June,Thursday,DISTURBANCE IP,223 S PETE ELLIS DR; STE 6,LB221,BPD,NO REPORT
B19-24068,06-13-19,15:04,June,Thursday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,REPORT
B19-24089,06-13-19,17:16,June,Thursday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B19-24095,06-13-19,17:46,June,Thursday,DISTURBANCE IP,425 E KIRKWOOD AVE; FIVE GUYS,LB102,BPD,NO REPORT
B19-24102,06-13-19,18:29,June,Thursday,DISTURBANCE IP,S MORTON ST & W 2ND ST,LB410,BPD,NO REPORT
B19-24117,06-13-19,20:27,June,Thursday,DISTURBANCE IP,804 N COLLEGE AVE,LB519,BPD,NO REPORT
B19-24153,06-14-19,01:14,June,Friday,DISTURBANCE IP,N GRANT ST & E 11TH ST,LB213,BPD,NO REPORT
B19-24158,06-14-19,02:11,June,Friday,DISTURBANCE IP,321 E 14TH ST; apt a4,LB213,BPD,NO REPORT
B19-24255,06-14-19,16:15,June,Friday,DISTURBANCE IP,2851 N OLD STATE ROAD 37; LOWER CASCADES PARK,LB506,BPD,NO REPORT
B19-24273,06-14-19,18:41,June,Friday,DISTURBANCE IP,2600 S MADISON ST,LB423,BPD,NO REPORT
B19-24287,06-14-19,19:57,June,Friday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,REPORT
B19-24316,06-14-19,23:05,June,Friday,DISTURBANCE IP,2110 S WALNUT ST; QUALITY COLLISION,LB422,BPD,NO REPORT
B19-24330,06-15-19,01:39,June,Saturday,DISTURBANCE IP,1466 N ARLINGTON PARK DR; APT 615,LB514,BPD,NO REPORT
B19-24355,06-15-19,10:16,June,Saturday,DISTURBANCE IP,710 W WYLIE ST,LB409,BPD,NO REPORT
B19-24371,06-15-19,12:07,June,Saturday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B19-24421,06-15-19,18:56,June,Saturday,DISTURBANCE IP,1890 S WALNUT ST; APT 8,LB421,BPD,NO REPORT
B19-24465,06-15-19,23:48,June,Saturday,DISTURBANCE IP,619 W HOWE ST; BUILDING TRADES PARK,LB409,BPD,NO REPORT
B19-24469,06-16-19,00:10,June,Sunday,DISTURBANCE IP,1440 N ARLINGTON PARK DR; APT 503,LB514,BPD,NO REPORT
B19-24473,06-16-19,01:13,June,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; B 169,LB336,BPD,NO REPORT
B19-24505,06-16-19,12:08,June,Sunday,DISTURBANCE IP,817 W 1ST ST; PIER RUN RECOVERY,LB409,BPD,NO REPORT
B19-24541,06-16-19,17:34,June,Sunday,DISTURBANCE IP,E EMERY CT & E CHRIS LN,LB316,BPD,NO REPORT
B19-24569,06-16-19,22:32,June,Sunday,DISTURBANCE IP,105 W 7TH ST; VIDEO SALOON,LB101,BPD,NO REPORT
B19-24579,06-17-19,00:03,June,Monday,DISTURBANCE IP,2780 S WALNUT STREET PIKE; APT A 315,LB328,BPD,NO REPORT
B19-24598,06-17-19,02:37,June,Monday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-24629,06-17-19,10:05,June,Monday,DISTURBANCE IP,808 N COLLEGE AVE; CRISIS PREGNANCY CENTER,LB519,BPD,NO REPORT
B19-24646,06-17-19,13:31,June,Monday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-24718,06-17-19,18:39,June,Monday,DISTURBANCE IP,2200 W 3RD ST; ON THE WAY,LB522,BPD,NO REPORT
B19-24744,06-17-19,22:42,June,Monday,DISTURBANCE IP,317 E WINSLOW RD; AVERS PIZZA SOUTH,LB326,BPD,NO REPORT
B19-24753,06-17-19,23:48,June,Monday,DISTURBANCE IP,427 E KIRKWOOD AVE,LB102,BPD,NO REPORT
B19-24836,06-18-19,15:12,June,Tuesday,DISTURBANCE IP,1600 N WALNUT ST; WATERVIEW APARTMENTS,LB212,BPD,NO REPORT
B19-24860,06-18-19,18:32,June,Tuesday,DISTURBANCE IP,280 N GATES DR; BED BATH AND BEYOND WEST,LB524,BPD,NO REPORT
B19-24874,06-18-19,20:33,June,Tuesday,DISTURBANCE IP,2429 S WINSLOW CT,LB326,BPD,NO REPORT
B19-24876,06-18-19,20:49,June,Tuesday,DISTURBANCE IP,1600 N WILLIS DR,LB513,BPD,NO REPORT
B19-24909,06-19-19,03:45,June,Wednesday,DISTURBANCE IP,813 N ORRIS DR,LB518,BPD,NO REPORT
B19-24950,06-19-19,13:19,June,Wednesday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON;RM 109,LB212,BPD,NO REPORT
B19-24963,06-19-19,14:40,June,Wednesday,DISTURBANCE IP,2309 S BRANDON CT,LB326,BPD,NO REPORT
B19-24999,06-19-19,18:42,June,Wednesday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B19-25187,06-20-19,21:11,June,Thursday,DISTURBANCE IP,3281 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B19-25213,06-21-19,02:30,June,Friday,DISTURBANCE IP,4506 W PHLOX LN,LB428,BPD,NO REPORT
B19-25232,06-21-19,09:00,June,Friday,DISTURBANCE IP,327 W 1ST ST; APT 1,LB409,BPD,NO REPORT
B19-25244,06-21-19,10:55,June,Friday,DISTURBANCE IP,121 N HOPEWELL ST; APT 2,LB521,BPD,NO REPORT
B19-25260,06-21-19,13:44,June,Friday,DISTURBANCE IP,2446 S HENDERSON ST; CRAWFORD 2,LB327,BPD,NO REPORT
B19-25331,06-21-19,20:59,June,Friday,DISTURBANCE IP,3520 S HEATHERWOOD LN,LB428,BPD,NO REPORT
B19-25344,06-21-19,22:53,June,Friday,DISTURBANCE IP,2446 S HENDERSON ST; APT 221,LB327,BPD,REPORT
B19-25382,06-22-19,09:27,June,Saturday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B19-25394,06-22-19,12:22,June,Saturday,DISTURBANCE IP,911 N ILLINOIS ST,LB517,BPD,NO REPORT
B19-25398,06-22-19,13:25,June,Saturday,DISTURBANCE IP,3750 W 3RD ST; BURGER KING WEST,LB524,BPD,NO REPORT
B19-25425,06-22-19,15:24,June,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT A48,LB336,BPD,NO REPORT
B19-25431,06-22-19,16:06,June,Saturday,DISTURBANCE IP,409 S WALNUT ST; BEDRAK CAFE,LB104,BPD,NO REPORT
B19-25450,06-22-19,17:53,June,Saturday,DISTURBANCE IP,115 N ROGERS ST; SALVATION ARMY THIRFT STORE,LB520,BPD,NO REPORT
B19-25453,06-22-19,18:02,June,Saturday,DISTURBANCE IP,2446 S HENDERSON ST; CRAWFORD APARTMENTS 2,LB327,BPD,NO REPORT
B19-25454,06-22-19,18:11,June,Saturday,DISTURBANCE IP,3021 E 3RD ST; SPEEDWAY EAST,LB221,BPD,NO REPORT
B19-25473,06-22-19,20:13,June,Saturday,DISTURBANCE IP,1400 W RCA PARK DR; RCA COMMUNITY PARK,LB419,BPD,REPORT
B19-25493,06-22-19,21:54,June,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,REPORT
B19-25553,06-23-19,08:35,June,Sunday,DISTURBANCE IP,908 S WASHINGTON ST; ARIEL APARTMENTS ;APT 10,LB314,BPD,NO REPORT
B19-25586,06-23-19,13:14,June,Sunday,DISTURBANCE IP,3231 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B19-25626,06-23-19,17:27,June,Sunday,DISTURBANCE IP,714 S FAIRVIEW ST; APT 1,LB409,BPD,REPORT
B19-25629,06-23-19,18:12,June,Sunday,DISTURBANCE IP,1105 S ROGERS ST,LB412,BPD,NO REPORT
B19-25692,06-24-19,05:44,June,Monday,DISTURBANCE IP,1622 W 7TH ST,LB521,BPD,NO REPORT
B19-25722,06-24-19,12:18,June,Monday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-25738,06-24-19,14:35,June,Monday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B19-25763,06-24-19,17:26,June,Monday,DISTURBANCE IP,301 E BROWNSTONE DR; BROWNSTONE TERRACE; APT 319,LB213,BPD,NO REPORT
B19-25792,06-24-19,20:29,June,Monday,DISTURBANCE IP,714 S FAIRVIEW ST; APT 1,LB409,BPD,NO REPORT
B19-25805,06-24-19,22:29,June,Monday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,REPORT
B19-25812,06-24-19,22:50,June,Monday,DISTURBANCE IP,1220 W ARLINGTON RD,LB514,BPD,REPORT
B19-25815,06-24-19,23:12,June,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B19-25876,06-25-19,12:44,June,Tuesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT A48,LB336,BPD,NO REPORT
B19-25932,06-25-19,18:57,June,Tuesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A BUILDING,LB336,BPD,NO REPORT
B19-25967,06-26-19,00:04,June,Wednesday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B19-25981,06-26-19,02:46,June,Wednesday,DISTURBANCE IP,430 E KIRKWOOD AVE,LB104,BPD,REPORT
B19-25991,06-26-19,07:29,June,Wednesday,DISTURBANCE IP,W 1ST ST & S FAIRVIEW ST,LB409,BPD,NO REPORT
B19-26032,06-26-19,11:48,June,Wednesday,DISTURBANCE IP,2446 S HENDERSON ST; APT 420,LB327,BPD,REPORT
B19-26040,06-26-19,12:30,June,Wednesday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,REPORT
B19-26111,06-26-19,19:26,June,Wednesday,DISTURBANCE IP,919 S ROGERS ST; FRIENDS PLACE,LB412,BPD,NO REPORT
B19-26157,06-27-19,00:46,June,Thursday,DISTURBANCE IP,703 W GOURLEY PIKE; APT 102,LB513,BPD,REPORT
B19-26187,06-27-19,09:01,June,Thursday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6;RM 532,LB212,BPD,NO REPORT
B19-26284,06-27-19,18:27,June,Thursday,DISTURBANCE IP,2851 N OLD STATE ROAD 37; LOWER CASCADES PARK,LB5,BPD,NO REPORT
B19-26345,06-28-19,02:35,June,Friday,DISTURBANCE IP,201 W 17TH ST; CIRCLE K GAS 17TH AND COLLEGE,LB519,BPD,NO REPORT
B19-26362,06-28-19,08:22,June,Friday,DISTURBANCE IP,2713 E 3RD ST; ARBYS EAST,LB221,BPD,NO REPORT
B19-26375,06-28-19,10:17,June,Friday,DISTURBANCE IP,1600 N WILLIS DR; LT 225,LB513,BPD,NO REPORT
B19-26436,06-28-19,16:34,June,Friday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B19-26456,06-28-19,18:38,June,Friday,DISTURBANCE IP,2355 S BRANDON CT,LB326,BPD,NO REPORT
B19-26492,06-28-19,22:29,June,Friday,DISTURBANCE IP,101 N COLLEGE AVE; THE TAP,LB101,BPD,NO REPORT
B19-26505,06-29-19,00:08,June,Saturday,DISTURBANCE IP,2317 S ROCKPORT RD; APT D,LB423,BPD,NO REPORT
B19-26513,06-29-19,01:17,June,Saturday,DISTURBANCE IP,3939 W ROLL AVE; APT 6,LB416,BPD,NO REPORT
B19-26549,06-29-19,09:09,June,Saturday,DISTURBANCE IP,2446 S HENDERSON ST; APT 229,LB327,BPD,NO REPORT
B19-26615,06-29-19,17:56,June,Saturday,DISTURBANCE IP,120 S KINGSTON DR; APT 27,LB221,BPD,NO REPORT
B19-26648,06-29-19,22:45,June,Saturday,DISTURBANCE IP,3214 S MARKET PL; APT D16,LB428,BPD,REPORT
B19-26712,06-30-19,13:29,June,Sunday,DISTURBANCE IP,714 S FAIRVIEW ST; APT 1,LB409,BPD,NO REPORT
B19-26745,06-30-19,16:22,June,Sunday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B19-26753,06-30-19,17:15,June,Sunday,DISTURBANCE IP,200 E KIRKWOOD AVE; PEOPLES STATE BANK DOWNTOWN,LB104,BPD,NO REPORT
B19-26785,06-30-19,19:57,June,Sunday,DISTURBANCE IP,345 S MULLER PKWY,LB405,BPD,NO REPORT
B19-13272,04-03-19,20:34,April,Wednesday,DISTURBANCE NP,1412 E 2ND ST,LB303,BPD,REPORT
B19-16447,04-23-19,19:12,April,Tuesday,DISTURBANCE NP,2500 S ROCKPORT RD; APT 1205,LB424,BPD,NO REPORT
B19-16587,04-24-19,16:49,April,Wednesday,DISTURBANCE NP,2500 S ROCKPORT RD; APT 1301,LB424,BPD,NO REPORT
B19-17992,05-03-19,14:30,May,Friday,DISTURBANCE NP,101 W KIRKWOOD AVE; BY HAND GALLERY,LB103,BPD,NO REPORT
B19-18464,05-06-19,18:34,May,Monday,DISTURBANCE NP,208 E 16TH ST,LB213,BPD,NO REPORT
B19-19483,05-13-19,14:25,May,Monday,DISTURBANCE NP,3900 E 3RD ST; OFFICE LOUNGE; 220 E 3RD ST; BPD LOBBY,LB307,BPD,NO REPORT
B19-20866,05-22-19,19:16,May,Wednesday,DISTURBANCE NP,1203 N CRESCENT RD,LB516,BPD,NO REPORT
B19-21250,05-25-19,10:10,May,Saturday,DISTURBANCE NP,620 S WALNUT ST; SHALOM CENTER; 535 S WALNUT ST; ARBYS SOUTH,LB410,BPD,NO REPORT
B19-22944,06-05-19,19:21,June,Wednesday,DISTURBANCE NP,1860 S WALNUT ST; APT 17,LB421,BPD,REPORT
B19-23388,06-09-19,01:02,June,Sunday,DISTURBANCE NP,1229 W COUNTRYSIDE LN,,BPD,NO REPORT
B19-24952,06-19-19,13:06,June,Wednesday,DISTURBANCE NP,W 3RD ST & S JOHNSON AVE; 220 E 3RD ST; BPD LOBBY,LB404,BPD,NO REPORT
B19-25343,06-21-19,22:41,June,Friday,DISTURBANCE NP,N ILLINOIS ST & W ILLINOIS CT,LB517,BPD,NO REPORT
B19-25457,06-22-19,18:11,June,Saturday,DISTURBANCE NP,3100 S WALNUT STREET PIKE; APT B138; 220 E 3RD ST,LB336,BPD,NO REPORT
B19-26458,06-28-19,18:48,June,Friday,DISTURBANCE NP,2200 W 3RD ST; SWIFTY GAS W 3RD,LB522,BPD,NO REPORT
B19-13075,04-02-19,10:55,April,Tuesday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B19-13110,04-02-19,16:37,April,Tuesday,DRUNK,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B19-13350,04-04-19,11:53,April,Thursday,DRUNK,2100 S HENDERSON ST; FRANK SOUTHERN ICE ARENA,LB327,BPD,NO REPORT
B19-13413,04-04-19,19:10,April,Thursday,DRUNK,W 4TH ST & B-LINE TRAIL,LB103,BPD,NO REPORT
B19-13448,04-05-19,01:06,April,Friday,DRUNK,703 W GOURLEY PIKE ; APT 102,LB513,BPD,NO REPORT
B19-13454,04-05-19,02:37,April,Friday,DRUNK,111 E 6TH ST,LB102,BPD,NO REPORT
B19-13572,04-05-19,22:42,April,Friday,DRUNK,430 E KIRKWOOD AVE; JIMMY JOHNS KIRKWOOD,LB104,BPD,NO REPORT
B19-13614,04-06-19,03:05,April,Saturday,DRUNK,1122 W 11TH ST; OUR WAY C STORE,LB517,BPD,REPORT
B19-13650,04-06-19,12:06,April,Saturday,DRUNK,414 S COLLEGE AVE; MY SISTERS CLOSET,LB103,BPD,NO REPORT
B19-13691,04-06-19,17:20,April,Saturday,DRUNK,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,REPORT
B19-13708,04-06-19,19:25,April,Saturday,DRUNK,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B19-13846,04-07-19,16:06,April,Sunday,DRUNK,S STATE ROAD 37 RAMP & W 3RD ST,LB524,BPD,NO REPORT
B19-13873,04-07-19,21:04,April,Sunday,DRUNK,919 S ROGERS ST; FRIENDS PLACE,LB412,BPD,NO REPORT
B19-13953,04-08-19,12:06,April,Monday,DRUNK,400 S WALNUT ST,LB103,BPD,NO REPORT
B19-14157,04-09-19,15:51,April,Tuesday,DRUNK,3100 S WALNUT STREET PIKE; APT B 111,LB336,BPD,NO REPORT
B19-14230,04-09-19,23:49,April,Tuesday,DRUNK,N WALNUT ST & E 10TH ST,LB102,BPD,NO REPORT
B19-14258,04-10-19,05:22,April,Wednesday,DRUNK,1316 N LINCOLN ST,LB212,BPD,NO REPORT
B19-14579,04-12-19,01:17,April,Friday,DRUNK,N DUNN ST & E 17TH ST,LIU07,BPD,NO REPORT
B19-14602,04-12-19,04:02,April,Friday,DRUNK,205 E WYLIE ST,LB301,BPD,NO REPORT
B19-14603,04-12-19,04:02,April,Friday,DRUNK,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B19-14708,04-12-19,18:36,April,Friday,DRUNK,525 S PATTERSON DR,LB406,BPD,NO REPORT
B19-14710,04-12-19,18:44,April,Friday,DRUNK,114 E KIRKWOOD AVE; BUSKIRK CHUMLEY THEATRE,LB104,BPD,REPORT
B19-14712,04-12-19,18:59,April,Friday,DRUNK,1001 S WASHINGTON ST,LB314,BPD,REPORT
B19-14718,04-12-19,19:27,April,Friday,DRUNK,250 S WASHINGTON ST,LB104,BPD,NO REPORT
B19-14762,04-12-19,21:47,April,Friday,DRUNK,2501 S LEONARD SPRINGS RD; BIG RED LIQUORS W SR 45,LB427,BPD,NO REPORT
B19-14764,04-12-19,21:59,April,Friday,DRUNK,343 E WINSLOW RD; WINSLOW LAUNDROMAT,LB326,BPD,NO REPORT
B19-14768,04-12-19,22:13,April,Friday,DRUNK,512 E KIRKWOOD AVE,LB104,BPD,REPORT
B19-14769,04-12-19,22:12,April,Friday,DRUNK,125 N COLLEGE AVE; SOCIAL CANTINA,LB101,BPD,NO REPORT
B19-14775,04-12-19,22:42,April,Friday,DRUNK,300 E STATE ROAD 45 46 BYPASS; APT 29,LB212,BPD,NO REPORT
B19-14792,04-12-19,23:56,April,Friday,DRUNK,316 E UNIVERSITY ST; APT 4,LB301,BPD,NO REPORT
B19-14799,04-13-19,00:13,April,Saturday,DRUNK,W KIRKWOOD AVE & N MORTON ST,LB101,BPD,NO REPORT
B19-14830,04-13-19,02:17,April,Saturday,DRUNK,300 E 19TH ST,LB212,BPD,NO REPORT
