Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B18-44326,10-27-18,19:41,October,Saturday,DISTURBANCE IP,1955 N COLLEGE AVE,LB512,BPD,NO REPORT
B18-44340,10-27-18,21:33,October,Saturday,NOISE,422 S WASHINGTON ST; APT 19,LB104,BPD,NO REPORT
B18-44339,10-27-18,21:41,October,Saturday,NOISE,728 S CLARIZZ BLVD,LB305,BPD,NO REPORT
B18-44343,10-27-18,21:59,October,Saturday,VANDALISM IP,S WALNUT ST & E SMITH AVE,LB103,BPD,NO REPORT
B18-44346,10-27-18,22:08,October,Saturday,NOISE,435 W AMARYLLIS DR,LB513,BPD,NO REPORT
B18-44350,10-27-18,22:26,October,Saturday,NOISE,2523 E CANADA DR,LB333,BPD,NO REPORT
B18-44352,10-27-18,22:37,October,Saturday,NOISE,321 E 14TH ST ; APT B2,LB213,BPD,NO REPORT
B18-44353,10-27-18,22:47,October,Saturday,NOISE,518 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B18-44354,10-27-18,22:49,October,Saturday,NOISE,1766 N WASHINGTON ST,LB212,BPD,NO REPORT
B18-44357,10-27-18,23:11,October,Saturday,NOISE,1426 N KINSER PIKE; AXIS APTS,LB512,BPD,NO REPORT
B18-44360,10-27-18,23:17,October,Saturday,ALCOHOL RELATED,3209 E 10TH ST; REGENCY MANAGEMENT FOUNTAIN PARK,LB216,BPD,NO REPORT
B18-44359,10-27-18,23:22,October,Saturday,NOISE,1425 N DUNN ST,LB212,BPD,NO REPORT
B18-44363,10-27-18,23:25,October,Saturday,NOISE,540 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B18-44364,10-27-18,23:35,October,Saturday,NOISE,115 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-44368,10-27-18,23:42,October,Saturday,NOISE,518 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B18-44369,10-27-18,23:55,October,Saturday,VANDALISM IP,1749 N WASHINGTON ST,LB212,BPD,NO REPORT
B18-44373,10-27-18,23:58,October,Saturday,NOISE,211 S KIMBLE DR,LB523,BPD,NO REPORT
B18-44371,10-28-18,00:00,October,Sunday,VANDALISM IP,121 E KIRKWOOD AVE,LB102,BPD,NO REPORT
B18-44375,10-28-18,00:01,October,Sunday,NOISE,2630 E DEKIST ST,LB222,BPD,NO REPORT
B18-44383,10-28-18,00:07,October,Sunday,NOISE,301 E VARSITY LN,LB212,BPD,NO REPORT
B18-44388,10-28-18,00:08,October,Sunday,NOISE,710 E 1ST ST,LB302,BPD,NO REPORT
B18-44376,10-28-18,00:10,October,Sunday,NOISE,3209 E 10TH ST; FOUNTAIN PARK APTS,LB216,BPD,NO REPORT
B18-44380,10-28-18,00:13,October,Sunday,NOISE,1955 N COLLEGE AVE,LB512,BPD,NO REPORT
B18-44385,10-28-18,00:20,October,Sunday,NOISE,511 E 14TH ST,LB214,BPD,NO REPORT
B18-44386,10-28-18,00:30,October,Sunday,NOISE,211 E 15TH ST,LB213,BPD,NO REPORT
B18-44389,10-28-18,01:01,October,Sunday,NOISE,2117 S HIGH ST,LB324,BPD,NO REPORT
B18-44381,10-28-18,01:01,October,Sunday,DISTURBANCE IP,E 19TH ST & N LINCOLN ST,LB212,BPD,NO REPORT
B18-44397,10-28-18,01:11,October,Sunday,NOISE,2400 S WOOLERY MILL DR,LB424,BPD,NO REPORT
B18-44387,10-28-18,01:16,October,Sunday,NOISE,804 N LINCOLN ST,LB213,BPD,NO REPORT
B18-44395,10-28-18,01:30,October,Sunday,NOISE,211 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-44396,10-28-18,01:34,October,Sunday,NOISE,711 E 1ST ST,LB302,BPD,NO REPORT
B18-44401,10-28-18,02:11,October,Sunday,NOISE,420 S GRANT ST,LB104,BPD,NO REPORT
B18-44399,10-28-18,02:18,October,Sunday,DISTURBANCE IP,1221 N MAPLE ST,LB518,BPD,NO REPORT
B18-44408,10-28-18,03:01,October,Sunday,NOISE,3341 S PICCADILLY ST; SHERWOOD GLEN,LB329,BPD,NO REPORT
B18-44411,10-28-18,03:40,October,Sunday,DISTURBANCE IP,2521 E EASTGATE LN,LB222,BPD,NO REPORT
B18-44412,10-28-18,03:41,October,Sunday,NOISE,786 N WOODBRIDGE DR,LB216,BPD,NO REPORT
B18-44413,10-28-18,04:06,October,Sunday,NOISE,708 N WOODBRIDGE DR,LB216,BPD,NO REPORT
B18-44415,10-28-18,04:22,October,Sunday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B18-44416,10-28-18,04:25,October,Sunday,DRUNK,415 N WALNUT ST; PAPA JOHNS PIZZA NORTH,LB101,BPD,NO REPORT
B18-44450,10-28-18,11:57,October,Sunday,DISTURBANCE IP,1329 N WASHINGTON ST,LB212,BPD,REPORT
B18-44457,10-28-18,12:33,October,Sunday,DISTURBANCE IP,2700 N WALNUT ST; SPEEDWAY NORTH,LB208,BPD,NO REPORT
B18-44461,10-28-18,12:54,October,Sunday,DISTURBANCE IP,2910 W 3RD ST; MCDONALDS WEST,LB523,BPD,NO REPORT
B18-44468,10-28-18,13:25,October,Sunday,VANDALISM NP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON,LB212,BPD,NO REPORT
B18-44482,10-28-18,15:20,October,Sunday,NOISE,300 E STATE ROAD 45 46 BYPASS,LB212,BPD,NO REPORT
B18-44492,10-28-18,15:52,October,Sunday,NOISE,S WASHINGTON ST & E SMITH AVE,LB104,BPD,NO REPORT
B18-44502,10-28-18,16:39,October,Sunday,NOISE,3315 E LONGVIEW AVE; APT 61,LB221,BPD,NO REPORT
B18-44508,10-28-18,17:49,October,Sunday,DISTURBANCE IP,1231 W ALLEN ST,LB413,BPD,NO REPORT
B18-44527,10-28-18,19:47,October,Sunday,DISTURBANCE IP,3233 W JACOB DR; WHITE CASTLE,LB524,BPD,NO REPORT
B18-44536,10-28-18,21:16,October,Sunday,NOISE,3100 S WALNUT STREET PIKE; APT B115,LB336,BPD,NO REPORT
B18-44537,10-28-18,21:26,October,Sunday,NOISE,384 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-44546,10-28-18,23:47,October,Sunday,NOISE,2446 S HENDERSON ST; APT 326,LB327,BPD,NO REPORT
B18-44550,10-29-18,00:02,October,Monday,NOISE,1417 S MONON DR,LB411,BPD,NO REPORT
B18-44551,10-29-18,00:23,October,Monday,NOISE,2309 N HEADLEY RD,LB211,BPD,NO REPORT
B18-44555,10-29-18,01:04,October,Monday,NOISE,612 S STATE ROAD 446; BLDG 26,LB307,BPD,NO REPORT
B18-44560,10-29-18,01:54,October,Monday,DISTURBANCE IP,504 S BASSWOOD DR; APT A,LB404,BPD,NO REPORT
B18-44576,10-29-18,08:12,October,Monday,NOISE,222 W 2ND ST,LB103,BPD,NO REPORT
B18-44582,10-29-18,08:57,October,Monday,VANDALISM NP,3293 W 3RD ST; HONEY BAKED HAM,LB403,BPD,REPORT
B18-44589,10-29-18,10:18,October,Monday,VANDALISM NP,2229 E WOODSTOCK PL,LB311,BPD,REPORT
B18-44590,10-29-18,10:27,October,Monday,DISTURBANCE IP,1104 S PARK AVE,LB313,BPD,REPORT
B18-44595,10-29-18,11:00,October,Monday,DISTURBANCE IP,1366 N ARLINGTON PARK DR; APT 309,LB514,BPD,NO REPORT
B18-44597,10-29-18,11:28,October,Monday,PANHANDLING,527 E 3RD ST; CIRCLE K GAS 3RD AND INDIANA,LB104,BPD,NO REPORT
B18-44676,10-29-18,19:57,October,Monday,DISTURBANCE IP,2436 S WINSLOW CT,LB326,BPD,REPORT
B18-44688,10-29-18,21:41,October,Monday,DISTURBANCE IP,3021 E 3RD ST; SPEEDWAY EAST,LB221,BPD,NO REPORT
B18-44702,10-29-18,23:31,October,Monday,DISTURBANCE IP,2100 N WALNUT ST; ROOM 305 HAMPTON INN,LB212,BPD,NO REPORT
B18-44708,10-30-18,00:28,October,Tuesday,DISTURBANCE IP,2100 N WALNUT ST; HAMPTON INN,LB212,BPD,NO REPORT
B18-44725,10-30-18,03:36,October,Tuesday,VANDALISM NP,1402 S WASHINGTON ST,LB314,BPD,REPORT
B18-44729,10-30-18,05:13,October,Tuesday,NOISE,222 W 3RD ST,LB103,BPD,NO REPORT
B18-44736,10-30-18,06:34,October,Tuesday,NOISE,3100 S WALNUT STREET PIKE; APT B165,LB336,BPD,NO REPORT
B18-44743,10-30-18,07:46,October,Tuesday,VANDALISM NP,3939 W ROLL AVE,LB416,BPD,REPORT
B18-44750,10-30-18,08:35,October,Tuesday,VANDALISM NP,1025 S WALNUT ST,LB314,BPD,REPORT
B18-44753,10-30-18,09:24,October,Tuesday,DISTURBANCE IP,409 S WALNUT ST,LB104,BPD,NO REPORT
B18-44796,10-30-18,15:15,October,Tuesday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B18-44831,10-30-18,19:18,October,Tuesday,DISTURBANCE IP,W SR 46 SR 37 OVERPASS; W SR 46 AND SR 37 OVERPASS,LB509,BPD,NO REPORT
B18-44845,10-30-18,21:44,October,Tuesday,NOISE,390 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-44865,10-30-18,22:22,October,Tuesday,NOISE,S JORDAN AVE & E ATWATER AVE,LB303,BPD,NO REPORT
B18-44870,10-30-18,22:42,October,Tuesday,NOISE,211 N WASHINGTON ST; ROOF,LB102,BPD,NO REPORT
B18-44868,10-30-18,23:33,October,Tuesday,NOISE,N DUNN ST & E COTTAGE GROVE AVE,LB213,BPD,NO REPORT
B18-44871,10-31-18,01:09,October,Wednesday,DRUNK,1421 N WILLIS DR; CLASSIC BOWLING LANES,LB513,BPD,NO REPORT
B18-44874,10-31-18,01:31,October,Wednesday,NOISE,786 N WOODBRIDGE DR,LB216,BPD,NO REPORT
B18-44879,10-31-18,02:23,October,Wednesday,DISTURBANCE IP,430 E KIRKWOOD AVE; JIMMY JOHNS KIRKWOOD,LB104,BPD,NO REPORT
B18-44883,10-31-18,02:47,October,Wednesday,DRUNK,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,REPORT
B18-44910,10-31-18,11:11,October,Wednesday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B18-44916,10-31-18,11:42,October,Wednesday,VANDALISM IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,REPORT
B18-44943,10-31-18,15:51,October,Wednesday,VANDALISM NP,824 W 13TH CT,LB518,BPD,NO REPORT
B18-44956,10-31-18,17:21,October,Wednesday,DISTURBANCE IP,728 W DIXIE ST; APT 3,LB412,BPD,NO REPORT
B18-44984,10-31-18,20:32,October,Wednesday,NOISE,406 E 11TH ST; APT 20,LB213,BPD,NO REPORT
B18-44995,10-31-18,21:27,October,Wednesday,NOISE,1521 W ISAAC DR ; ETHOS APTS,LB406,BPD,NO REPORT
B18-44992,10-31-18,22:05,October,Wednesday,NOISE,612 S STATE ROAD 446; BUILDING 26,LB307,BPD,NO REPORT
B18-45001,10-31-18,22:43,October,Wednesday,NOISE,103 E 16TH ST,LB213,BPD,NO REPORT
B18-44998,10-31-18,22:51,October,Wednesday,VANDALISM NP,824 W 13TH CT,LB518,BPD,REPORT
B18-45004,10-31-18,22:58,October,Wednesday,NOISE,115 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-45013,10-31-18,23:44,October,Wednesday,NOISE,409 E 1ST ST,LB301,BPD,NO REPORT
B18-45017,11-01-18,00:27,November,Thursday,NOISE,115 N WASHINGTON St,LB102,BPD,NO REPORT
B18-45015,11-01-18,00:36,November,Thursday,DRUNK,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B18-45032,11-01-18,02:29,November,Thursday,NOISE,100 E MILLER DR; APT 69,LB315,BPD,NO REPORT
B18-45034,11-01-18,03:01,November,Thursday,NOISE,407 S HIGHLAND AVE,LB303,BPD,NO REPORT
B18-45035,11-01-18,03:48,November,Thursday,DISTURBANCE IP,2663 E 7TH ST; PARK DORAL APTS,LB221,BPD,NO REPORT
B18-45049,11-01-18,09:58,November,Thursday,VANDALISM NP,1323 E 1ST ST,LB303,BPD,REPORT
B18-45066,11-01-18,13:41,November,Thursday,DISTURBANCE NP,211 S COLLEGE AVE; GERMAN AMERICAN BANK DOWNTOWN,LB103,BPD,NO REPORT
B18-45067,11-01-18,13:45,November,Thursday,DISTURBANCE IP,211 S COLLEGE AVE; GERMAN AMERICAN BANK DOWNTOWN,LB103,BPD,NO REPORT
B18-45076,11-01-18,14:33,November,Thursday,DRUNK,583 S CLARIZZ BLVD; IU HEALTH SPORTS MED,LB305,BPD,NO REPORT
B18-45083,11-01-18,15:40,November,Thursday,DISTURBANCE IP,3824 W 3RD ST,LB524,BPD,NO REPORT
B18-45094,11-01-18,16:34,November,Thursday,DISTURBANCE IP,1751 N STONELAKE DR; SUPER 8 MOTEL,LB510,BPD,NO REPORT
B18-45103,11-01-18,17:24,November,Thursday,DISTURBANCE IP,1890 S WALNUT ST; APT 11,LB421,BPD,NO REPORT
B18-45107,11-01-18,17:49,November,Thursday,DISTURBANCE IP,1610 W 3RD ST; PIZZA X WEST,LB521,BPD,NO REPORT
B18-45116,11-01-18,18:23,November,Thursday,DISTURBANCE IP,1890 S WALNUT ST; APT 18,LB421,BPD,NO REPORT
B18-45139,11-01-18,21:32,November,Thursday,NOISE,926 S HENDERSON ST,LB314,BPD,NO REPORT
B18-45140,11-01-18,22:06,November,Thursday,DRUNK,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B18-45146,11-01-18,22:38,November,Thursday,NOISE,1004 W COUNTRY CLUB DR; APT 43,LB423,BPD,NO REPORT
B18-45149,11-01-18,23:28,November,Thursday,DISTURBANCE IP,310 E 20TH ST; APT 1,LB212,BPD,NO REPORT
B18-45151,11-01-18,23:41,November,Thursday,NOISE,2446 S HENDERSON ST; APT 421,LB327,BPD,NO REPORT
B18-45152,11-01-18,23:58,November,Thursday,DISTURBANCE IP,2504 S BRYAN ST,LB423,BPD,NO REPORT
B18-45154,11-02-18,00:11,November,Friday,NOISE,322 E STATE ROAD 45 46 BYPASS,LB212,BPD,NO REPORT
B18-45153,11-02-18,00:19,November,Friday,DISTURBANCE IP,201 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-45163,11-02-18,01:40,November,Friday,NOISE,300 E STATE ROAD 45 46 BYPASS,LB212,BPD,NO REPORT
B18-45166,11-02-18,03:16,November,Friday,DRUNK,155 E BURKS DR; GOLDEN LIVING CENTER; GOLDEN LIVING,LB336,BPD,NO REPORT
B18-45167,11-02-18,03:42,November,Friday,DISTURBANCE IP,117 S FRANKLIN RD; HOLIDAY INN EXPRESS,LB523,BPD,NO REPORT
B18-45209,11-02-18,12:04,November,Friday,DISTURBANCE IP,2718 E 3RD ST; BURGER KING,LB305,BPD,NO REPORT
B18-45242,11-02-18,16:12,November,Friday,DISTURBANCE IP,1320 N ARLINGTON PARK DR; THE RESERVE AT CHANDLERS GLEN,LB514,BPD,NO REPORT
B18-45257,11-02-18,17:34,November,Friday,NOISE,104 E KIRKWOOD AVE; APT 304,LB104,BPD,NO REPORT
B18-45260,11-02-18,18:04,November,Friday,DRUNK,574 E GRAHAM PL,LB327,BPD,NO REPORT
B18-45266,11-02-18,18:32,November,Friday,DISTURBANCE IP,2655 S ADAMS ST; CORNERSTONE CHRISTIAN FELLOWSHIP,LB425,BPD,NO REPORT
B18-45270,11-02-18,18:45,November,Friday,DRUNK,430 E KIRKWOOD AVE; JIMMY JOHNS,LB104,BPD,NO REPORT
B18-45284,11-02-18,19:30,November,Friday,NOISE,712 W 3RD ST,LB408,BPD,NO REPORT
B18-45281,11-02-18,19:54,November,Friday,NOISE,1600 N WILLIS DR; LOT 89,LB513,BPD,NO REPORT
B18-45300,11-02-18,21:40,November,Friday,DISTURBANCE IP,2920 S OLCOTT BLVD,LB322,BPD,NO REPORT
B18-45321,11-02-18,23:39,November,Friday,DISTURBANCE IP,302 N WASHINGTON ST; APT 1,LB102,BPD,NO REPORT
B18-45332,11-03-18,01:12,November,Saturday,NOISE,710 N COLLEGE AVE,LB519,BPD,NO REPORT
B18-45336,11-03-18,02:10,November,Saturday,NOISE,314 W 4TH ST; APT 202,LB103,BPD,NO REPORT
B18-45339,11-03-18,02:11,November,Saturday,NOISE,800 S WASHINGTON ST,LB314,BPD,NO REPORT
B18-45334,11-03-18,02:15,November,Saturday,DISTURBANCE IP,2300 N WALNUT ST; MCDONALDS NORTH,LB209,BPD,NO REPORT
B18-45346,11-03-18,04:04,November,Saturday,DISTURBANCE NP,605 S FESS AVE; APT 1,LB302,BPD,NO REPORT
B18-45356,11-03-18,08:00,November,Saturday,PANHANDLING,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B18-45385,11-03-18,12:54,November,Saturday,NOISE,N INDIANA AVE & E 9TH ST,LB102,BPD,NO REPORT
B18-45425,11-03-18,16:40,November,Saturday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,REPORT
B18-45428,11-03-18,17:43,November,Saturday,DISTURBANCE IP,N WALNUT ST & E 10TH ST,LB102,BPD,NO REPORT
B18-45436,11-03-18,18:19,November,Saturday,NOISE,378 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-45457,11-03-18,22:05,November,Saturday,DISTURBANCE IP,4021 W 3RD ST; BIG RED,LB402,BPD,NO REPORT
B18-45472,11-03-18,23:06,November,Saturday,NOISE,SMITH & KIRBY ALY,LB104,BPD,NO REPORT
B18-45484,11-04-18,00:05,November,Sunday,NOISE,512 W CLOVER TER,LB510,BPD,NO REPORT
B18-45492,11-04-18,00:39,November,Sunday,NOISE,3017 E AMY LN,LB221,BPD,NO REPORT
B18-45490,11-04-18,00:41,November,Sunday,NOISE,106 E KIRKWOOD AVE,LB104,BPD,NO REPORT
B18-45485,11-04-18,00:44,November,Sunday,DRUNK,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B18-45486,11-04-18,00:49,November,Sunday,DISTURBANCE IP,1625 S DORCHESTER DR,LB317,BPD,NO REPORT
B18-45487,11-04-18,00:53,November,Sunday,DISTURBANCE IP,1123 S BASSWOOD CIR,LB415,BPD,NO REPORT
B18-45488,11-04-18,00:53,November,Sunday,DISTURBANCE IP,101 S CURRY PIKE; APT 4,LB524,BPD,REPORT
B18-45489,11-04-18,00:54,November,Sunday,DISTURBANCE IP,951 S COPPER BEECH WAY; APT C,LB415,BPD,REPORT
B18-45495,11-04-18,01:11,November,Sunday,DISTURBANCE IP,500 S BASSWOOD DR,LB404,BPD,NO REPORT
B18-45497,11-04-18,01:23,November,Sunday,NOISE,520 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B18-45499,11-04-18,01:36,November,Sunday,NOISE,518 W AMARYLLIS DR,LB513,BPD,NO REPORT
B18-45500,11-04-18,01:50,November,Sunday,NOISE,2916 W ALDER CT,LB415,BPD,NO REPORT
B18-45512,11-04-18,02:29,November,Sunday,NOISE,525 S PATTERSON DR; THE DILLON,LB406,BPD,NO REPORT
B18-45516,11-04-18,03:05,November,Sunday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B18-45522,11-04-18,06:50,November,Sunday,NOISE,701 N COLLEGE AVE; APT 303,LB519,BPD,NO REPORT
B18-45531,11-04-18,09:43,November,Sunday,VANDALISM NP,1625 S DORCHESTER DR; 217 N PARK RIDGE RD,LB317,BPD,NO REPORT
B18-45554,11-04-18,14:18,November,Sunday,VANDALISM NP,3151 W 3RD ST; MONROE COUNTY PIZZA,LB403,BPD,NO REPORT
B18-45550,11-04-18,14:23,November,Sunday,DISTURBANCE IP,1201 W 10TH ST,LB521,BPD,NO REPORT
B18-45604,11-04-18,23:01,November,Sunday,NOISE,3800 E MCCRACKEN WAY; PENDRAGON PROPERTIES INC,LB220,BPD,NO REPORT
B18-45606,11-04-18,23:13,November,Sunday,DISTURBANCE IP,2942 S WALNUT ST; PINEWOOD VILLAGE,LB433,BPD,NO REPORT
B18-45614,11-05-18,00:27,November,Monday,NOISE,556 S DOLIMAH AVE,LB406,BPD,NO REPORT
B18-45617,11-05-18,01:18,November,Monday,NOISE,556 S DOLIMAH AVE,LB406,BPD,NO REPORT
B18-45632,11-05-18,08:03,November,Monday,DISTURBANCE IP,514 W DAVIS ST; LOT 1,LB412,BPD,REPORT
B18-45660,11-05-18,13:10,November,Monday,VANDALISM NP,416 S WASHINGTON ST,LB104,BPD,REPORT
B18-45685,11-05-18,16:48,November,Monday,DRUNK,1635 N COLLEGE AVE; COLORADO STEAKHOUSE,LB512,BPD,REPORT
B18-45687,11-05-18,17:13,November,Monday,DISTURBANCE IP,601 W HOWE ST,LB409,BPD,NO REPORT
B18-45723,11-05-18,21:36,November,Monday,NOISE,926 S HENDERSON ST,LB314,BPD,NO REPORT
B18-45725,11-05-18,21:54,November,Monday,NOISE,1002 E ATWATER AVE,LB302,BPD,NO REPORT
B18-45729,11-05-18,22:11,November,Monday,NOISE,315 E 7TH ST,LB102,BPD,NO REPORT
B18-45734,11-05-18,22:57,November,Monday,DISTURBANCE IP,420 E KIRKWOOD AVE; CHIPOTLE MEXICAN GRILL KIRKWOOD,LB104,BPD,NO REPORT
B18-45738,11-05-18,22:58,November,Monday,NOISE,940 W BRIARCLIFF DR,LB507,BPD,NO REPORT
B18-45749,11-06-18,01:19,November,Tuesday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B18-45753,11-06-18,01:24,November,Tuesday,NOISE,512 N COLLEGE AVE; APT 206,LB101,BPD,NO REPORT
B18-45752,11-06-18,01:30,November,Tuesday,NOISE,W 11TH ST & N COLLEGE AVE,LB519,BPD,NO REPORT
B18-45761,11-06-18,04:13,November,Tuesday,NOISE,703 W GOURLEY PIKE; APT 201,LB513,BPD,NO REPORT
B18-45765,11-06-18,06:12,November,Tuesday,DISTURBANCE IP,1016 S MADISON ST,LB412,BPD,REPORT
B18-45782,11-06-18,09:43,November,Tuesday,VANDALISM NP,619 E 9TH ST,LB215,BPD,NO REPORT
B18-45830,11-06-18,14:18,November,Tuesday,DISTURBANCE IP,2446 S HENDERSON ST; APT 421,LB327,BPD,REPORT
B18-45842,11-06-18,15:04,November,Tuesday,NOISE,3315 E LONGVIEW AVE; APT 61,LB221,BPD,NO REPORT
B18-45859,11-06-18,17:08,November,Tuesday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6; FRONT OFFICE,LB212,BPD,NO REPORT
B18-45880,11-06-18,19:52,November,Tuesday,DISTURBANCE IP,3400 S SARE RD; APT 828,LB331,BPD,NO REPORT
B18-45886,11-06-18,20:35,November,Tuesday,DISTURBANCE IP,209 S COLLEGE AVE; THE ATLAS BAR,LB103,BPD,NO REPORT
B18-45895,11-06-18,21:11,November,Tuesday,NOISE,406 E 11TH ST; APT 20,LB213,BPD,NO REPORT
B18-45898,11-06-18,22:27,November,Tuesday,NOISE,940 W BRIARCLIFF DR,LB507,BPD,NO REPORT
B18-45916,11-07-18,01:49,November,Wednesday,VANDALISM IP,404 E 20TH ST,LB212,BPD,NO REPORT
B18-45923,11-07-18,03:35,November,Wednesday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,NO REPORT
B18-45947,11-07-18,09:03,November,Wednesday,VANDALISM NP,418 S GRANT ST; APT 12,LB104,BPD,REPORT
B18-45977,11-07-18,12:52,November,Wednesday,VANDALISM NP,629 N FAIRVIEW ST,LB518,BPD,NO REPORT
B18-45981,11-07-18,13:06,November,Wednesday,DISTURBANCE IP,2384 S WINSLOW CT,LB326,BPD,REPORT
B18-45986,11-07-18,13:42,November,Wednesday,VANDALISM NP,3100 S WALNUT STREET PIKE; APT 64,LB336,BPD,REPORT
B18-46039,11-07-18,20:21,November,Wednesday,NOISE,100 E MILLER DR; APT 69,LB315,BPD,NO REPORT
B18-46067,11-08-18,09:28,November,Thursday,DISTURBANCE IP,885 S COLLEGE MALL RD; UPS STORE,LB310,BPD,NO REPORT
B18-46084,11-08-18,13:11,November,Thursday,DISTURBANCE IP,100 S KINGSTON DR; ALL AMERICAN STORAGE,LB221,BPD,NO REPORT
B18-46120,11-08-18,17:38,November,Thursday,DRUNK,1616 W 3RD ST; ROLY POLY SANDWICHES,LB521,BPD,NO REPORT
B18-46123,11-08-18,17:57,November,Thursday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,NO REPORT
B18-46134,11-08-18,17:59,November,Thursday,NOISE,3100 S WALNUT STREET PIKE; APT A63,LB336,BPD,NO REPORT
B18-46136,11-08-18,18:53,November,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A 43,LB336,BPD,NO REPORT
B18-46138,11-08-18,19:19,November,Thursday,DISTURBANCE IP,516 S BASSWOOD DR; APT I,LB404,BPD,NO REPORT
B18-46141,11-08-18,19:48,November,Thursday,DRUNK,2498 S WALNUT ST; BURGER KING SOUTH,LB422,BPD,NO REPORT
B18-46146,11-08-18,20:36,November,Thursday,DISTURBANCE IP,1444 N ARLINGTON PARK DR; APT 515,LB514,BPD,NO REPORT
B18-46148,11-08-18,20:59,November,Thursday,ALCOHOL RELATED,1825 N KINSER PIKE; KROGER NORTH,LB510,BPD,NO REPORT
B18-46165,11-08-18,23:01,November,Thursday,NOISE,115 N WASHINGTON ST;,LB102,BPD,NO REPORT
B18-46167,11-08-18,23:21,November,Thursday,NOISE,1130 E ATWATER AVE,LB302,BPD,NO REPORT
B18-46171,11-08-18,23:38,November,Thursday,NOISE,515 E 11TH ST,LB214,BPD,NO REPORT
B18-46170,11-08-18,23:53,November,Thursday,DISTURBANCE IP,501 N COLLEGE AVE; SPRINGHILL SUITES,LB101,BPD,NO REPORT
B18-46173,11-09-18,00:00,November,Friday,NOISE,212 N MORTON ST; APT 414,LB101,BPD,NO REPORT
B18-46172,11-09-18,00:00,November,Friday,NOISE,115 N WASHINGTON ST;,LB102,BPD,NO REPORT
B18-46176,11-09-18,00:37,November,Friday,NOISE,1130 E ATWATER AVE,LB302,BPD,NO REPORT
B18-46179,11-09-18,01:26,November,Friday,NOISE,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,NO REPORT
B18-46187,11-09-18,03:29,November,Friday,DRUNK,430 E KIRKWOOD AVE,LB104,BPD,REPORT
B18-46191,11-09-18,03:43,November,Friday,NOISE,N MORTON ST & W 7TH ST,LB101,BPD,NO REPORT
B18-46201,11-09-18,07:53,November,Friday,VANDALISM NP,1130 W KIRKWOOD AVE; APT 9,LB521,BPD,REPORT
B18-46208,11-09-18,09:02,November,Friday,VANDALISM NP,3802 W INDUSTRIAL BLVD; SUITE 2 APRIA,LB427,BPD,NO REPORT
B18-46205,11-09-18,09:02,November,Friday,DISTURBANCE IP,BS S COLLEGE AVE\W 2ND ST,LB103,BPD,NO REPORT
B18-46206,11-09-18,09:09,November,Friday,DISTURBANCE IP,231 S ADAMS ST; CRESENT DONUT,LB407,BPD,NO REPORT
B18-46215,11-09-18,09:42,November,Friday,DISTURBANCE IP,2440 S HENDERSON ST; CRAWFORD APARTMENTS,LB327,BPD,NO REPORT
B18-46218,11-09-18,09:43,November,Friday,VANDALISM IP,702 S WALNUT ST,LB410,BPD,NO REPORT
B18-46221,11-09-18,10:35,November,Friday,DISTURBANCE IP,115 N WASHINGTON ST; BAKED,LB102,BPD,NO REPORT
