Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B18-16243,04-22-18,17:35,April,Sunday,DRUNK,118 E 7TH ST; APT 5,LB102,BPD,NO REPORT
B18-16251,04-22-18,18:08,April,Sunday,VANDALISM NP,220 E 3RD ST; POLICE DEPARTMENT HEADQUARTERS,LB104,BPD,NO REPORT
B18-16255,04-22-18,18:55,April,Sunday,VANDALISM IP,504 E 4TH ST,LB104,BPD,NO REPORT
B18-16256,04-22-18,19:30,April,Sunday,NOISE,3100 S WALNUT STREET PIKE; APT A64,LB336,BPD,NO REPORT
B18-16257,04-22-18,19:36,April,Sunday,DISTURBANCE IP,311 S MULLER PKWY,LB405,BPD,REPORT
B18-16284,04-22-18,22:48,April,Sunday,DISTURBANCE IP,1004 W COUNTRY CLUB DR; APT 26,LB423,BPD,REPORT
B18-16287,04-22-18,23:15,April,Sunday,DRUNK,343 E WINSLOW RD; WINSLOW LAUNDRY,LB326,BPD,NO REPORT
B18-16293,04-23-18,00:31,April,Monday,DISTURBANCE IP,3115 E STRATUM WAY; APT 18,LB310,BPD,REPORT
B18-16309,04-23-18,09:38,April,Monday,DISTURBANCE IP,1004 N LINDBERGH DR,LB517,BPD,NO REPORT
B18-16332,04-23-18,13:12,April,Monday,VANDALISM NP,2835 S BROOKSIDE DR,LB328,BPD,REPORT
B18-16335,04-23-18,13:31,April,Monday,VANDALISM NP,1700 N LINCOLN ST,LB212,BPD,REPORT
B18-16371,04-23-18,18:00,April,Monday,DISTURBANCE IP,917 S TIMOTHY CT,LB414,BPD,NO REPORT
B18-16379,04-23-18,19:21,April,Monday,DISTURBANCE IP,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,NO REPORT
B18-16405,04-23-18,22:48,April,Monday,PANHANDLING,E 3RD ST & S CLARIZZ BLVD,LB221,BPD,NO REPORT
B18-16414,04-24-18,00:42,April,Tuesday,DISTURBANCE IP,205 E 17TH ST,LB212,BPD,NO REPORT
B18-16415,04-24-18,01:03,April,Tuesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A BUILDING,LB336,BPD,NO REPORT
B18-16419,04-24-18,02:06,April,Tuesday,DISTURBANCE IP,120 S KINGSTON DR; apt 17,LB221,BPD,NO REPORT
B18-16458,04-24-18,11:03,April,Tuesday,VANDALISM NP,703 W GOURLEY PIKE; APT 43,LB513,BPD,REPORT
B18-16461,04-24-18,12:57,April,Tuesday,DRUNK,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B18-16470,04-24-18,14:01,April,Tuesday,DISTURBANCE IP,S ROGERS ST & S ROCKPORT RD,LB420,BPD,NO REPORT
B18-16475,04-24-18,14:13,April,Tuesday,DISTURBANCE IP,812 W 9TH ST; REV ERNEST D BUTLER PARK,LB520,BPD,NO REPORT
B18-16486,04-24-18,14:43,April,Tuesday,DISTURBANCE NP,220 E 3RD ST; POLICE DEPARTMENT HEADQUARTERS; POLICE DEPARTM,LB104,BPD,NO REPORT
B18-16511,04-24-18,18:31,April,Tuesday,VANDALISM NP,4517 E MORNINGSIDE DR; COLLEGE MALL VET;4074 BROOKWOOD,LB219,BPD,NO REPORT
B18-16509,04-24-18,18:57,April,Tuesday,DISTURBANCE IP,350 N GATES DR; LOWES,LB524,BPD,NO REPORT
B18-16527,04-24-18,20:14,April,Tuesday,NOISE,404 E BROWNSTONE DR,LB213,BPD,NO REPORT
B18-16534,04-24-18,21:08,April,Tuesday,NOISE,301 E BROWNSTONE DR; BROWNSTONE TERRACE,LB213,BPD,NO REPORT
B18-16539,04-24-18,22:12,April,Tuesday,NOISE,3100 S WALNUT STREET PIKE; APT 74A,LB336,BPD,NO REPORT
B18-16565,04-25-18,01:03,April,Wednesday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,REPORT
B18-16567,04-25-18,01:30,April,Wednesday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,NO REPORT
B18-16573,04-25-18,02:06,April,Wednesday,NOISE,1955 N COLLEGE AVE,LB512,BPD,NO REPORT
B18-16595,04-25-18,09:32,April,Wednesday,VANDALISM IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B18-16629,04-25-18,13:20,April,Wednesday,ALCOHOL RELATED,503 W KIRKWOOD AVE; CIRCLE K GAS KIRKWOOD AND ROGERS,LB408,BPD,NO REPORT
B18-16631,04-25-18,13:45,April,Wednesday,NOISE,109 E WYLIE ST,LB301,BPD,NO REPORT
B18-16672,04-25-18,17:51,April,Wednesday,DRUNK,406 W 2ND ST; MARY MS FLOWERS,LB103,BPD,NO REPORT
B18-16691,04-25-18,19:20,April,Wednesday,NOISE,504 E COTTAGE GROVE AVE,LB214,BPD,NO REPORT
B18-16698,04-25-18,20:39,April,Wednesday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,NO REPORT
B18-16721,04-25-18,22:49,April,Wednesday,NOISE,405 S WALNUT ST; 2ND FLOOR URBAN STATION APARTMENTS,LB104,BPD,NO REPORT
B18-16725,04-25-18,23:16,April,Wednesday,NOISE,455 N COLLEGE AVE; APT 3031 SMALLWOOD APTS,LB101,BPD,NO REPORT
B18-16726,04-25-18,23:25,April,Wednesday,NOISE,1002 E ATWATER AVE,LB302,BPD,NO REPORT
B18-16727,04-25-18,23:35,April,Wednesday,DRUNK,1213 W 13TH ST,LB517,BPD,NO REPORT
B18-16732,04-25-18,23:53,April,Wednesday,NOISE,514 S LINCOLN ST; DOWNSTAIRS APT,LB301,BPD,NO REPORT
B18-16737,04-26-18,01:06,April,Thursday,NOISE,525 S PATTERSON DR; the dillon,LB406,BPD,NO REPORT
B18-16756,04-26-18,04:39,April,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B129,LB336,BPD,NO REPORT
B18-16762,04-26-18,06:50,April,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; B100,LB336,BPD,NO REPORT
B18-16761,04-26-18,06:51,April,Thursday,DISTURBANCE IP,155 E BURKS DR; GOLDEN LIVING CENTER,LB336,BPD,NO REPORT
B18-16770,04-26-18,08:56,April,Thursday,VANDALISM NP,3100 S WALNUT STREET PIKE; APT A42,LB336,BPD,REPORT
B18-16802,04-26-18,13:03,April,Thursday,PANHANDLING,W JACOB DR & S GATES DR,LB524,BPD,NO REPORT
B18-16807,04-26-18,13:37,April,Thursday,DISTURBANCE IP,619 W HOWE ST; BUILDING TRADES PARK,LB409,BPD,NO REPORT
B18-16830,04-26-18,16:11,April,Thursday,DISTURBANCE IP,S COLLEGE MALL RD & E 2ND ST,LB305,BPD,NO REPORT
B18-16841,04-26-18,17:10,April,Thursday,DRUNK,S WALNUT ST & E 2ND ST,LB103,BPD,NO REPORT
B18-16861,04-26-18,19:52,April,Thursday,DISTURBANCE IP,S WALNUT ST & E GRIMES LN ; MOBILE GAS STATION,LB314,BPD,NO REPORT
B18-16866,04-26-18,20:41,April,Thursday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,NO REPORT
B18-16882,04-26-18,21:42,April,Thursday,DISTURBANCE IP,532 S BASSWOOD DR; APT H,LB404,BPD,NO REPORT
B18-16884,04-26-18,22:12,April,Thursday,DRUNK,3811 W 3RD ST; LONG JOHN SILVERS BLOOMINGTON,LB403,BPD,REPORT
B18-16886,04-26-18,22:24,April,Thursday,DISTURBANCE IP,N WOODLAWN AVE & E 8TH ST,LB215,BPD,NO REPORT
B18-16892,04-26-18,22:37,April,Thursday,NOISE,515 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-16894,04-26-18,23:01,April,Thursday,NOISE,444 E 3RD ST; APT 101,LB104,BPD,NO REPORT
B18-16899,04-26-18,23:08,April,Thursday,NOISE,509 E 1ST ST,LB301,BPD,NO REPORT
B18-16903,04-26-18,23:37,April,Thursday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B18-16909,04-26-18,23:49,April,Thursday,NOISE,617 W MARBLE LN; APT D,LB513,BPD,NO REPORT
B18-16926,04-27-18,02:37,April,Friday,DRUNK,N COLLEGE AVE & W 6TH ST,LB101,BPD,REPORT
B18-16936,04-27-18,03:54,April,Friday,NOISE,310 W 12TH ST; THE PARK ON MORTON; 3203,LB519,BPD,NO REPORT
B18-16940,04-27-18,05:04,April,Friday,NOISE,714 S FAIRVIEW ST; APT 5,LB409,BPD,NO REPORT
B18-16989,04-27-18,13:20,April,Friday,DRUNK,S GRANT ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT
B18-16991,04-27-18,13:51,April,Friday,DISTURBANCE IP,500 S BASSWOOD DR; APT M,LB404,BPD,NO REPORT
B18-16999,04-27-18,14:43,April,Friday,DISTURBANCE IP,301 S WALNUT ST,LB104,BPD,NO REPORT
B18-17001,04-27-18,14:46,April,Friday,DISTURBANCE IP,1502 W 12TH ST,LB517,BPD,NO REPORT
B18-17009,04-27-18,15:28,April,Friday,VANDALISM NP,2327 S BRANDON CT,LB326,BPD,REPORT
B18-17017,04-27-18,16:18,April,Friday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B18-17037,04-27-18,18:24,April,Friday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,NO REPORT
B18-17044,04-27-18,19:30,April,Friday,DRUNK,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B18-17058,04-27-18,21:15,April,Friday,DRUNK,106 N WALNUT ST; MALIBU GRILL,LB102,BPD,NO REPORT
B18-17069,04-27-18,21:21,April,Friday,NOISE,1000 W 17TH ST,LB513,BPD,NO REPORT
B18-17074,04-27-18,21:43,April,Friday,NOISE,1600 N WILLIS DR,LB513,BPD,NO REPORT
B18-17064,04-27-18,21:55,April,Friday,DISTURBANCE IP,1919 S WALNUT ST; MCDONALDS SOUTH,LB315,BPD,REPORT
B18-17066,04-27-18,21:59,April,Friday,DISTURBANCE NP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,REPORT
B18-17079,04-27-18,22:03,April,Friday,NOISE,N WASHINGTON ST & E 6TH ST,LB102,BPD,NO REPORT
B18-17082,04-27-18,22:50,April,Friday,DISTURBANCE IP,318 S COLLEGE MALL RD; ASUKA,LB305,BPD,NO REPORT
B18-17088,04-27-18,23:44,April,Friday,DISTURBANCE IP,N WALNUT ST & E 6TH ST,LB101,BPD,NO REPORT
B18-17092,04-28-18,00:08,April,Saturday,NOISE,2583 S ADDISYN LN,LB425,BPD,NO REPORT
B18-17095,04-28-18,00:12,April,Saturday,NOISE,615 W KIRKWOOD AVE,LB408,BPD,NO REPORT
B18-17103,04-28-18,00:55,April,Saturday,NOISE,1507 S ARBORS LN,LB319,BPD,NO REPORT
B18-17107,04-28-18,02:06,April,Saturday,NOISE,1019 N INDIANA AVE; APT C,LB214,BPD,NO REPORT
B18-17114,04-28-18,02:54,April,Saturday,NOISE,313 N LINCOLN ST,LB102,BPD,NO REPORT
B18-17115,04-28-18,03:20,April,Saturday,DISTURBANCE IP,565 S PARK RIDGE RD,LB307,BPD,NO REPORT
B18-17116,04-28-18,03:25,April,Saturday,NOISE,525 S PATTERSON DR; the pool office area,LB406,BPD,NO REPORT
B18-17131,04-28-18,08:57,April,Saturday,NOISE,313 N GRANT ST,LB102,BPD,NO REPORT
B18-17156,04-28-18,12:57,April,Saturday,NOISE,1450 N WILLIS DR; APT 1,LB513,BPD,NO REPORT
B18-17152,04-28-18,13:25,April,Saturday,DRUNK,301 S WALNUT ST,LB104,BPD,NO REPORT
B18-17163,04-28-18,14:54,April,Saturday,NOISE,2231 N MARTHA ST,LB209,BPD,NO REPORT
B18-17173,04-28-18,15:36,April,Saturday,VANDALISM NP,1209 W 12TH ST,LB517,BPD,REPORT
B18-17177,04-28-18,16:13,April,Saturday,ALCOHOL RELATED,115 N WALNUT ST,LB101,BPD,REPORT
B18-17187,04-28-18,16:44,April,Saturday,NOISE,1119 N LINCOLN ST,LB213,BPD,NO REPORT
B18-17208,04-28-18,19:39,April,Saturday,DRUNK,118 N WALNUT ST; SUITES @ ONE-EIGHTEEN,LB102,BPD,NO REPORT
B18-17239,04-28-18,23:38,April,Saturday,NOISE,S WOODLAWN AVE & E UNIVERSITY ST,LB302,BPD,NO REPORT
B18-17236,04-28-18,23:44,April,Saturday,NOISE,652 E RIDGE CREST CT,LB316,BPD,NO REPORT
B18-17240,04-28-18,23:50,April,Saturday,NOISE,1367 S FENBROOK LN,LB309,BPD,NO REPORT
B18-17242,04-29-18,00:04,April,Sunday,NOISE,519 E 14TH ST,LB214,BPD,NO REPORT
B18-17241,04-29-18,00:09,April,Sunday,DISTURBANCE IP,218 S HILLSDALE CT,LB222,BPD,NO REPORT
B18-17246,04-29-18,00:29,April,Sunday,NOISE,525 S PATTERSON DR; THE DILLION,LB406,BPD,NO REPORT
B18-17249,04-29-18,00:43,April,Sunday,NOISE,331 S GRANT ST,LB104,BPD,NO REPORT
B18-17253,04-29-18,01:31,April,Sunday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B18-17255,04-29-18,01:44,April,Sunday,NOISE,424 S RONSON ST; APT 36102,LB406,BPD,NO REPORT
B18-17258,04-29-18,02:01,April,Sunday,NOISE,N WASHINGTON ST & E 17TH ST,LB212,BPD,NO REPORT
B18-17260,04-29-18,02:05,April,Sunday,NOISE,715 N PARK AVE,LB214,BPD,NO REPORT
B18-17270,04-29-18,03:31,April,Sunday,DISTURBANCE IP,501 N COLLEGE AVE;SPRINGHILL SUITES,LB101,BPD,NO REPORT
B18-17275,04-29-18,04:16,April,Sunday,NOISE,3105 E STRATUM WAY,LB310,BPD,NO REPORT
B18-17332,04-29-18,15:17,April,Sunday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,REPORT
B18-17358,04-29-18,18:57,April,Sunday,DISTURBANCE IP,2700 N WALNUT ST; SPEEDWAY NORTH,LB208,BPD,NO REPORT
B18-17367,04-29-18,20:21,April,Sunday,NOISE,1004 W 1ST ST; RECOVERY CENTER    1005 W 1ST ST,LB409,BPD,NO REPORT
B18-17410,04-30-18,03:25,April,Monday,DISTURBANCE IP,1020 W 6TH ST,LB520,BPD,NO REPORT
B18-17412,04-30-18,03:37,April,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT A85,LB336,BPD,REPORT
B18-17462,04-30-18,12:54,April,Monday,VANDALISM NP,500 S MULLER PKWY; VILLAGE AT MULLER PARK,LB404,BPD,REPORT
B18-17473,04-30-18,14:22,April,Monday,ALCOHOL RELATED,2501 S LEONARD SPRINGS RD; BIG RED LIQUORS W SR 45,LB427,BPD,NO REPORT
B18-17482,04-30-18,15:54,April,Monday,VANDALISM NP,601 S PARK SQUARE DR;425 N WALNUT,LB402,BPD,NO REPORT
B18-17481,04-30-18,15:59,April,Monday,DISTURBANCE IP,221 E KIRKWOOD AVE ; ESAN THAI,LB102,BPD,NO REPORT
B18-17486,04-30-18,16:24,April,Monday,VANDALISM NP,205 E KIRKWOOD AVE; FIRST CHRISTIAN CHURCH,LB102,BPD,REPORT
B18-17524,04-30-18,22:03,April,Monday,DRUNK,3471 E 3RD ST; APT 34  SUMMERHOUSE APTS,LB220,BPD,NO REPORT
B18-17526,04-30-18,22:28,April,Monday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B18-17532,04-30-18,23:28,April,Monday,DISTURBANCE IP,2910 W 3RD ST; MCDONALDS WEST,LB523,BPD,REPORT
B18-17536,05-01-18,01:34,May,Tuesday,NOISE,S ROSE AVE & E 2ND ST,LB303,BPD,NO REPORT
B18-17541,05-01-18,04:30,May,Tuesday,NOISE,S ROSE AVE & E 2ND ST,LB303,BPD,NO REPORT
B18-17548,05-01-18,07:48,May,Tuesday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B18-17587,05-01-18,14:28,May,Tuesday,DISTURBANCE IP,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,NO REPORT
B18-17599,05-01-18,16:10,May,Tuesday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B18-17606,05-01-18,16:38,May,Tuesday,DRUNK,819 S MORTON ST,LB411,BPD,NO REPORT
B18-17611,05-01-18,17:14,May,Tuesday,DRUNK,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B18-17624,05-01-18,18:29,May,Tuesday,DRUNK,345 S MULLER PKWY; APT 77,LB405,BPD,NO REPORT
B18-17629,05-01-18,18:53,May,Tuesday,DRUNK,W BLOOMFIELD RD & S OAKDALE DR,LB417,BPD,NO REPORT
B18-17637,05-01-18,19:28,May,Tuesday,NOISE,760 E SHERWOOD HILLS DR,LB329,BPD,NO REPORT
B18-17635,05-01-18,19:45,May,Tuesday,VANDALISM IP,S GRANT ST & E KIRKWOOD AVE,LB102,BPD,REPORT
B18-17636,05-01-18,19:48,May,Tuesday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B18-17644,05-01-18,20:39,May,Tuesday,DISTURBANCE IP,2500 S ROCKPORT RD; APT 2607,LB424,BPD,NO REPORT
B18-17647,05-01-18,20:43,May,Tuesday,NOISE,3241 S ACADIA CT,LB329,BPD,NO REPORT
B18-17653,05-01-18,21:44,May,Tuesday,NOISE,532 S BASSWOOD DR; APT D,LB404,BPD,NO REPORT
B18-17654,05-01-18,21:45,May,Tuesday,NOISE,1702 N WASHINGTON ST,LB212,BPD,NO REPORT
B18-17657,05-01-18,22:04,May,Tuesday,NOISE,311 E COTTAGE GROVE AVE,LB213,BPD,NO REPORT
B18-17658,05-01-18,22:41,May,Tuesday,NOISE,405 E COTTAGE GROVE AVE,LB213,BPD,NO REPORT
B18-17666,05-01-18,23:30,May,Tuesday,NOISE,N DUNN ST & E 11TH ST,LB213,BPD,NO REPORT
B18-17669,05-02-18,00:19,May,Wednesday,NOISE,N MORTON ST & W 10TH ST,LB519,BPD,NO REPORT
B18-17672,05-02-18,00:51,May,Wednesday,NOISE,N MORTON ST & W 10TH ST,LB519,BPD,NO REPORT
B18-17675,05-02-18,01:10,May,Wednesday,NOISE,N MORTON ST & W 10TH ST,LB519,BPD,NO REPORT
B18-17678,05-02-18,01:48,May,Wednesday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B18-17680,05-02-18,02:23,May,Wednesday,VANDALISM NP,430 E KIRKWOOD AVE,LB104,BPD,REPORT
B18-17686,05-02-18,03:12,May,Wednesday,NOISE,313 N LINCOLN ST,LB102,BPD,NO REPORT
B18-17687,05-02-18,03:28,May,Wednesday,NOISE,339 S LINCOLN ST; apt g,LB104,BPD,NO REPORT
B18-17689,05-02-18,05:43,May,Wednesday,NOISE,544 S BASSWOOD DR; APT E,LB404,BPD,NO REPORT
B18-17698,05-02-18,08:10,May,Wednesday,DISTURBANCE IP,N COLLEGE AVE & W 10TH ST,LB101,BPD,NO REPORT
B18-17712,05-02-18,10:17,May,Wednesday,DISTURBANCE IP,N COLLEGE AVE & W 7TH ST,LB101,BPD,NO REPORT
B18-17715,05-02-18,10:43,May,Wednesday,VANDALISM NP,3013 S ACADIA CT,LB329,BPD,NO REPORT
B18-17726,05-02-18,10:57,May,Wednesday,VANDALISM NP,2510 W 3RD ST; STEVES PLACE POOL AND PUB,LB523,BPD,REPORT
B18-17736,05-02-18,12:28,May,Wednesday,VANDALISM NP,720 S BALLANTINE RD,LB302,BPD,REPORT
B18-17750,05-02-18,14:47,May,Wednesday,DISTURBANCE IP,213 S ROGERS ST; SECRETLY GROUP,LB103,BPD,NO REPORT
B18-17772,05-02-18,17:05,May,Wednesday,VANDALISM IP,322 N COLLEGE AVE,LB101,BPD,REPORT
B18-17783,05-02-18,17:53,May,Wednesday,VANDALISM NP,2894 E 3RD ST,LB305,BPD,REPORT
B18-17810,05-02-18,21:43,May,Wednesday,DISTURBANCE IP,2400 S WALNUT ST; TACO BELL SOUTH,LB422,BPD,NO REPORT
B18-17811,05-02-18,21:47,May,Wednesday,DRUNK,"2035 S LIBERTY DR; ALDI BLOOMINGTON, IN",LB416,BPD,NO REPORT
B18-17824,05-02-18,22:35,May,Wednesday,VANDALISM NP,310 N GRANT ST; GRANT STREET INN,LB102,BPD,NO REPORT
B18-17823,05-02-18,22:37,May,Wednesday,DISTURBANCE IP,E COTTAGE GROVE AVE & N WASHINGTON ST,LB213,BPD,NO REPORT
B18-17829,05-02-18,23:50,May,Wednesday,DISTURBANCE IP,3115 E STRATUM WAY; APT 14,LB310,BPD,REPORT
B18-17835,05-03-18,00:39,May,Thursday,NOISE,604 N SMITH RD; APT 101,LB219,BPD,NO REPORT
B18-17834,05-03-18,00:54,May,Thursday,NOISE,401 E 12TH ST,LB213,BPD,NO REPORT
B18-17840,05-03-18,01:33,May,Thursday,NOISE,E LONGVIEW AVE & E 7TH ST,LB221,BPD,NO REPORT
B18-17854,05-03-18,04:29,May,Thursday,NOISE,216 N LINCOLN ST; APT 5,LB102,BPD,NO REPORT
B18-17859,05-03-18,06:41,May,Thursday,NOISE,2549 E EASTGATE LN; APT 309,LB222,BPD,NO REPORT
B18-17875,05-03-18,09:02,May,Thursday,VANDALISM NP,S HIGH ST & E MOORES PIKE,LB311,BPD,REPORT
B18-17882,05-03-18,10:15,May,Thursday,DRUNK,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,NO REPORT
B18-17888,05-03-18,11:15,May,Thursday,NOISE,1450 N WILLIS DR,LB513,BPD,NO REPORT
B18-17898,05-03-18,12:34,May,Thursday,VANDALISM NP,402 S ROGERS ST,LB409,BPD,REPORT
B18-17897,05-03-18,12:45,May,Thursday,VANDALISM NP,3100 S WALNUT STREET PIKE; APT B189,LB336,BPD,REPORT
B18-17939,05-03-18,18:00,May,Thursday,VANDALISM IP,395 E VARSITY LN,LB212,BPD,REPORT
B18-17972,05-03-18,22:36,May,Thursday,NOISE,313 N LINCOLN ST,LB102,BPD,NO REPORT
B18-17985,05-03-18,23:29,May,Thursday,NOISE,411 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-17995,05-04-18,00:13,May,Friday,NOISE,210 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-17999,05-04-18,00:37,May,Friday,NOISE,2549 E EASTGATE LN; APT 309,LB222,BPD,NO REPORT
B18-18005,05-04-18,01:00,May,Friday,NOISE,622 E 8TH ST,LB215,BPD,NO REPORT
B18-18006,05-04-18,01:19,May,Friday,DISTURBANCE IP,300 S LINCOLN ST,LB104,BPD,NO REPORT
B18-18014,05-04-18,01:36,May,Friday,NOISE,3320 E JOHN HINKLE PL; APT G,LB221,BPD,NO REPORT
B18-18009,05-04-18,01:42,May,Friday,VANDALISM IP,N GRANT ST & E 7TH ST,LB102,BPD,NO REPORT
B18-18026,05-04-18,04:01,May,Friday,DISTURBANCE IP,307 E 16TH ST,LB213,BPD,NO REPORT
B18-18030,05-04-18,04:41,May,Friday,NOISE,1955 N COLLEGE AVE,LB512,BPD,NO REPORT
B18-18062,05-04-18,10:57,May,Friday,DISTURBANCE IP,525 S PATTERSON DR,LB406,BPD,NO REPORT
B18-18120,05-04-18,16:45,May,Friday,VANDALISM NP,517 N WALNUT ST,LB101,BPD,REPORT
B18-18139,05-04-18,19:51,May,Friday,DRUNK,500 S LIBERTY DR; KROGER WHITEHALL,LB403,BPD,REPORT
B18-18141,05-04-18,20:07,May,Friday,VANDALISM NP,520 S WESTWOOD DR,LB402,BPD,NO REPORT
B18-18142,05-04-18,20:12,May,Friday,NOISE,B-LINE TRAIL & W KIRKWOOD AVE,LB103,BPD,NO REPORT
B18-18160,05-04-18,21:56,May,Friday,DISTURBANCE IP,S HENDERSON ST & E SOUTHERN DR,LB315,BPD,NO REPORT
B18-18162,05-04-18,22:12,May,Friday,VANDALISM NP,2611 E ROUNDHILL LN,LB324,BPD,REPORT
B18-18164,05-04-18,22:18,May,Friday,DRUNK,W 3RD ST ENTR TO SR 37 NB,LB523,BPD,NO REPORT
B18-18171,05-04-18,23:57,May,Friday,NOISE,500 E COTTAGE GROVE AVE,LB214,BPD,NO REPORT
B18-18185,05-05-18,00:27,May,Saturday,NOISE,321 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-18188,05-05-18,01:55,May,Saturday,NOISE,3156 E COVENANTER DR,LB310,BPD,NO REPORT
B18-18186,05-05-18,02:05,May,Saturday,DISTURBANCE IP,219 N WALNUT ST,LB101,BPD,NO REPORT
B18-18191,05-05-18,02:52,May,Saturday,NOISE,N LINCOLN ST & E 8TH ST,LB102,BPD,NO REPORT
B18-18194,05-05-18,03:14,May,Saturday,DRUNK,2160 N WALNUT ST; DENNYS,LB212,BPD,NO REPORT
B18-18197,05-05-18,03:57,May,Saturday,DISTURBANCE IP,1100 S WOODLAWN AVE; PARKLAWN EAST APARTMENTS,LB313,BPD,NO REPORT
B18-18202,05-05-18,04:30,May,Saturday,NOISE,1136 W 17TH ST,LB513,BPD,NO REPORT
B18-18204,05-05-18,05:26,May,Saturday,NOISE,331 S GRANT ST,LB104,BPD,NO REPORT
B18-18206,05-05-18,06:23,May,Saturday,DRUNK,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,NO REPORT
B18-18208,05-05-18,06:54,May,Saturday,DISTURBANCE IP,3287 S WALNUT SPRINGS DR,LB336,BPD,REPORT
B18-18209,05-05-18,06:56,May,Saturday,DISTURBANCE IP,2780 S WALNUT STREET PIKE; APT 301,LB328,BPD,NO REPORT
B18-18233,05-05-18,11:44,May,Saturday,DISTURBANCE IP,S MORTON ST & W 1ST ST,LB409,BPD,NO REPORT
B18-18258,05-05-18,14:59,May,Saturday,NOISE,611 S PARK AVE,LB302,BPD,NO REPORT
B18-18264,05-05-18,15:36,May,Saturday,DISTURBANCE IP,1221 W GREEN TREE LN,LB413,BPD,NO REPORT
B18-18277,05-05-18,17:28,May,Saturday,DISTURBANCE IP,619 W HOWE ST; BUILDING TRADES PARK,LB409,BPD,NO REPORT
B18-18280,05-05-18,17:32,May,Saturday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B18-18307,05-05-18,20:07,May,Saturday,DISTURBANCE IP,512 S COLLEGE MALL RD; GOODWILL EAST,LB305,BPD,NO REPORT
B18-18313,05-05-18,20:46,May,Saturday,DISTURBANCE IP,1919 S WALNUT ST; MCDONALDS SOUTH,LB315,BPD,NO REPORT
B18-18314,05-05-18,20:51,May,Saturday,DISTURBANCE IP,1720 N WALNUT ST; LA CHARREADA,LB212,BPD,NO REPORT
B18-18338,05-05-18,23:38,May,Saturday,NOISE,250 E 16TH ST,LB213,BPD,NO REPORT
B18-18341,05-06-18,00:18,May,Sunday,DISTURBANCE IP,1600 N WILLIS DR; LOT 99,LB513,BPD,NO REPORT
B18-18347,05-06-18,01:26,May,Sunday,DRUNK,216 N WALNUT ST; BLUE BIRD,LB102,BPD,NO REPORT
B18-18353,05-06-18,03:01,May,Sunday,VANDALISM IP,2929 W 3RD ST; AMC SHOWPLACE THEATER 12 WEST,LB404,BPD,NO REPORT
B18-18357,05-06-18,03:32,May,Sunday,DRUNK,310 W 12TH ST; THE PARK ON MORTON; APT 2104,LB519,BPD,REPORT
B18-18360,05-06-18,04:04,May,Sunday,NOISE,W ARLINGTON RD & W 20TH ST,LB514,BPD,NO REPORT
B18-18363,05-06-18,05:33,May,Sunday,DISTURBANCE IP,S COLLEGE AVE & W 4TH ST,LB103,BPD,NO REPORT
