Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B19-37459,09-05-19,15:57,September,Thursday,DISTURBANCE IP,552 S BASSWOOD DR; APT A,LB404,BPD,No Report
B19-37473,09-05-19,17:02,September,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; BLDG B,LB336,BPD,No Report
B19-37505,09-05-19,20:36,September,Thursday,DISTURBANCE IP,1402 W 12TH ST,LB517,BPD,Report
B19-37507,09-05-19,20:59,September,Thursday,DISTURBANCE IP,309 E 12TH ST,LB213,BPD,No Report
B19-37524,09-05-19,22:55,September,Thursday,DISTURBANCE IP,3701 E BARRINGTON DR,LB217,BPD,No Report
B19-37529,09-05-19,23:10,September,Thursday,DISTURBANCE IP,S PATTERSON DR & W 3RD ST,LB406,BPD,Report
B19-37537,09-06-19,00:18,September,Friday,DISTURBANCE IP,1430 W 6TH ST,LB521,BPD,No Report
B19-37557,09-06-19,02:08,September,Friday,DISTURBANCE IP,W 11TH ST & N COLLEGE AVE,LB519,BPD,No Report
B19-37578,09-06-19,09:19,September,Friday,DISTURBANCE IP,2120 S HIGHLAND AVE; WINSLOW WOODS PARK,LB326,BPD,No Report
B19-37606,09-06-19,13:36,September,Friday,DISTURBANCE IP,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,No Report
B19-37671,09-06-19,19:41,September,Friday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,No Report
B19-37678,09-06-19,20:31,September,Friday,DISTURBANCE IP,N GRANT ST & E 6TH ST,LB102,BPD,No Report
B19-37724,09-07-19,01:18,September,Saturday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B146,LB336,BPD,No Report
B19-37733,09-07-19,02:05,September,Saturday,DISTURBANCE IP,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,Report
B19-37736,09-07-19,03:34,September,Saturday,DISTURBANCE IP,N COLLEGE AVE & W 17TH ST,LB519,BPD,No Report
B19-37799,09-07-19,17:26,September,Saturday,DISTURBANCE IP,S WASHINGTON ST & E 4TH ST,LB104,BPD,No Report
B19-37821,09-07-19,18:35,September,Saturday,DISTURBANCE IP,430 E KIRKWOOD AVE,LB104,BPD,No Report
B19-37835,09-07-19,19:56,September,Saturday,DISTURBANCE IP,W COUNTRYSIDE LN & S QUARRY CT,LB424,BPD,No Report
B19-37848,09-07-19,21:17,September,Saturday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,No Report
B19-37880,09-08-19,00:36,September,Sunday,DISTURBANCE IP,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,Report
B19-37894,09-08-19,01:41,September,Sunday,DISTURBANCE IP,1321 N WASHINGTON ST,LB212,BPD,No Report
B19-37910,09-08-19,04:01,September,Sunday,DISTURBANCE IP,3057 E AMY LN,LB221,BPD,No Report
B19-37914,09-08-19,05:13,September,Sunday,DISTURBANCE IP,109 S PARK RIDGE RD; APT C,LB219,BPD,No Report
B19-37919,09-08-19,09:07,September,Sunday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,No Report
B19-37987,09-08-19,21:28,September,Sunday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,No Report
B19-37988,09-08-19,21:38,September,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,No Report
B19-38012,09-08-19,23:38,September,Sunday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,No Report
B19-38032,09-09-19,04:20,September,Monday,DISTURBANCE IP,1755 W SUNSTONE DR;APT 6,LB425,BPD,No Report
B19-38048,09-09-19,09:17,September,Monday,DISTURBANCE IP,400 W 7TH ST; JOHNSONS CREAMERY BUILDING,LB101,BPD,No Report
B19-38062,09-09-19,10:54,September,Monday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,No Report
B19-38124,09-09-19,18:03,September,Monday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON,LB212,BPD,No Report
B19-38190,09-10-19,05:46,September,Tuesday,DISTURBANCE IP,502 E 12TH ST;APT C,LB214,BPD,No Report
B19-38210,09-10-19,10:34,September,Tuesday,DISTURBANCE IP,100 E 15TH ST,LB213,BPD,No Report
B19-38277,09-10-19,17:34,September,Tuesday,DISTURBANCE IP,2910 W 3RD ST; MCDONALDS WEST,LB523,BPD,Report
B19-38333,09-10-19,23:28,September,Tuesday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,No Report
B19-38375,09-11-19,08:03,September,Wednesday,DISTURBANCE IP,S ROGERS ST & W WYLIE ST,LB409,BPD,No Report
B19-38496,09-11-19,20:42,September,Wednesday,DISTURBANCE IP,404 S WASHINGTON ST; URBAN STATION APARTMENTS,LB104,BPD,No Report
B19-38623,09-12-19,18:50,September,Thursday,DISTURBANCE IP,1013 N COLLEGE AVE; COLLEGE ADULT BOOKS,LB519,BPD,Report
B19-38632,09-12-19,20:23,September,Thursday,DISTURBANCE IP,125 S GRANT ST,LB104,BPD,No Report
B19-38711,09-13-19,09:07,September,Friday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,No Report
B19-38714,09-13-19,09:25,September,Friday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON,LB212,BPD,No Report
B19-38730,09-13-19,11:08,September,Friday,DISTURBANCE IP,3901 N KINSER PIKE; BLOOMINGTON HIGH SCHOOL NORTH,LB508,BPD,No Report
B19-38956,09-14-19,17:33,September,Saturday,DISTURBANCE IP,423 E KIRKWOOD AVE; NICKS ENGLISH HUT,LB102,BPD,No Report
B19-38976,09-14-19,19:00,September,Saturday,DISTURBANCE IP,3115 E BRAESIDE DR,LB221,BPD,No Report
B19-38988,09-14-19,20:13,September,Saturday,DISTURBANCE IP,913 W GRAHAM DR,LB423,BPD,No Report
B19-38990,09-14-19,20:19,September,Saturday,DISTURBANCE IP,712 S ADAMS ST,LB413,BPD,No Report
B19-39019,09-14-19,22:51,September,Saturday,DISTURBANCE IP,1350 W BLOOMFIELD RD,LB406,BPD,No Report
B19-39092,09-15-19,10:49,September,Sunday,DISTURBANCE IP,3811 E MORNINGSIDE DR; APT 47,LB220,BPD,No Report
B19-39109,09-15-19,14:16,September,Sunday,DISTURBANCE IP,3801 E MCCRACKEN WAY; APT 8,LB220,BPD,No Report
B19-39111,09-15-19,14:24,September,Sunday,DISTURBANCE IP,3410 S WALNUT ST; ANIMAL SHELTER,LB434,BPD,No Report
B19-39174,09-16-19,01:36,September,Monday,DISTURBANCE IP,1503 S DORCHESTER DR,LB317,BPD,Report
B19-39187,09-16-19,07:24,September,Monday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,No Report
B19-39207,09-16-19,10:21,September,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,No Report
B19-39208,09-16-19,10:33,September,Monday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK,LB410,BPD,Report
B19-39249,09-16-19,14:48,September,Monday,DISTURBANCE IP,2920 S MCINTIRE DR,LB429,BPD,No Report
B19-39261,09-16-19,15:52,September,Monday,DISTURBANCE IP,3294 E BRAESIDE DR,LB221,BPD,No Report
B19-39315,09-16-19,21:44,September,Monday,DISTURBANCE IP,1115 W 2ND ST; BIG RED LIQUORS W 2ND ST,LB406,BPD,No Report
B19-39320,09-16-19,22:25,September,Monday,DISTURBANCE IP,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,Report
B19-39340,09-17-19,04:12,September,Tuesday,DISTURBANCE IP,2446 S HENDERSON ST; CRAWFORD APARTMENTS 2; APT 229,LB327,BPD,No Report
B19-39392,09-17-19,14:17,September,Tuesday,DISTURBANCE IP,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,No Report
B19-39424,09-17-19,17:52,September,Tuesday,DISTURBANCE IP,322 S GRANT ST,LB104,BPD,No Report
B19-39441,09-17-19,20:28,September,Tuesday,DISTURBANCE IP,2894 E 3RD ST; AZIP PIZZA,LB305,BPD,No Report
B19-39447,09-17-19,20:54,September,Tuesday,DISTURBANCE IP,3047 E AMY LN,LB221,BPD,No Report
B19-39466,09-17-19,23:38,September,Tuesday,DISTURBANCE IP,1444 N ARLINGTON PARK DR; APT 516,LB514,BPD,No Report
B19-39480,09-18-19,03:29,September,Wednesday,DISTURBANCE IP,968 S CLARIZZ BLVD,LB310,BPD,Report
B19-39488,09-18-19,07:05,September,Wednesday,DISTURBANCE IP,1023 W 12TH ST,LB518,BPD,Report
B19-39533,09-18-19,13:51,September,Wednesday,DISTURBANCE IP,550 S WALNUT ST; RALLYS,LB410,BPD,No Report
B19-39553,09-18-19,15:59,September,Wednesday,DISTURBANCE IP,S WALNUT ST & E 2ND ST,LB103,BPD,No Report
B19-39624,09-19-19,02:50,September,Thursday,DISTURBANCE IP,2300 N WALNUT ST; MCDONALDS NORTH,LB209,BPD,No Report
B19-39644,09-19-19,10:03,September,Thursday,DISTURBANCE IP,703 W GOURLEY PIKE; APT 192,LB513,BPD,No Report
B19-39712,09-19-19,16:44,September,Thursday,DISTURBANCE IP,S WEIMER RD & W WAPEHANI RD,LB418,BPD,No Report
B19-39722,09-19-19,17:51,September,Thursday,DISTURBANCE IP,1918 W 3RD ST; CULVERS,,BPD,No Report
B19-39727,09-19-19,18:38,September,Thursday,DISTURBANCE IP,1225 W 12TH ST,LB517,BPD,No Report
B19-39769,09-20-19,01:54,September,Friday,DISTURBANCE IP,207 E VARSITY LN,LB212,BPD,No Report
B19-39774,09-20-19,02:46,September,Friday,DISTURBANCE IP,2675 E 7TH ST; APT F ; PARK DORAL APTS,LB221,BPD,No Report
B19-39785,09-20-19,06:57,September,Friday,DISTURBANCE IP,217 W KIRKWOOD AVE; HYATT PLACE HOTEL,LB103,BPD,No Report
B19-39857,09-20-19,14:58,September,Friday,DISTURBANCE IP,320 S MULLER PKWY; STEWART ELECTRIC SUPPLY INC,LB405,BPD,No Report
B19-39893,09-20-19,18:00,September,Friday,DISTURBANCE IP,N KINSER PIKE & W 17TH ST,LB519,BPD,Report
B19-39914,09-20-19,20:38,September,Friday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,Report
B19-39919,09-20-19,21:16,September,Friday,DISTURBANCE IP,S PATTERSON DR & W 3RD ST,LB406,BPD,No Report
B19-39935,09-20-19,23:06,September,Friday,DISTURBANCE IP,2780 S WALNUT STREET PIKE; APT B226,LB328,BPD,No Report
B19-39939,09-20-19,23:32,September,Friday,DISTURBANCE IP,213 N GRANT ST,LB102,BPD,No Report
B19-39942,09-20-19,23:37,September,Friday,DISTURBANCE IP,408 E 6TH ST; BOXCAR BOOKS,LB102,BPD,No Report
B19-39943,09-20-19,23:49,September,Friday,DISTURBANCE IP,115 N WASHINGTON ST; BAKED,LB102,BPD,No Report
B19-39945,09-20-19,23:56,September,Friday,DISTURBANCE IP,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,No Report
B19-39955,09-21-19,01:34,September,Saturday,DISTURBANCE IP,4001 W 3RD ST; MARATHON GAS STATION 4001 W 3RD,LB402,BPD,No Report
B19-39967,09-21-19,05:19,September,Saturday,DISTURBANCE IP,749 E SHERWOOD HILLS DR,LB329,BPD,Report
B19-40022,09-21-19,14:20,September,Saturday,DISTURBANCE IP,2200 S WALNUT ST ; COMMUNITY CHRYSLER,LB422,BPD,No Report
B19-40059,09-21-19,18:17,September,Saturday,DISTURBANCE IP,1208 W 11TH ST,LB517,BPD,No Report
B19-40080,09-21-19,20:43,September,Saturday,DISTURBANCE IP,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,No Report
B19-40086,09-21-19,21:20,September,Saturday,DISTURBANCE IP,S LINCOLN ST & E KIRKWOOD AVE,LB104,BPD,Report
B19-40099,09-21-19,22:45,September,Saturday,DISTURBANCE IP,800 S ROGERS ST,LB409,BPD,No Report
B19-40128,09-22-19,01:00,September,Sunday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,No Report
B19-40174,09-22-19,12:41,September,Sunday,DISTURBANCE IP,1001 S HENDERSON ST; BRYAN PARK,LB313,BPD,No Report
B19-40180,09-22-19,14:26,September,Sunday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,Report
B19-40225,09-22-19,20:23,September,Sunday,DISTURBANCE IP,500 S LIBERTY DR; KROGER WHITEHALL,LB403,BPD,Report
B19-40406,09-24-19,06:32,September,Tuesday,DISTURBANCE IP,1615 S WALNUT ST,LB315,BPD,No Report
B19-40493,09-24-19,19:24,September,Tuesday,DISTURBANCE IP,966 S COPPER BEECH WAY; APT G,LB415,BPD,No Report
B19-40513,09-24-19,22:40,September,Tuesday,DISTURBANCE IP,516 S BASSWOOD DR,LB404,BPD,No Report
B19-40527,09-25-19,00:37,September,Wednesday,DISTURBANCE IP,2498 S WALNUT ST; BURGER KING SOUTH,LB422,BPD,No Report
B19-40540,09-25-19,03:15,September,Wednesday,DISTURBANCE IP,727 W DIXIE ST; APT 3,LB412,BPD,No Report
B19-40581,09-25-19,12:51,September,Wednesday,DISTURBANCE IP,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,No Report
B19-40643,09-25-19,19:10,September,Wednesday,DISTURBANCE IP,500 S LIBERTY DR; KROGER WHITEHALL,LB403,BPD,No Report
B19-40664,09-25-19,21:24,September,Wednesday,DISTURBANCE IP,1301 W ALLEN ST; APT 11,LB413,BPD,No Report
B19-40681,09-25-19,23:09,September,Wednesday,DISTURBANCE IP,1421 N WILLIS DR; CLASSIC BOWLING LANES,LB513,BPD,No Report
B19-40693,09-26-19,01:19,September,Thursday,DISTURBANCE IP,752 S WALNUT ST,LB411,BPD,No Report
B19-40694,09-26-19,01:24,September,Thursday,DISTURBANCE IP,120 S KINGSTON DR; APT 21,LB221,BPD,No Report
B19-40716,09-26-19,09:11,September,Thursday,DISTURBANCE IP,1825 N KINSER PIKE; KROGER NORTH,LB510,BPD,No Report
B19-40753,09-26-19,13:29,September,Thursday,DISTURBANCE IP,1020 N ORRIS DR,LB518,BPD,No Report
B19-40823,09-26-19,22:01,September,Thursday,DISTURBANCE IP,430 S DUNN ST,LB104,BPD,No Report
B19-40824,09-26-19,22:17,September,Thursday,DISTURBANCE IP,S WALNUT ST & E 2ND ST,LB103,BPD,No Report
B19-40855,09-27-19,01:14,September,Friday,DISTURBANCE IP,3335 S ACADIA CT,LB329,BPD,No Report
B19-40882,09-27-19,08:48,September,Friday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,No Report
B19-40919,09-27-19,14:25,September,Friday,DISTURBANCE IP,3514 E PARK LN,,BPD,No Report
B19-40961,09-27-19,19:01,September,Friday,DISTURBANCE IP,1918 W 3RD ST; CULVERS,,BPD,No Report
B19-40980,09-27-19,20:30,September,Friday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,No Report
B19-40996,09-27-19,22:36,September,Friday,DISTURBANCE IP,W 4TH ST & B-LINE TRAIL,LB103,BPD,No Report
B19-41018,09-28-19,00:41,September,Saturday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,No Report
B19-41020,09-28-19,01:04,September,Saturday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,No Report
B19-41024,09-28-19,01:34,September,Saturday,DISTURBANCE IP,2500 S ROCKPORT RD; APT 408,LB424,BPD,No Report
B19-41053,09-28-19,09:39,September,Saturday,DISTURBANCE IP,N GRANT ST & E 6TH ST,LB102,BPD,No Report
B19-41112,09-28-19,19:24,September,Saturday,DISTURBANCE IP,208 E 16TH ST,LB213,BPD,No Report
B19-41119,09-28-19,20:30,September,Saturday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,No Report
B19-41133,09-28-19,22:04,September,Saturday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,No Report
B19-41151,09-28-19,23:41,September,Saturday,DISTURBANCE IP,906 S COPPER BEECH WAY; APT B,LB415,BPD,No Report
B19-41195,09-29-19,08:08,September,Sunday,DISTURBANCE IP,919 S ROGERS ST; FRIENDS PLACE,LB412,BPD,No Report
B19-41278,09-29-19,20:50,September,Sunday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,Report
B19-41280,09-29-19,20:52,September,Sunday,DISTURBANCE IP,3209 E 10TH ST; APT Y11,LB216,BPD,No Report
B19-41302,09-30-19,00:02,September,Monday,DISTURBANCE IP,S WALNUT ST & E WINSLOW RD,LB422,BPD,No Report
B19-41370,09-30-19,13:10,September,Monday,DISTURBANCE IP,3828 S LAURA WAY,LB335,BPD,No Report
B19-41371,09-30-19,13:13,September,Monday,DISTURBANCE IP,1307 S WALNUT ST,LB314,BPD,No Report
B19-41392,09-30-19,15:30,September,Monday,DISTURBANCE IP,411 S WOODSCREST DR;  EASTLAND PLAZA,LB304,BPD,No Report
B19-41436,09-30-19,20:48,September,Monday,DISTURBANCE IP,345 S MULLER PKWY,LB405,BPD,No Report
B19-41445,09-30-19,21:58,September,Monday,DISTURBANCE IP,720 S COLLEGE MALL RD; APT L3,LB305,BPD,No Report
B19-28343,07-10-19,13:03,July,Wednesday,DISTURBANCE NP,620 S WALNUT ST; SHALOM CENTER; 220 E 3RD ST; BPD LOBBY,LB410,BPD,No Report
B19-31205,07-29-19,15:05,July,Monday,DISTURBANCE NP,902 W RALSTON DR,,BPD,No Report
B19-33939,08-15-19,17:20,August,Thursday,DISTURBANCE NP,260 N JACOB DR; ATT STORE,LB523,BPD,No Report
B19-35184,08-23-19,11:22,August,Friday,DISTURBANCE NP,3644 E TAMARRON DR,LB217,BPD,No Report
B19-36059,08-28-19,12:15,August,Wednesday,DISTURBANCE NP,1005 W 3RD ST,LB409,BPD,No Report
B19-36705,08-31-19,21:04,August,Saturday,DISTURBANCE NP,907 W 7TH ST,LB520,BPD,Report
B19-36710,08-31-19,22:13,August,Saturday,DISTURBANCE NP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,No Report
B19-38153,09-09-19,20:18,September,Monday,DISTURBANCE NP,1003 W 9TH ST,LB520,BPD,No Report
B19-38238,09-10-19,13:59,September,Tuesday,DISTURBANCE NP,3020 E 3RD ST; CHICK FIL A,LB3,BPD,No Report
B19-38450,09-11-19,15:48,September,Wednesday,DISTURBANCE NP,2550 E 3RD ST; VIVA MAS,LB304,BPD,No Report
B19-38566,09-12-19,11:08,September,Thursday,DISTURBANCE NP,3113 E BRAESIDE DR,,BPD,No Report
B19-26828,07-01-19,01:52,July,Monday,DRUNK,1816 S HIGHLAND AVE,LB316,BPD,No Report
B19-26978,07-02-19,00:22,July,Tuesday,DRUNK,W GOURLEY PIKE & N OLD STATE ROAD 37,LB512,BPD,No Report
B19-27112,07-02-19,19:52,July,Tuesday,DRUNK,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB1,BPD,No Report
B19-27123,07-02-19,21:13,July,Tuesday,DRUNK,S WALNUT ST & E 2ND ST,LB103,BPD,No Report
B19-27285,07-03-19,18:27,July,Wednesday,DRUNK,431 S COLLEGE AVE,LB103,BPD,No Report
B19-27439,07-04-19,21:01,July,Thursday,DRUNK,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,No Report
B19-27444,07-04-19,21:48,July,Thursday,DRUNK,3231 E COVENANTER DR,LB310,BPD,Report
B19-27453,07-04-19,22:42,July,Thursday,DRUNK,3115 E BRAESIDE DR,LB221,BPD,No Report
B19-27472,07-05-19,01:04,July,Friday,DRUNK,N WALNUT ST & E 6TH ST,LB101,BPD,No Report
B19-27809,07-07-19,07:34,July,Sunday,DRUNK,S WALNUT ST & W DODDS ST,LB411,BPD,No Report
B19-27932,07-08-19,00:12,July,Monday,DRUNK,N MADISON ST & W 6TH ST,LB101,BPD,Report
B19-28077,07-08-19,20:53,July,Monday,DRUNK,1825 N KINSER PIKE; KROGER NORTH,LB510,BPD,No Report
B19-28607,07-12-19,02:56,July,Friday,DRUNK,1407 W ALLEN ST,LB413,BPD,No Report
B19-28802,07-13-19,11:56,July,Saturday,DRUNK,N WALNUT ST & E 19TH ST,LB512,BPD,No Report
B19-28866,07-13-19,20:28,July,Saturday,DRUNK,904 W 2ND ST,LB409,BPD,No Report
B19-28887,07-13-19,23:52,July,Saturday,DRUNK,2440 S HENDERSON ST; CRAWFORD APARTMENTS,LB327,BPD,No Report
B19-29011,07-14-19,20:47,July,Sunday,DRUNK,221 N ROGERS ST,LB520,BPD,No Report
B19-29180,07-15-19,21:36,July,Monday,DRUNK,S COLLEGE AVE & W KIRKWOOD AVE,LB101,BPD,No Report
B19-29673,07-19-19,03:01,July,Friday,DRUNK,W 11TH ST & N MORTON ST,LB519,BPD,No Report
B19-29713,07-19-19,12:53,July,Friday,DRUNK,100 W KIRKWOOD AVE,LMNC,BPD,No Report
B19-29785,07-19-19,21:03,July,Friday,DRUNK,1122 W 11TH ST; OUR WAY C STORE,LB517,BPD,No Report
B19-29970,07-21-19,00:27,July,Sunday,DRUNK,100 S COLLEGE AVE; CHASE BANK DOWNTOWN,LB103,BPD,No Report
B19-30184,07-22-19,16:05,July,Monday,DRUNK,1366 N ARLINGTON PARK DR,LB514,BPD,No Report
B19-30318,07-23-19,14:08,July,Tuesday,DRUNK,S WALNUT ST & E WINSLOW RD,LB422,BPD,No Report
B19-30578,07-25-19,10:38,July,Thursday,DRUNK,E BURKS DR & S ODELL DR,LB336,BPD,No Report
B19-30596,07-25-19,12:53,July,Thursday,DRUNK,3702 W 3RD ST; TACO BELL WEST,LB524,BPD,No Report
B19-30678,07-25-19,21:00,July,Thursday,DRUNK,2101 S LIBERTY DR; STEAK N SHAKE SOUTHWEST,LB416,BPD,No Report
B19-30723,07-26-19,04:48,July,Friday,DRUNK,1000 E 2ND ST,LB302,BPD,No Report
B19-30921,07-27-19,16:43,July,Saturday,DRUNK,124 N WALNUT ST,LB102,BPD,No Report
B19-30993,07-28-19,06:45,July,Sunday,DRUNK,N PETE ELLIS DR & E 10TH ST,LB221,BPD,No Report
B19-31018,07-28-19,11:58,July,Sunday,DRUNK,409 W 2ND ST,LB409,BPD,No Report
B19-31318,07-30-19,08:05,July,Tuesday,DRUNK,1618 W 3RD ST; FARM BUREAU INSURANCE,LB521,BPD,No Report
B19-31410,07-30-19,16:37,July,Tuesday,DRUNK,500 S LIBERTY DR,LB403,BPD,No Report
B19-31466,07-30-19,22:27,July,Tuesday,DRUNK,503 W KIRKWOOD AVE; CIRCLE K GAS KIRKWOOD AND ROGERS,LB408,BPD,No Report
B19-31521,07-31-19,11:25,July,Wednesday,DRUNK,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,No Report
B19-31525,07-31-19,11:57,July,Wednesday,DRUNK,105 E WINSLOW RD; IU CREDIT UNION SOUTH,LB327,BPD,No Report
B19-31599,07-31-19,21:12,July,Wednesday,DRUNK,821 S PARKWAY DR,LB402,BPD,No Report
B19-31724,08-01-19,17:22,August,Thursday,DRUNK,1800 N WALNUT ST; MOTEL 6,LB212,BPD,No Report
B19-31791,08-02-19,00:54,August,Friday,DRUNK,N GRANT ST & E 7TH ST,LB102,BPD,No Report
B19-31836,08-02-19,12:28,August,Friday,DRUNK,3100 S WALNUT STREET PIKE,LB336,BPD,No Report
B19-32032,08-03-19,18:42,August,Saturday,DRUNK,S WALNUT ST & E WINSLOW RD,LB422,BPD,No Report
B19-32086,08-04-19,02:31,August,Sunday,DRUNK,423 E KIRKWOOD AVE; NICKS ENGLISH HUT,LB102,BPD,No Report
B19-32307,08-05-19,15:25,August,Monday,DRUNK,619 W HOWE ST; BUILDING TRADES PARK,LB409,BPD,No Report
B19-32410,08-06-19,06:50,August,Tuesday,DRUNK,711 W GRAHAM DR,,BPD,No Report
B19-32840,08-08-19,20:46,August,Thursday,DRUNK,3939 W 3RD ST; SPEEDWAY WEST,LB403,BPD,No Report
B19-32844,08-08-19,21:55,August,Thursday,DRUNK,524 N COLLEGE AVE; APT 209,LB101,BPD,No Report
B19-32873,08-09-19,03:39,August,Friday,DRUNK,S PICCADILLY ST & E WINSLOW RD,LB329,BPD,No Report
B19-33171,08-10-19,23:12,August,Saturday,DRUNK,3600 W 3RD ST; FRESH THYME FARMERS MARKET,LB524,BPD,No Report
B19-33198,08-11-19,02:48,August,Sunday,DRUNK,N MORTON ST & W 10TH ST,LB519,BPD,No Report
B19-33351,08-12-19,06:16,August,Monday,DRUNK,560 E MILLER DR,LB315,BPD,No Report
B19-33424,08-12-19,15:52,August,Monday,DRUNK,2303 E WINDING BROOK CT,LB324,BPD,Report
B19-33484,08-12-19,22:33,August,Monday,DRUNK,3100 S WALNUT STREET PIKE; A BUILDING,LB336,BPD,No Report
B19-33490,08-12-19,22:54,August,Monday,DRUNK,550 S WALNUT ST; RALLYS,LB410,BPD,No Report
B19-33788,08-14-19,19:29,August,Wednesday,DRUNK,1307 W 3RD ST; VILLAGE PANTRY WEST,LB406,BPD,No Report
B19-33821,08-14-19,23:56,August,Wednesday,DRUNK,N WALNUT ST & E 17TH ST,LB519,BPD,No Report
B19-33971,08-15-19,22:16,August,Thursday,DRUNK,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,No Report
B19-34128,08-16-19,21:23,August,Friday,DRUNK,W 11TH ST & N ROGERS ST,LB518,BPD,No Report
B19-34146,08-16-19,23:52,August,Friday,DRUNK,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,No Report
B19-34151,08-17-19,00:34,August,Saturday,DRUNK,N KINSER PIKE & W 17TH ST,LB519,BPD,No Report
B19-34159,08-17-19,01:20,August,Saturday,DRUNK,575 S PATTERSON DR; FRESENIUS MEDICAL,LB406,BPD,No Report
B19-34311,08-17-19,23:48,August,Saturday,DRUNK,619 W HOWE ST; BUILDING TRADES PARK,LB409,BPD,No Report
B19-34324,08-18-19,01:39,August,Sunday,DRUNK,S WALDRON ST & W KIRKWOOD AVE,LB408,BPD,No Report
B19-34334,08-18-19,05:29,August,Sunday,DRUNK,S JORDAN AVE & E UNIVERSITY ST,LB303,BPD,No Report
B19-34585,08-19-19,19:55,August,Monday,DRUNK,345 S WALKER ST,LB409,BPD,No Report
B19-34612,08-19-19,23:21,August,Monday,DRUNK,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,No Report
B19-34677,08-20-19,12:43,August,Tuesday,DRUNK,330 S WASHINGTON ST,,BPD,No Report
B19-34724,08-20-19,17:48,August,Tuesday,DRUNK,454 S WESTPLEX AVE,LB406,BPD,No Report
B19-34781,08-21-19,01:53,August,Wednesday,DRUNK,422 E 11TH ST,LB213,BPD,No Report
B19-35158,08-23-19,08:59,August,Friday,DRUNK,1618 W 3RD ST; FARM BUREAU INSURANCE,LB521,BPD,No Report
B19-35237,08-23-19,15:40,August,Friday,DRUNK,2620 N WALNUT ST; SUITE 1250,LB209,BPD,No Report
B19-35298,08-23-19,20:30,August,Friday,DRUNK,2160 N WALNUT ST; DENNYS,LB212,BPD,No Report
B19-35429,08-24-19,16:08,August,Saturday,DRUNK,W 3RD ST & S CORY LN,LB522,BPD,No Report
B19-35444,08-24-19,17:53,August,Saturday,DRUNK,420 E KIRKWOOD AVE; CHIPOTLE MEXICAN GRILL KIRKWOOD,LB104,BPD,No Report
