Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B17-15344,4/22/2017,18:02:08,April,Saturday,NOISE,E 19TH ST & N WASHINGTON ST,LB212,BPD,No Report
B17-15357,4/22/2017,19:01:12,April,Saturday,NOISE,305 E 19TH ST,LB212,BPD,No Report
B17-15391,4/22/2017,21:07:46,April,Saturday,NOISE,1709 W 8TH ST; VALHALLA MOBILE MANOR,LB521,BPD,No Report
B17-15397,4/22/2017,21:20:22,April,Saturday,NOISE,S OVERHILL DR & E 5TH ST,LB222,BPD,No Report
B17-15400,4/22/2017,21:46:13,April,Saturday,NOISE,1202 S GRANT ST,LB314,BPD,No Report
B17-15422,4/22/2017,23:03:34,April,Saturday,NOISE,1300 N WASHINGTON ST,LB212,BPD,No Report
B17-15430,4/22/2017,23:26:03,April,Saturday,NOISE,1220 E HUNTER AVE,LB302,BPD,No Report
B17-15439,4/22/2017,23:10:45,April,Saturday,NOISE,1130 W KIRKWOOD AVE; APT 15,LB521,BPD,No Report
B17-15440,4/22/2017,23:53:03,April,Saturday,NOISE,2549 E EASTGATE LN; APT 201,LB222,BPD,No Report
B17-15442,4/22/2017,23:57:36,April,Saturday,NOISE,500 S HIGHLAND AVE,LB302,BPD,No Report
B17-15443,4/22/2017,23:58:47,April,Saturday,NOISE,10TH & LINCOLN,LB102,BPD,No Report
B17-15444,4/22/2017,23:58:35,April,Saturday,NOISE,518 N LINCOLN ST,LB102,BPD,No Report
B17-15450,4/22/2017,23:59:29,April,Saturday,NOISE,S OVERHILL DR & E 5TH ST,LB222,BPD,No Report
B17-15451,4/22/2017,23:43:17,April,Saturday,NOISE,410 N JEFFERSON ST,LB222,BPD,No Report
B17-15290,4/22/2017,14:35:39,April,Saturday,VANDALISM IP,S DUNN ST & E SMITH AVE,LB104,BPD,No Report
B17-15369,4/22/2017,19:33:19,April,Saturday,VANDALISM NP,1106 N LINDBERGH DR,LB517,BPD,No Report
B17-15370,4/22/2017,19:23:07,April,Saturday,VANDALISM NP,1209 W 12TH ST,LB517,BPD,No Report
B17-15428,4/22/2017,23:25:33,April,Saturday,DISTURBANCE IP,S GRANT ST & E 2ND ST,LB301,BPD,Report
B17-15321,4/22/2017,16:31:18,April,Saturday,VANDALISM IP,2480 S WALNUT ST; METRO PCS,LB422,BPD,Report
B17-15454,4/23/2017,0:39:29,April,Sunday,ALCOHOL RELATED,207 S COLLEGE AVE,LB103,BPD,No Report
B17-15457,4/23/2017,0:46:29,April,Sunday,DISTURBANCE IP,500 S MULLER PKWY; VILLAGE AT MULLER PARK,LB404,BPD,No Report
B17-15480,4/23/2017,2:02:59,April,Sunday,DISTURBANCE IP,N DUNN ST & E 17TH ST,LIU07,BPD,No Report
B17-15487,4/23/2017,2:30:59,April,Sunday,DISTURBANCE IP,915 W COTTAGE GROVE AVE,LB518,BPD,No Report
B17-15492,4/23/2017,2:36:00,April,Sunday,DISTURBANCE IP,7TH & HILLSDALE,LB222,BPD,No Report
B17-15497,4/23/2017,2:53:54,April,Sunday,DISTURBANCE IP,620 W 15TH ST,LB518,BPD,No Report
B17-15500,4/23/2017,3:02:10,April,Sunday,DISTURBANCE IP,455 N COLLEGE AVE; SMALLWOOD,LB101,BPD,No Report
B17-15501,4/23/2017,3:03:30,April,Sunday,DISTURBANCE IP,KIRKWOOD & DUNN,LB102,BPD,No Report
B17-15502,4/23/2017,3:04:15,April,Sunday,DISTURBANCE IP,419 E 16TH ST,LB213,BPD,No Report
B17-15518,4/23/2017,5:43:19,April,Sunday,DISTURBANCE IP,245 N COLLEGE AVE; HILTON GARDENS INN BLOOMINGTON,LB101,BPD,No Report
B17-15595,4/23/2017,19:38:05,April,Sunday,DISTURBANCE IP,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,No Report
B17-15622,4/23/2017,23:32:39,April,Sunday,DISTURBANCE IP,1820 W MARQUIS DR,LB517,BPD,No Report
B17-15458,4/23/2017,0:45:50,April,Sunday,DRUNK,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,No Report
B17-15472,4/23/2017,1:47:35,April,Sunday,DRUNK,W 14TH ST & N WOODBURN AVE,LB519,BPD,No Report
B17-15499,4/23/2017,3:01:57,April,Sunday,DRUNK,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,No Report
B17-15515,4/23/2017,4:44:35,April,Sunday,DRUNK,209 S COLLEGE AVE; ATLAS BALLROOM,LB103,BPD,No Report
B17-15555,4/23/2017,13:55:39,April,Sunday,DRUNK,202 E 6TH ST; MONROE COUNTY HISTORY CENTER,LB102,BPD,No Report
B17-15449,4/23/2017,0:14:06,April,Sunday,NOISE,S GRANT ST & E 3RD ST,LB104,BPD,No Report
B17-15455,4/23/2017,0:11:29,April,Sunday,NOISE,S KIRBY ALY & E SMITH AVE,LB104,BPD,No Report
B17-15460,4/23/2017,0:05:46,April,Sunday,NOISE,619 S BASSWOOD DR,LB415,BPD,No Report
B17-15463,4/23/2017,1:03:37,April,Sunday,NOISE,S EASTSIDE DR & E ATWATER AVE,LB303,BPD,No Report
B17-15465,4/23/2017,1:23:47,April,Sunday,NOISE,420 W 13TH ST,LB518,BPD,No Report
B17-15469,4/23/2017,1:19:15,April,Sunday,NOISE,924 S COPPER BEECH WAY,LB415,BPD,No Report
B17-15473,4/23/2017,1:43:33,April,Sunday,NOISE,3100 S WALNUT STREET PIKE; APT B 124,LB336,BPD,No Report
B17-15482,4/23/2017,2:05:30,April,Sunday,NOISE,621 W 12TH ST,LB518,BPD,No Report
B17-15488,4/23/2017,2:11:00,April,Sunday,NOISE,412 E 16TH ST,LB213,BPD,No Report
B17-15503,4/23/2017,2:47:02,April,Sunday,NOISE,3100 S WALNUT STREET PIKE; B 102,LB336,BPD,No Report
B17-15507,4/23/2017,2:51:22,April,Sunday,NOISE,966 S COPPER BEECH WAY; APT B,LB415,BPD,No Report
B17-15441,4/23/2017,0:04:58,April,Sunday,DRUNK,S HENDERSON ST & E UNIVERSITY ST,LB302,BPD,Report
B17-15483,4/23/2017,2:19:46,April,Sunday,DRUNK,517 E KIRKWOOD AVE; VON LEE BUILDING,LB102,BPD,Report
B17-15542,4/23/2017,11:50:24,April,Sunday,VANDALISM NP,409 E UNIVERSITY ST,LB301,BPD,Report
B17-15585,4/23/2017,17:13:10,April,Sunday,VANDALISM NP,1111 N INDIANA AVE,LB214,BPD,Report
B17-15658,4/24/2017,10:35:30,April,Monday,DISTURBANCE IP,912 S WALNUT ST; AVIS BUDGET,LB411,BPD,No Report
B17-15702,4/24/2017,15:08:50,April,Monday,DISTURBANCE IP,1107 N ILLINOIS ST,LB517,BPD,No Report
B17-15720,4/24/2017,16:56:58,April,Monday,DISTURBANCE IP,2505 S CAMDEN DR,LB422,BPD,No Report
B17-15740,4/24/2017,19:49:54,April,Monday,DISTURBANCE IP,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,No Report
B17-15713,4/24/2017,16:19:27,April,Monday,DRUNK,221 N WALNUT ST; BLACKS MERCANTILE,LB101,BPD,No Report
B17-15718,4/24/2017,16:42:24,April,Monday,DRUNK,2894 E 3RD ST; COLLEGE MALL,LB305,BPD,No Report
B17-15724,4/24/2017,17:13:47,April,Monday,DRUNK,514 E KIRKWOOD AVE; FINCHS BRASSERIE,LB104,BPD,No Report
B17-15629,4/24/2017,0:56:52,April,Monday,NOISE,2304 S ROGERS ST,LB423,BPD,No Report
B17-15637,4/24/2017,3:47:17,April,Monday,NOISE,327 W 1ST ST; APT 18,LB409,BPD,No Report
B17-15644,4/24/2017,6:05:45,April,Monday,NOISE,3105 E STRATUM WAY; APT 2,LB310,BPD,No Report
B17-15767,4/24/2017,21:59:44,April,Monday,NOISE,503 N FESS AVE,LB215,BPD,No Report
B17-15667,4/24/2017,11:22:37,April,Monday,VANDALISM NP,413 E 16TH ST,LB213,BPD,Report
B17-15673,4/24/2017,11:40:03,April,Monday,VANDALISM NP,302 S COLLEGE AVE; BLGTN/MOROE COUNTY CONVENTION CENTER,LB103,BPD,Report
B17-15697,4/24/2017,14:37:19,April,Monday,VANDALISM NP,1831 S OAKDALE DR,LB417,BPD,Report
B17-15797,4/25/2017,2:53:56,April,Tuesday,DISTURBANCE IP,1440 N WOODBURN AVE; ABOVE APT 26,LB512,BPD,No Report
B17-15824,4/25/2017,10:40:35,April,Tuesday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,No Report
B17-15841,4/25/2017,12:07:00,April,Tuesday,DISTURBANCE IP,310 E 20TH ST; STADIUM VIEW II APARTMENTS,LB212,BPD,No Report
B17-15842,4/25/2017,12:20:07,April,Tuesday,DISTURBANCE IP,1004 N ILLINOIS ST,LB517,BPD,No Report
B17-15864,4/25/2017,14:25:17,April,Tuesday,DISTURBANCE IP,S WASHINGTON ST & E 3RD ST,LB104,BPD,No Report
B17-15894,4/25/2017,17:18:09,April,Tuesday,DISTURBANCE IP,205 N COLLEGE AVE,LB101,BPD,No Report
B17-15898,4/25/2017,17:27:57,April,Tuesday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,No Report
B17-15899,4/25/2017,17:31:26,April,Tuesday,DISTURBANCE IP,522 W GOURLEY PIKE; HARLEY DAVIDSON,LB513,BPD,No Report
B17-15910,4/25/2017,18:46:48,April,Tuesday,DISTURBANCE IP,1612 W 3RD ST,LB521,BPD,No Report
B17-15920,4/25/2017,19:58:46,April,Tuesday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,No Report
B17-15945,4/25/2017,22:59:22,April,Tuesday,DISTURBANCE IP,1005 N ROGERS ST; APT 3,LB518,BPD,No Report
B17-15846,4/25/2017,12:42:59,April,Tuesday,DRUNK,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,No Report
B17-15887,4/25/2017,16:15:11,April,Tuesday,DRUNK,1500 N COLLEGE AVE; MILLER SHOWERS PARK,LB512,BPD,No Report
B17-15941,4/25/2017,22:19:15,April,Tuesday,DRUNK,110 S INDIANA AVE; STARBUCKS DOWNTOWN,LB104,BPD,No Report
B17-15785,4/25/2017,0:14:40,April,Tuesday,NOISE,508 E 15TH ST,LB214,BPD,No Report
B17-15900,4/25/2017,17:01:20,April,Tuesday,NOISE,107 E 6TH ST,LB102,BPD,No Report
B17-15919,4/25/2017,19:13:01,April,Tuesday,NOISE,421 E 19TH ST,LB212,BPD,No Report
B17-15934,4/25/2017,21:26:34,April,Tuesday,NOISE,536 S BASSWOOD DR; APT E,LB404,BPD,No Report
B17-15875,4/25/2017,15:25:55,April,Tuesday,PANHANDLING,2813 E 3RD ST; STAPLES; BARNES AND NOBLE; BARNES & NOBLE.,LB221,BPD,No Report
B17-15888,4/25/2017,16:32:16,April,Tuesday,PANHANDLING,W STATE ROAD 45 46 BYPASS & N KINSER PIKE,LB511,BPD,No Report
B17-15790,4/25/2017,1:18:57,April,Tuesday,VANDALISM NP,N COLLEGE AVE & W 8TH ST,LB101,BPD,No Report
B17-15914,4/25/2017,18:40:17,April,Tuesday,VANDALISM NP,504 S BASSWOOD DR; APT E,LB404,BPD,No Report
B17-15781,4/25/2017,0:08:34,April,Tuesday,DISTURBANCE IP,2317 S ROCKPORT RD,LB423,BPD,Report
B17-15860,4/25/2017,13:53:44,April,Tuesday,VANDALISM IP,105 E DRISCOLL DR,LB314,BPD,Report
B17-15791,4/25/2017,1:29:22,April,Tuesday,VANDALISM NP,408 N WASHINGTON ST; APT 1,LB102,BPD,Report
B17-16013,4/26/2017,14:02:03,April,Wednesday,DISTURBANCE IP,1403 E ATWATER AVE; SOUTHERN IN FAMILY PRACTICE  CENTER,LB303,BPD,No Report
B17-16076,4/26/2017,20:24:51,April,Wednesday,DISTURBANCE IP,3532 N KINGSLEY DR,LB507,BPD,No Report
B17-16102,4/26/2017,23:30:53,April,Wednesday,DISTURBANCE IP,2615 E 2ND ST; APT 6,LB304,BPD,No Report
B17-16047,4/26/2017,16:43:30,April,Wednesday,DRUNK,600 W 2ND ST,LB409,BPD,No Report
B17-15962,4/26/2017,0:43:10,April,Wednesday,NOISE,519 E 10TH ST; YOGIS GRILL AND BAR,LB214,BPD,No Report
B17-15975,4/26/2017,2:25:33,April,Wednesday,NOISE,S HENDERSON ST & E 2ND ST,LB302,BPD,No Report
B17-15976,4/26/2017,2:44:03,April,Wednesday,NOISE,400 N GRANT ST,LB102,BPD,No Report
B17-15977,4/26/2017,3:11:30,April,Wednesday,NOISE,726 E UNIVERSITY ST,LB302,BPD,No Report
B17-15984,4/26/2017,7:04:03,April,Wednesday,DISTURBANCE IP,3341 S ACADIA CT,LB329,BPD,Report
B17-16017,4/26/2017,13:50:10,April,Wednesday,VANDALISM NP,321 S EASTSIDE DR,LB303,BPD,Report
B17-16097,4/26/2017,23:01:11,April,Wednesday,VANDALISM NP,408 S DUNN ST; APT 7,LB104,BPD,Report
B17-16164,4/27/2017,14:55:37,April,Thursday,DISTURBANCE IP,2321 S WINSLOW CT,LB326,BPD,No Report
B17-16191,4/27/2017,18:24:44,April,Thursday,DISTURBANCE IP,331 S WASHINGTON ST; WALDRON HILL BUSKIRK PARK,LB104,BPD,No Report
B17-16199,4/27/2017,19:15:07,April,Thursday,DISTURBANCE IP,413 N SPRING ST,LB521,BPD,No Report
B17-16220,4/27/2017,22:31:17,April,Thursday,DISTURBANCE IP,201 S COLLEGE AVE; SERENDIPITY MARTINI BAR,LB103,BPD,No Report
B17-16108,4/27/2017,0:07:52,April,Thursday,NOISE,606 E HILLSIDE DR,LB316,BPD,No Report
B17-16115,4/27/2017,2:49:07,April,Thursday,NOISE,608 S COLLEGE MALL RD; WENDYS EAST,LB305,BPD,No Report
B17-16208,4/27/2017,20:34:59,April,Thursday,NOISE,N PARK AVE & E 10TH ST,LB215,BPD,No Report
B17-16215,4/27/2017,21:26:53,April,Thursday,NOISE,N PARK AVE & E 10TH ST,LB215,BPD,No Report
B17-16231,4/27/2017,23:39:29,April,Thursday,NOISE,508 N LINCOLN ST,LB102,BPD,No Report
B17-16145,4/27/2017,12:02:34,April,Thursday,PANHANDLING,N WALNUT ST & E STATE ROAD 45 46 BYPASS,LB512,BPD,No Report
B17-16139,4/27/2017,9:19:00,April,Thursday,DISTURBANCE IP,703 W GOURLEY PIKE; APT 126,LB513,BPD,Report
B17-16192,4/27/2017,18:26:30,April,Thursday,VANDALISM NP,500 N WALNUT ST,LB102,BPD,Report
B17-16263,4/28/2017,9:12:45,April,Friday,DISTURBANCE IP,907 W 2ND ST; MORRIS,LB409,BPD,No Report
B17-16369,4/28/2017,21:52:09,April,Friday,DISTURBANCE IP,114 S INDIANA AVE; BUFFALOUIES,LB104,BPD,No Report
B17-16234,4/28/2017,0:05:23,April,Friday,NOISE,112 W 6TH ST; APT 3,LB101,BPD,No Report
B17-16244,4/28/2017,1:34:01,April,Friday,NOISE,425 S GRANT ST,LB104,BPD,No Report
B17-16249,4/28/2017,2:16:33,April,Friday,NOISE,1010 S MANOR RD,LB313,BPD,No Report
B17-16298,4/28/2017,14:37:26,April,Friday,NOISE,N GRANT ST & E 7TH ST,LB102,BPD,No Report
B17-16303,4/28/2017,15:03:01,April,Friday,NOISE,2036 N WALNUT ST; APT 29B,LB212,BPD,No Report
B17-16371,4/28/2017,21:37:49,April,Friday,NOISE,106 S BRYAN AVE,LB222,BPD,No Report
B17-16375,4/28/2017,22:34:30,April,Friday,NOISE,2036 N WALNUT ST,LB212,BPD,No Report
B17-16379,4/28/2017,23:10:02,April,Friday,NOISE,1119 S BASSWOOD CIR,LB415,BPD,No Report
B17-16280,4/28/2017,12:20:30,April,Friday,PANHANDLING,N WALNUT ST & E STATE ROAD 45 46 BYPASS,LB512,BPD,No Report
B17-16396,4/29/2017,1:01:12,April,Saturday,DISTURBANCE IP,423 E KIRKWOOD AVE; NICKS ENGLISH HUT,LB102,BPD,No Report
B17-16399,4/29/2017,1:28:22,April,Saturday,DISTURBANCE IP,528 S BASSWOOD DR; APT J,LB404,BPD,No Report
B17-16423,4/29/2017,10:20:02,April,Saturday,DISTURBANCE IP,3119 S FORRESTER ST,LB323,BPD,No Report
B17-16428,4/29/2017,11:01:00,April,Saturday,DISTURBANCE IP,1751 N STONELAKE DR; SUPER 8 MOTEL,LB510,BPD,No Report
B17-16429,4/29/2017,11:13:53,April,Saturday,DISTURBANCE IP,406 W NORTHLANE DR,LB513,BPD,No Report
B17-16456,4/29/2017,14:41:23,April,Saturday,DISTURBANCE IP,3223 S ACADIA CT,LB329,BPD,No Report
B17-16514,4/29/2017,23:41:51,April,Saturday,DISTURBANCE IP,501 E KIRKWOOD AVE; PEOPLES PARK,LB102,BPD,No Report
B17-16395,4/29/2017,0:38:50,April,Saturday,NOISE,501 S MULLER PKWY; APT 119,LB404,BPD,No Report
B17-16401,4/29/2017,2:21:41,April,Saturday,NOISE,109 S PARK RIDGE RD; APT G,LB219,BPD,No Report
B17-16488,4/29/2017,20:27:07,April,Saturday,NOISE,524 N COLLEGE AVE; APT 302,LB101,BPD,No Report
B17-16496,4/29/2017,21:32:02,April,Saturday,NOISE,E 2ND ST & S DUNN ST,LB301,BPD,No Report
B17-16504,4/29/2017,22:52:42,April,Saturday,NOISE,100 S PETE ELLIS DR; APT A3,LB221,BPD,No Report
B17-16511,4/29/2017,23:01:11,April,Saturday,NOISE,500 N LINCOLN ST,LB102,BPD,No Report
B17-16512,4/29/2017,23:18:35,April,Saturday,NOISE,N LINCOLN ST & E 9TH ST,LB102,BPD,No Report
B17-16513,4/29/2017,23:04:20,April,Saturday,NOISE,431 S VILLAGE CT,LB402,BPD,No Report
B17-16519,4/29/2017,23:57:47,April,Saturday,NOISE,914 S MAXWELL TER; APT D,LB312,BPD,No Report
B17-16524,4/29/2017,23:56:37,April,Saturday,NOISE,504 S BASSWOOD DR; APT E,LB404,BPD,No Report
B17-16424,4/29/2017,10:24:37,April,Saturday,VANDALISM NP,405 E KIRKWOOD AVE; CAFE PIZZARIA,LB102,BPD,Report
B17-16437,4/29/2017,11:07:28,April,Saturday,VANDALISM NP,815 W 11TH ST,LB518,BPD,Report
B17-16462,4/29/2017,15:41:49,April,Saturday,VANDALISM NP,2929 W 3RD ST; AMC SHOWPLACE THEATER 12 WEST,LB404,BPD,Report
B17-16476,4/29/2017,19:14:10,April,Saturday,VANDALISM NP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,Report
B17-16484,4/29/2017,19:11:55,April,Saturday,VANDALISM NP,535 S WALNUT ST; ARBYS SOUTH,LB301,BPD,Report
B17-16593,4/30/2017,14:17:59,April,Sunday,ALCOHOL RELATED,360 N JACOB DR; O CHARLEYS,LB523,BPD,No Report
B17-16538,4/30/2017,1:47:34,April,Sunday,DISTURBANCE IP,1150 S CLARIZZ BLVD ; APT 224; BLDG H,LB310,BPD,No Report
B17-16543,4/30/2017,2:44:27,April,Sunday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,No Report
B17-16552,4/30/2017,3:28:03,April,Sunday,DISTURBANCE IP,S COLLEGE AVE & W KIRKWOOD AVE,LB101,BPD,No Report
B17-16563,4/30/2017,8:18:09,April,Sunday,DISTURBANCE IP,1919 N COLLEGE AVE; STEAK N SHAKE NORTH,LB512,BPD,No Report
B17-16607,4/30/2017,16:04:34,April,Sunday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,No Report
B17-16608,4/30/2017,16:19:32,April,Sunday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,No Report
B17-16662,4/30/2017,23:45:53,April,Sunday,DISTURBANCE IP,1115 S WALNUT ST; CIRCLE K GRIMES AND WALNUT,LB314,BPD,No Report
B17-16537,4/30/2017,1:40:23,April,Sunday,DRUNK,620 N COLLEGE AVE; 3 AMIGOS RESTAURANT,LB519,BPD,No Report
B17-16558,4/30/2017,6:07:14,April,Sunday,DRUNK,N COLLEGE AVE & W 7TH ST,LB101,BPD,No Report
B17-16601,4/30/2017,15:33:43,April,Sunday,DRUNK,932 S HENDERSON ST,LB314,BPD,No Report
B17-16525,4/30/2017,0:00:25,April,Sunday,NOISE,551 S JUNYA ST; THE DILLON APT 20201,LB406,BPD,No Report
B17-16526,4/30/2017,0:04:12,April,Sunday,NOISE,930 S DUNN ST,LB314,BPD,No Report
B17-16530,4/30/2017,0:44:05,April,Sunday,NOISE,2801 W HEARTWOOD CT; APT D,LB415,BPD,No Report
B17-16531,4/30/2017,0:28:16,April,Sunday,NOISE,1150 S CLARIZZ BLVD; APT J338,LB310,BPD,No Report
B17-16542,4/30/2017,2:22:07,April,Sunday,NOISE,700 N LINCOLN ST,LB213,BPD,No Report
B17-16544,4/30/2017,2:35:12,April,Sunday,NOISE,121 N ROOSEVELT ST,LB222,BPD,No Report
B17-16545,4/30/2017,3:03:51,April,Sunday,NOISE,3536 E COVENANTER DR,LB309,BPD,No Report
B17-16556,4/30/2017,3:20:53,April,Sunday,NOISE,2800 W HEARTWOOD CT,LB415,BPD,No Report
B17-16557,4/30/2017,4:24:42,April,Sunday,NOISE,3468 E COVENANTER DR,LB310,BPD,No Report
B17-16599,4/30/2017,14:45:59,April,Sunday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,Report
B17-16582,4/30/2017,12:56:00,April,Sunday,VANDALISM NP,1800 N WALNUT ST; MOTEL 6; RM 237,LB212,BPD,Report
B17-16625,4/30/2017,18:09:21,April,Sunday,VANDALISM NP,1020 W ALLEN ST; BLDG1,LB412,BPD,Report
B17-16684,5/1/2017,6:28:47,May,Monday,DISTURBANCE IP,920 N SUMMIT ST,LB517,BPD,No Report
B17-16768,5/1/2017,16:33:54,May,Monday,DISTURBANCE IP,301 S WALNUT ST,LB104,BPD,No Report
B17-16815,5/1/2017,22:12:33,May,Monday,DISTURBANCE IP,331 S WASHINGTON ST; WALDRON HILL BUSKIRK PARK,LB104,BPD,No Report
B17-16817,5/1/2017,22:34:48,May,Monday,DISTURBANCE IP,1600 N WILLIS DR; LOT 121,LB513,BPD,No Report
B17-16826,5/1/2017,23:54:09,May,Monday,DISTURBANCE IP,3600 N PROW RD; BLOOMINGTON MEADOWS HOSPITAL,LB503,BPD,No Report
B17-16769,5/1/2017,16:22:37,May,Monday,NOISE,107 E 6TH ST,LB102,BPD,No Report
B17-16807,5/1/2017,20:03:45,May,Monday,NOISE,"1150 S CLARIZZ BLVD; APT 135   BLDG ""I""",LB310,BPD,No Report
B17-16706,5/1/2017,9:02:10,May,Monday,VANDALISM NP,817 W GRAHAM DR,LB423,BPD,No Report
B17-16713,5/1/2017,9:37:59,May,Monday,VANDALISM NP,1003 E HUNTER AVE,LB302,BPD,No Report
B17-16802,5/1/2017,20:01:10,May,Monday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,Report
B17-16682,5/1/2017,6:06:40,May,Monday,VANDALISM NP,1800 N WALNUT ST; MOTEL 6; RM 535,LB212,BPD,Report
B17-16697,5/1/2017,8:13:25,May,Monday,VANDALISM NP,418 E 8TH ST,LB102,BPD,Report
B17-16835,5/2/2017,1:42:49,May,Tuesday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,No Report
B17-16840,5/2/2017,2:43:18,May,Tuesday,DISTURBANCE IP,430 E KIRKWOOD AVE; JIMMY JOHNS,LB104,BPD,No Report
B17-16842,5/2/2017,2:57:02,May,Tuesday,DISTURBANCE IP,E 10TH ST & N INDIANA AVE,LB214,BPD,No Report
B17-16866,5/2/2017,10:04:16,May,Tuesday,DISTURBANCE IP,329 W 15TH ST,LB519,BPD,No Report
B17-16930,5/2/2017,20:07:07,May,Tuesday,DISTURBANCE IP,200 E STATE ROAD 45 46 BYPASS; DAYS INN BLOOMINGTON,LB212,BPD,No Report
B17-16932,5/2/2017,20:28:08,May,Tuesday,DISTURBANCE IP,501 E KIRKWOOD AVE; PEOPLES PARK,LB102,BPD,No Report
B17-16929,5/2/2017,19:54:57,May,Tuesday,DRUNK,1800 N WALNUT ST; MOTEL 6,LB212,BPD,No Report
B17-16950,5/2/2017,21:41:39,May,Tuesday,DRUNK,601 E 10TH ST; PRITCHARDS SERVICE CENTER,LB214,BPD,No Report
B17-16921,5/2/2017,17:59:01,May,Tuesday,NOISE,1219 N MAPLE ST,LB518,BPD,No Report
B17-16959,5/2/2017,22:30:05,May,Tuesday,NOISE,412 E MELROSE AVE,LB315,BPD,No Report
B17-16937,5/2/2017,20:34:46,May,Tuesday,VANDALISM IP,500 E GRAHAM PL; TIMBER RIDGE APARTMENTS,LB327,BPD,No Report
B17-16888,5/2/2017,13:53:53,May,Tuesday,VANDALISM NP,501 S MITCHELL ST,LB303,BPD,No Report
B17-16925,5/2/2017,19:02:43,May,Tuesday,DISTURBANCE IP,2311 S ROCKPORT RD,LB423,BPD,Report
B17-16857,5/2/2017,8:54:09,May,Tuesday,VANDALISM NP,336 S DUNN ST,LB104,BPD,Report
B17-17061,5/3/2017,16:14:59,May,Wednesday,ALCOHOL RELATED,2550 E 3RD ST; HUHOT,LB304,BPD,No Report
B17-16980,5/3/2017,2:22:45,May,Wednesday,DISTURBANCE IP,415 N WALNUT ST; PAPA JOHNS PIZZA NORTH,LB101,BPD,No Report
B17-17052,5/3/2017,15:33:23,May,Wednesday,DISTURBANCE IP,620 S WALNUT ST; SHALOM CENTER,LB410,BPD,No Report
B17-17074,5/3/2017,17:30:57,May,Wednesday,DISTURBANCE IP,301 S WALNUT ST; BUS DEPOT,LB104,BPD,No Report
B17-17120,5/3/2017,22:42:13,May,Wednesday,DISTURBANCE IP,301 S WALNUT ST,LB104,BPD,No Report
B17-17075,5/3/2017,17:39:50,May,Wednesday,DRUNK,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,No Report
B17-16979,5/3/2017,1:48:29,May,Wednesday,NOISE,1150 S CLARIZZ BLVD; apt b306,LB310,BPD,No Report
B17-16981,5/3/2017,2:44:41,May,Wednesday,NOISE,528 N WASHINGTON ST,LB102,BPD,No Report
B17-17040,5/3/2017,14:04:48,May,Wednesday,NOISE,1001 E UNIVERSITY ST,LB302,BPD,No Report
B17-17048,5/3/2017,15:11:53,May,Wednesday,NOISE,456 E VARSITY LN; STADIUM CROSSING APTS,LB212,BPD,No Report
B17-17058,5/3/2017,15:34:17,May,Wednesday,VANDALISM NP,3201 W STATE ROAD 45; RURAL KING,LB427,BPD,No Report
B17-17059,5/3/2017,15:51:44,May,Wednesday,VANDALISM NP,2431 S WINSLOW CT; 220 E 3RD ST BPD LOBBY,LB326,BPD,No Report
B17-17076,5/3/2017,17:31:48,May,Wednesday,VANDALISM IP,1100 W 2ND ST; DUKE ENERGY,LB406,BPD,Report
B17-17096,5/3/2017,20:09:28,May,Wednesday,VANDALISM IP,264 N JACOB DR; GREAT CLIPS,LB523,BPD,Report
B17-17006,5/3/2017,9:40:18,May,Wednesday,VANDALISM NP,405 E KIRKWOOD AVE; CAFE PIZZARIA,LB102,BPD,Report
B17-17146,5/4/2017,6:04:49,May,Thursday,DISTURBANCE IP,211 N WALNUT ST; B TOWN DINER,LB101,BPD,No Report
B17-17151,5/4/2017,7:18:49,May,Thursday,DISTURBANCE IP,211 N WALNUT ST; B TOWN DINER,LB101,BPD,No Report
B17-17174,5/4/2017,13:34:30,May,Thursday,DISTURBANCE IP,2498 S WALNUT ST; BURGER KING SOUTH,LB422,BPD,No Report
