Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B18-08632,03-03-18,12:58,March,Saturday,DRUNK,422 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-08998,03-05-18,18:39,March,Monday,DRUNK,346 S JACKSON ST,LB409,BPD,NO REPORT
B18-09070,03-06-18,04:43,March,Tuesday,DRUNK,114 E KIRKWOOD AVE; BUSKIRK CHUMLEY THEATRE,LB104,BPD,NO REPORT
B18-09298,03-07-18,17:41,March,Wednesday,DRUNK,301 S WALNUT ST,LB104,BPD,NO REPORT
B18-09555,03-09-18,02:38,March,Friday,DRUNK,N MORTON ST & W 7TH ST,LB101,BPD,NO REPORT
B18-09908,03-11-18,14:59,March,Sunday,DRUNK,2929 W 3RD ST; AMC SHOWPLACE THEATER 12 WEST,LB404,BPD,NO REPORT
B18-10413,03-15-18,14:58,March,Thursday,DRUNK,N MONROE ST & W 12TH ST,LB517,BPD,NO REPORT
B18-10508,03-16-18,11:01,March,Friday,DRUNK,S WALNUT ST & E GRIMES LN,LB314,BPD,NO REPORT
B18-10567,03-16-18,19:04,March,Friday,DRUNK,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B18-10647,03-17-18,12:53,March,Saturday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-11211,03-21-18,15:35,March,Wednesday,DRUNK,S PATTERSON DR & W 3RD ST,LB406,BPD,NO REPORT
B18-11221,03-21-18,17:01,March,Wednesday,DRUNK,535 S WALNUT ST; ARBYS SOUTH,LB301,BPD,NO REPORT
B18-11265,03-21-18,22:08,March,Wednesday,DRUNK,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B18-11349,03-22-18,11:44,March,Thursday,DRUNK,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B18-11460,03-22-18,23:57,March,Thursday,DRUNK,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B18-11476,03-23-18,02:32,March,Friday,DRUNK,209 S COLLEGE AVE,LB103,BPD,NO REPORT
B18-11477,03-23-18,02:38,March,Friday,DRUNK,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B18-11480,03-23-18,03:58,March,Friday,DRUNK,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B18-11627,03-24-18,02:51,March,Saturday,DRUNK,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B18-11670,03-24-18,14:56,March,Saturday,DRUNK,100 N LINCOLN ST,LB102,BPD,NO REPORT
B18-11749,03-25-18,08:54,March,Sunday,DRUNK,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B18-12120,03-27-18,22:31,March,Tuesday,DRUNK,418 N COLLEGE AVE; BIG RED LIQUORS E 8TH ST,LB101,BPD,NO REPORT
B18-12129,03-27-18,23:28,March,Tuesday,DRUNK,600 E HILLSIDE DR,LB316,BPD,NO REPORT
B18-12813,03-31-18,23:24,March,Saturday,DRUNK,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT
B18-00069,01-01-18,18:06,January,Monday,NOISE,633 W MARBLE LN,LB513,BPD,NO REPORT
B18-00377,01-03-18,22:11,January,Wednesday,NOISE,3200 E LONGVIEW AVE; APT 15,LB221,BPD,NO REPORT
B18-00493,01-04-18,18:39,January,Thursday,NOISE,3200 E LONGVIEW AVE,LB221,BPD,NO REPORT
B18-00660,01-06-18,6.3587962962962971E-2,January,Saturday,NOISE,2476 S WINSLOW CT,LB326,BPD,NO REPORT
B18-00667,01-06-18,03:32,January,Saturday,NOISE,514 S LINCOLN ST,LB301,BPD,NO REPORT
B18-00776,01-06-18,23:43,January,Saturday,NOISE,500 E 14TH ST,LB214,BPD,NO REPORT
B18-00792,01-07-18,8.8611111111111099E-2,January,Sunday,NOISE,2405 S BRYAN ST,LB422,BPD,NO REPORT
B18-00866,01-07-18,17:55,January,Sunday,NOISE,412 E 19TH ST; APT 11,LB212,BPD,NO REPORT
B18-00873,01-07-18,20:40,January,Sunday,NOISE,801 W DODDS ST,LB412,BPD,NO REPORT
B18-00890,01-07-18,21:53,January,Sunday,NOISE,321 W KENWOOD DR; BASEMENT APT,LB519,BPD,NO REPORT
B18-00891,01-07-18,21:43,January,Sunday,NOISE,520 S PARK RIDGE RD; APT 2301,LB307,BPD,NO REPORT
B18-01053,01-08-18,23:54,January,Monday,NOISE,2440 S HENDERSON ST; CRAWFORD APARTMENTS; APT 208,LB327,BPD,NO REPORT
B18-01058,01-09-18,2.6562499999999999E-2,January,Tuesday,NOISE,2440 S HENDERSON ST; CRAWFORD APARTMENTS; APT 208,LB327,BPD,NO REPORT
B18-01062,01-09-18,5.6481481481481487E-2,January,Tuesday,NOISE,3621 N KINSER PIKE,LB507,BPD,NO REPORT
B18-01063,01-09-18,6.2685185185185191E-2,January,Tuesday,NOISE,633 W MARBLE LN,LB513,BPD,NO REPORT
B18-01067,01-09-18,02:38,January,Tuesday,NOISE,S WASHINGTON ST & E GRIMES LN,LB314,BPD,NO REPORT
B18-01189,01-09-18,21:32,January,Tuesday,NOISE,305 N PETE ELLIS DR; APT 212,LB221,BPD,NO REPORT
B18-01197,01-09-18,23:20,January,Tuesday,NOISE,633 W MARBLE LN,LB513,BPD,NO REPORT
B18-01198,01-09-18,23:33,January,Tuesday,NOISE,3347 S ACADIA CT,LB329,BPD,NO REPORT
B18-01210,01-10-18,4.5717592592592594E-2,January,Wednesday,NOISE,1003 N ILLINOIS ST,LB517,BPD,NO REPORT
B18-01327,01-10-18,21:01,January,Wednesday,NOISE,703 W GOURLEY PIKE; APT 80,LB513,BPD,NO REPORT
B18-01342,01-10-18,23:23,January,Wednesday,NOISE,3315 E LONGVIEW AVE; APT 18,LB221,BPD,NO REPORT
B18-01347,01-11-18,3.9004629629629632E-3,January,Thursday,NOISE,345 S COLLEGE AVE; MIDTOWN LOFTS; APT 401,LB103,BPD,NO REPORT
B18-01458,01-11-18,21:32,January,Thursday,NOISE,604 N SMITH RD; APT 104,LB219,BPD,NO REPORT
B18-01469,01-11-18,23:28,January,Thursday,NOISE,718 E 8TH ST,LB215,BPD,NO REPORT
B18-01472,01-11-18,23:59,January,Thursday,NOISE,1333 N DUNN ST,LB213,BPD,NO REPORT
B18-01477,01-12-18,3.2881944444444443E-2,January,Friday,NOISE,405 S WALNUT ST,LB104,BPD,NO REPORT
B18-01481,01-12-18,02:25,January,Friday,NOISE,602 N MORTON ST; 4TH FLOOR,LB519,BPD,NO REPORT
B18-01489,01-12-18,05:40,January,Friday,NOISE,801 W DODDS ST,LB412,BPD,NO REPORT
B18-01543,01-12-18,15:13,January,Friday,NOISE,411 E SOUTHERN DR; SOUTHERN VALLEY APARTMENTS,LB315,BPD,NO REPORT
B18-01590,01-12-18,23:10,January,Friday,NOISE,503 S MULLER PKWY; APT 310,LB404,BPD,NO REPORT
B18-01592,01-12-18,23:47,January,Friday,NOISE,2894 E 3RD ST,LB305,BPD,NO REPORT
B18-01628,01-13-18,13:42,January,Saturday,NOISE,1714 N WASHINGTON ST,LB212,BPD,NO REPORT
B18-01681,01-13-18,23:30,January,Saturday,NOISE,400 S PATTERSON DR; THE DILLON,LB406,BPD,NO REPORT
B18-01685,01-13-18,23:53,January,Saturday,NOISE,212 N MORTON ST; APT 509,LB101,BPD,NO REPORT
B18-01686,01-14-18,1.4571759259259258E-2,January,Sunday,NOISE,505 S MULLER PKWY; APT 507,LB404,BPD,NO REPORT
B18-01688,01-14-18,1.4456018518518519E-2,January,Sunday,NOISE,525 S PATTERSON DR; THE DILLON,LB406,BPD,NO REPORT
B18-01689,01-14-18,2.8171296296296302E-2,January,Sunday,NOISE,314 W RILEY DR; BUILDING H,LB512,BPD,NO REPORT
B18-01691,01-14-18,6.2488425925925926E-2,January,Sunday,NOISE,401 E VARSITY LN; STADIUM CROSSING APARTMENTS,LB212,BPD,NO REPORT
B18-01770,01-14-18,17:59,January,Sunday,NOISE,3200 E LONGVIEW AVE; APT 13,LB221,BPD,NO REPORT
B18-01787,01-14-18,20:49,January,Sunday,NOISE,1395 N LINCOLN ST,LB212,BPD,NO REPORT
B18-01795,01-14-18,21:17,January,Sunday,NOISE,401 E VARSITY LN; STADIUM CROSSING APARTMENTS,LB212,BPD,NO REPORT
B18-01805,01-14-18,22:30,January,Sunday,NOISE,505 E 8TH ST,LB102,BPD,NO REPORT
B18-01819,01-14-18,23:49,January,Sunday,NOISE,3840 E 10TH ST,LB220,BPD,NO REPORT
B18-01851,01-15-18,12:02,January,Monday,NOISE,611 S PARK AVE,LB302,BPD,NO REPORT
B18-01924,01-16-18,7.4050925925925923E-2,January,Tuesday,NOISE,3101 E GOODNIGHT WAY; APT 22,LB310,BPD,NO REPORT
B18-02029,01-16-18,21:34,January,Tuesday,NOISE,507 S MULLER PKWY; BUILDING 502,LB404,BPD,NO REPORT
B18-02153,01-17-18,19:57,January,Wednesday,NOISE,801 W DODDS ST,LB412,BPD,NO REPORT
B18-02167,01-17-18,22:54,January,Wednesday,NOISE,524 N COLLEGE AVE; APT 417,LB101,BPD,NO REPORT
B18-02313,01-18-18,22:41,January,Thursday,NOISE,515 N GRANT ST; STONE CHURCH APARTMENTS; APT 202,LB102,BPD,NO REPORT
B18-02439,01-19-18,20:58,January,Friday,NOISE,301 E BROWNSTONE DR; APT 214,LB213,BPD,NO REPORT
B18-02442,01-19-18,21:15,January,Friday,NOISE,507 S MULLER PKWY,LB404,BPD,NO REPORT
B18-02458,01-19-18,23:24,January,Friday,NOISE,404 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-02460,01-19-18,23:55,January,Friday,NOISE,1955 N COLLEGE AVE; CASCADE VILLAGE APARTMENTS,LB512,BPD,NO REPORT
B18-02461,01-19-18,23:49,January,Friday,NOISE,2536 E EASTGATE LN,LB222,BPD,NO REPORT
B18-02464,01-20-18,2.3726851851851851E-3,January,Saturday,NOISE,437 E 16TH ST,LB213,BPD,NO REPORT
B18-02473,01-20-18,4.1678240740740745E-2,January,Saturday,NOISE,BS N SR 46 AND E EASTGATE LN,LB222,BPD,NO REPORT
B18-02474,01-20-18,5.5833333333333325E-2,January,Saturday,NOISE,3100 S WALNUT STREET PIKE; APT 98B,LB336,BPD,NO REPORT
B18-02478,01-20-18,8.7986111111111112E-2,January,Saturday,NOISE,300 E STATE ROAD 45 46 BYPASS; APT 3,LB212,BPD,NO REPORT
B18-02490,01-20-18,05:34,January,Saturday,NOISE,N COLLEGE AVE & W 10TH ST,LB101,BPD,NO REPORT
B18-02596,01-20-18,21:49,January,Saturday,NOISE,345 S COLLEGE AVE; 4TH FLOOR,LB103,BPD,NO REPORT
B18-02614,01-20-18,23:33,January,Saturday,NOISE,N LINCOLN ST & E 10TH ST,LB102,BPD,NO REPORT
B18-02615,01-20-18,23:45,January,Saturday,NOISE,710 N MORTON ST; THE PARK ON MORTON OFFICE; APT 6305,LB519,BPD,NO REPORT
B18-02629,01-21-18,5.1562500000000004E-2,January,Sunday,NOISE,1350 W 15TH ST,LB517,BPD,NO REPORT
B18-02632,01-21-18,7.8506944444444449E-2,January,Sunday,NOISE,455 N COLLEGE AVE,LB101,BPD,NO REPORT
B18-02638,01-21-18,8.6064814814814816E-2,January,Sunday,NOISE,2363 S WINSLOW CT,LB326,BPD,NO REPORT
B18-02697,01-21-18,15:05,January,Sunday,NOISE,801 W DODDS ST,LB412,BPD,NO REPORT
B18-02724,01-21-18,18:13,January,Sunday,NOISE,508 S BASSWOOD DR; APT H,LB404,BPD,NO REPORT
B18-02768,01-21-18,22:29,January,Sunday,NOISE,409 E 10TH ST; HAZELBUD APARTMENTS,LB213,BPD,NO REPORT
B18-02784,01-22-18,6.3657407407407404E-3,January,Monday,NOISE,3200 E LONGVIEW AVE,LB221,BPD,NO REPORT
B18-02793,01-22-18,2.9548611111111109E-2,January,Monday,NOISE,3315 E LONGVIEW AVE,LB221,BPD,NO REPORT
B18-02896,01-22-18,23:16,January,Monday,NOISE,300 E STATE ROAD 45 46 BYPASS; APT 10,LB212,BPD,NO REPORT
B18-02912,01-23-18,05:58,January,Tuesday,NOISE,2355 S WORTHINGTON LN,LB326,BPD,NO REPORT
B18-02936,01-23-18,10:14,January,Tuesday,NOISE,3210 E 10TH ST; US POST OFFICE WOODBRIGDE,LB221,BPD,NO REPORT
B18-02966,01-23-18,13:37,January,Tuesday,NOISE,S EASTSIDE DR & E MAXWELL LN,LB303,BPD,NO REPORT
B18-03054,01-24-18,04:12,January,Wednesday,NOISE,1250 W ADAMS HILL CIR,LB424,BPD,NO REPORT
B18-03130,01-24-18,17:44,January,Wednesday,NOISE,630 N MORTON ST,LB519,BPD,NO REPORT
B18-03141,01-24-18,19:05,January,Wednesday,NOISE,405 S WALNUT ST; APT A304,LB104,BPD,NO REPORT
B18-03158,01-24-18,21:10,January,Wednesday,NOISE,1106 S FESS AVE,LB313,BPD,NO REPORT
B18-03352,01-25-18,22:56,January,Thursday,NOISE,1404 S GRANT ST,LB314,BPD,NO REPORT
B18-03354,01-25-18,23:21,January,Thursday,NOISE,14TH & COLLEGE,LB519,BPD,NO REPORT
B18-03358,01-25-18,23:47,January,Thursday,NOISE,205 N KIMBLE DR,LMN07,BPD,NO REPORT
B18-03364,01-26-18,1.9745370370370371E-2,January,Friday,NOISE,319 N WALNUT ST; KILROYS SPORTS BAR,LB101,BPD,NO REPORT
B18-03372,01-26-18,3.9479166666666669E-2,January,Friday,NOISE,427 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-03373,01-26-18,7.1192129629629633E-2,January,Friday,NOISE,612 N GRANT ST; APT 7,LB213,BPD,NO REPORT
B18-03453,01-26-18,15:44,January,Friday,NOISE,317 E 7TH ST,LB102,BPD,NO REPORT
B18-03498,01-26-18,21:19,January,Friday,NOISE,612 N GRANT ST; APT 13,LB213,BPD,NO REPORT
B18-03505,01-26-18,22:06,January,Friday,NOISE,1314 N LINCOLN ST,LB212,BPD,NO REPORT
B18-03511,01-26-18,22:35,January,Friday,NOISE,1215 W 2ND ST; HOOSIER CAR WASH,LB406,BPD,NO REPORT
B18-03521,01-26-18,23:15,January,Friday,NOISE,1314 N LINCOLN ST,LB212,BPD,NO REPORT
B18-03528,01-26-18,23:57,January,Friday,NOISE,1955 N COLLEGE AVE,LB512,BPD,NO REPORT
B18-03533,01-27-18,1.8240740740740741E-2,January,Saturday,NOISE,504 S MULLER PKWY; APT 406,LB404,BPD,NO REPORT
B18-03535,01-27-18,3.2314814814814817E-2,January,Saturday,NOISE,425 N DUNN ST,LB102,BPD,NO REPORT
B18-03543,01-27-18,5.7037037037037032E-2,January,Saturday,NOISE,3921 W MAYBURY MALL;A14,LB428,BPD,NO REPORT
B18-03548,01-27-18,7.6956018518518521E-2,January,Saturday,NOISE,504 S MULLER PKWY,LB404,BPD,NO REPORT
B18-03560,01-27-18,04:08,January,Saturday,NOISE,422 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-03622,01-27-18,16:28,January,Saturday,NOISE,2426 S WINSLOW CT; BLDG 4,LB326,BPD,NO REPORT
B18-03649,01-27-18,21:39,January,Saturday,NOISE,3419 E JOHN HINKLE PL,LB221,BPD,NO REPORT
B18-03656,01-27-18,22:37,January,Saturday,NOISE,500 S BASSWOOD DR; APT G,LB404,BPD,NO REPORT
B18-03662,01-27-18,23:08,January,Saturday,NOISE,524 N COLLEGE AVE; APT 503,LB101,BPD,NO REPORT
B18-03669,01-28-18,7.6041666666666662E-3,January,Sunday,NOISE,509 E 1ST ST,LB301,BPD,NO REPORT
B18-03672,01-28-18,2.8472222222222222E-2,January,Sunday,NOISE,718 E HUNTER AVE,LB302,BPD,NO REPORT
B18-03690,01-28-18,03:31,January,Sunday,NOISE,118 E 7TH ST,LB102,BPD,NO REPORT
B18-03772,01-28-18,22:17,January,Sunday,NOISE,918 S MAXWELL TER ;APT F,LB312,BPD,NO REPORT
B18-03780,01-29-18,1.3611111111111114E-2,January,Monday,NOISE,202 E 16TH ST,LB213,BPD,NO REPORT
B18-03962,01-30-18,17:42,January,Tuesday,NOISE,908 S WASHINGTON ST; APT 6,LB314,BPD,NO REPORT
B18-04000,01-30-18,22:23,January,Tuesday,NOISE,801 W DODDS ST,LB412,BPD,NO REPORT
B18-04002,01-30-18,23:22,January,Tuesday,NOISE,455 N COLLEGE AVE; SMALLWOOD PLAZA,LB101,BPD,NO REPORT
B18-04007,01-30-18,23:54,January,Tuesday,NOISE,512 N COLLEGE AVE; APT 309,LB101,BPD,NO REPORT
B18-04015,01-31-18,03:03,January,Wednesday,NOISE,2338 S WINSLOW CT,LB326,BPD,NO REPORT
B18-04155,01-31-18,19:55,January,Wednesday,NOISE,3100 S WALNUT STREET PIKE; APT B132,LB336,BPD,NO REPORT
B18-04168,01-31-18,21:18,January,Wednesday,NOISE,1000 S BASSWOOD CIR; BASSWOOD APARTMENTS CLUB HOUSE,LB415,BPD,NO REPORT
B18-04190,01-31-18,23:46,January,Wednesday,NOISE,625 S WALNUT ST,LB301,BPD,NO REPORT
B18-04282,02-01-18,21:02,February,Thursday,NOISE,2478 S WINSLOW CT,LB326,BPD,NO REPORT
B18-04291,02-01-18,22:35,February,Thursday,NOISE,1600 N WILLIS DR; LOT 9,LB513,BPD,NO REPORT
B18-04293,02-01-18,23:09,February,Thursday,NOISE,2036 N WALNUT ST; BELOW C13,LB212,BPD,NO REPORT
B18-04298,02-01-18,23:37,February,Thursday,NOISE,615 W 15TH ST; FAIRVIEW TERRACE APARTMENTS,LB518,BPD,NO REPORT
B18-04303,02-02-18,4.6412037037037038E-3,February,Friday,NOISE,710 N MORTON ST;,LB519,BPD,NO REPORT
B18-04310,02-02-18,6.356481481481481E-2,February,Friday,NOISE,N WASHINGTON ST & E 6TH ST,LB102,BPD,NO REPORT
B18-04353,02-02-18,11:31,February,Friday,NOISE,3100 S WALNUT STREET PIKE ; B-2ND FLOOR,LB336,BPD,NO REPORT
B18-04415,02-02-18,20:22,February,Friday,NOISE,520 S PARK RIDGE RD; APT 2301,LB307,BPD,NO REPORT
B18-04434,02-02-18,23:04,February,Friday,NOISE,501 N COLLEGE AVE; SPRINGHILL SUITES,LB101,BPD,NO REPORT
B18-04447,02-02-18,23:43,February,Friday,NOISE,S WALNUT ST & W SOUTHERN DR,LB315,BPD,NO REPORT
B18-04451,02-02-18,23:55,February,Friday,NOISE,603 W SLATE DR; APT C,LB513,BPD,NO REPORT
B18-04470,02-03-18,7.4050925925925923E-2,February,Saturday,NOISE,409 S BALLANTINE RD,LB302,BPD,NO REPORT
B18-04566,02-03-18,22:09,February,Saturday,NOISE,1625 S WILCOX ST; APT 3,LB318,BPD,NO REPORT
B18-04575,02-03-18,22:45,February,Saturday,NOISE,404 S WASHINGTON ST;APT B209 URBAN STATION,LB104,BPD,NO REPORT
B18-04585,02-03-18,23:42,February,Saturday,NOISE,1106 S FESS AVE,LB313,BPD,NO REPORT
B18-04588,02-04-18,2.3148148148148147E-5,February,Sunday,NOISE,263 E VARSITY LN,LB212,BPD,NO REPORT
B18-04596,02-04-18,2.7777777777777776E-2,February,Sunday,NOISE,1306 N LINCOLN ST,LB212,BPD,NO REPORT
B18-04597,02-04-18,3.123842592592593E-2,February,Sunday,NOISE,263 E VARSITY LN,LB212,BPD,NO REPORT
B18-04614,02-04-18,03:45,February,Sunday,NOISE,304 E 20TH ST,LB212,BPD,NO REPORT
B18-04615,02-04-18,03:43,February,Sunday,NOISE,601 N COLLEGE AVE,LB519,BPD,NO REPORT
B18-04616,02-04-18,04:05,February,Sunday,NOISE,257 E VARSITY LN,LB212,BPD,NO REPORT
B18-04617,02-04-18,04:20,February,Sunday,NOISE,1800 N WALNUT ST; MOTEL 6; RM 233,LB212,BPD,NO REPORT
B18-04672,02-04-18,18:10,February,Sunday,NOISE,3100 S WALNUT STREET PIKE; APT 132,LB336,BPD,NO REPORT
B18-04689,02-04-18,22:35,February,Sunday,NOISE,345 S COLLEGE AVE; APT 401,LB103,BPD,NO REPORT
B18-04693,02-04-18,23:18,February,Sunday,NOISE,212 N MORTON ST; APT 306,LB101,BPD,NO REPORT
B18-04710,02-05-18,03:55,February,Monday,NOISE,2338 S WINSLOW CT,LB326,BPD,NO REPORT
B18-04890,02-06-18,15:12,February,Tuesday,NOISE,3100 S WALNUT STREET PIKE; APT 129,LB336,BPD,NO REPORT
B18-04914,02-06-18,17:43,February,Tuesday,NOISE,4244 E STEPHENS DR,LB218,BPD,NO REPORT
B18-04950,02-06-18,21:01,February,Tuesday,NOISE,300 E STATE ROAD 45 46 BYPASS ; APT 28 VARSITY COURT APTS,LB212,BPD,NO REPORT
B18-04958,02-06-18,22:31,February,Tuesday,NOISE,625 S WALNUT ST,LB301,BPD,NO REPORT
B18-04972,02-06-18,23:48,February,Tuesday,NOISE,120 S KIMBLE DR,LB523,BPD,NO REPORT
B18-04978,02-07-18,8.6574074074074081E-2,February,Wednesday,NOISE,320 S DUNN ST; APT 112,LB104,BPD,NO REPORT
B18-04981,02-07-18,9.2696759259259257E-2,February,Wednesday,NOISE,710 N MORTON ST; THE PARK ON MORTON OFFICE; APT 2103,LB519,BPD,NO REPORT
B18-05127,02-07-18,21:59,February,Wednesday,NOISE,3801 E MCCRACKEN WAY; APT 7,LB220,BPD,NO REPORT
B18-05146,02-07-18,23:27,February,Wednesday,NOISE,120 S KIMBLE DR; LOT 18,LB523,BPD,NO REPORT
B18-05154,02-08-18,1.0983796296296297E-2,February,Thursday,NOISE,710 N MORTON ST; THE PARK ON MORTON OFFICE; APT 2103,LB519,BPD,NO REPORT
B18-05293,02-08-18,23:40,February,Thursday,NOISE,701 N COLLEGE AVE; apt 308,LB519,BPD,NO REPORT
B18-05296,02-08-18,23:59,February,Thursday,NOISE,3335 S ACADIA CT,LB329,BPD,NO REPORT
B18-05302,02-09-18,3.7314814814814815E-2,February,Friday,NOISE,257 E VARSITY LN,LB212,BPD,NO REPORT
B18-05407,02-09-18,20:49,February,Friday,NOISE,915 N ROGERS ST; APT 9,LB518,BPD,NO REPORT
B18-05433,02-10-18,4.1782407407407402E-3,February,Saturday,NOISE,1150 S CLARIZZ BLVD; APT L345,LB310,BPD,NO REPORT
B18-05435,02-10-18,3.0277777777777778E-2,February,Saturday,NOISE,1150 S CLARIZZ BLVD; BLDG D,LB310,BPD,NO REPORT
B18-05446,02-10-18,7.9293981481481479E-2,February,Saturday,NOISE,212 N CLARK ST,LB222,BPD,NO REPORT
B18-05452,02-10-18,04:26,February,Saturday,NOISE,502 S MULLER PKWY; APT 233,LB404,BPD,NO REPORT
B18-05453,02-10-18,04:42,February,Saturday,NOISE,513 W GRANITE DR,LB513,BPD,NO REPORT
B18-05485,02-10-18,11:52,February,Saturday,NOISE,3200 E LONGVIEW AVE; APT 15,LB221,BPD,NO REPORT
B18-05512,02-10-18,16:24,February,Saturday,NOISE,320 N LINCOLN ST,LB102,BPD,NO REPORT
B18-05533,02-10-18,19:24,February,Saturday,NOISE,N JACKSON ST & W 16TH ST,LB518,BPD,NO REPORT
B18-05552,02-10-18,22:29,February,Saturday,NOISE,2307 E 2ND ST; APT 16,LB304,BPD,NO REPORT
B18-05556,02-10-18,22:58,February,Saturday,NOISE,106 S BRYAN AVE,LB222,BPD,NO REPORT
B18-05564,02-10-18,23:06,February,Saturday,NOISE,525 S PATTERSON DR; APT 2205,LB406,BPD,NO REPORT
B18-05565,02-10-18,23:21,February,Saturday,NOISE,364 E VARSITY LN,LB212,BPD,NO REPORT
B18-05569,02-11-18,7.1180555555555554E-3,February,Sunday,NOISE,1314 N LINCOLN ST,LB212,BPD,NO REPORT
B18-05574,02-11-18,5.0231481481481481E-3,February,Sunday,NOISE,726 E UNIVERSITY ST,LB302,BPD,NO REPORT
B18-05576,02-11-18,2.462962962962963E-2,February,Sunday,NOISE,633 W MARBLE LN,LB513,BPD,NO REPORT
B18-05577,02-11-18,2.8530092592592593E-2,February,Sunday,NOISE,603 W SLATE DR; APT C,LB513,BPD,NO REPORT
B18-05578,02-11-18,3.4594907407407408E-2,February,Sunday,NOISE,604 E 2ND ST,LB302,BPD,NO REPORT
B18-05581,02-11-18,3.5810185185185188E-2,February,Sunday,NOISE,905 S HENDERSON ST; BENDER APARTMENTS,LB313,BPD,NO REPORT
B18-05582,02-11-18,3.4756944444444444E-2,February,Sunday,NOISE,118 E 7TH ST,LB102,BPD,NO REPORT
B18-05867,02-13-18,9.8368055555555556E-2,February,Tuesday,NOISE,3100 S WALNUT STREET PIKE; APT B129,LB336,BPD,NO REPORT
B18-05870,02-13-18,03:29,February,Tuesday,NOISE,1707 N LINCOLN ST,LB212,BPD,NO REPORT
B18-05973,02-13-18,21:15,February,Tuesday,NOISE,4210 W LILAC LN,LB428,BPD,NO REPORT
B18-05996,02-13-18,23:57,February,Tuesday,NOISE,629 W MARBLE LN,LB513,BPD,NO REPORT
B18-05997,02-14-18,1.4467592592592594E-3,February,Wednesday,NOISE,455 N COLLEGE AVE; APT 3031,LB101,BPD,NO REPORT
B18-06009,02-14-18,6.1111111111111116E-2,February,Wednesday,NOISE,455 N COLLEGE AVE; APT 3031,LB101,BPD,NO REPORT
B18-06129,02-14-18,22:34,February,Wednesday,NOISE,310 W 12TH ST; THE PARK ON MORTON; PARK ON MORTON,LB519,BPD,NO REPORT
B18-06139,02-15-18,00:00,February,Thursday,NOISE,913 N COLLEGE AVE; APT 201,LB519,BPD,NO REPORT
B18-06144,02-15-18,3.2673611111111105E-2,February,Thursday,NOISE,710 N MORTON ST; THE PARK ON MORTON OFFICE; APT 6305,LB519,BPD,NO REPORT
B18-06145,02-15-18,2.8530092592592593E-2,February,Thursday,NOISE,3801 E MCCRACKEN WAY; UNIT 7,LB220,BPD,NO REPORT
B18-06266,02-15-18,22:46,February,Thursday,NOISE,512 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B18-06269,02-15-18,23:31,February,Thursday,NOISE,405 S WALNUT ST; URBAN STATION APARTMENTS WALNUT,LB104,BPD,NO REPORT
B18-06270,02-15-18,23:43,February,Thursday,NOISE,212 N MORTON ST; APT 308,LB101,BPD,NO REPORT
B18-06274,02-16-18,2.1400462962962965E-2,February,Friday,NOISE,208 S JEFFERSON ST,LB222,BPD,NO REPORT
B18-06275,02-16-18,1.8657407407407407E-2,February,Friday,NOISE,532 S BASSWOOD DR;APT B,LB404,BPD,NO REPORT
B18-06286,02-16-18,8.8738425925925915E-2,February,Friday,NOISE,700 S CLARIZZ BLVD; THE WOODS AT LATIMER,LB305,BPD,NO REPORT
B18-06374,02-16-18,19:19,February,Friday,NOISE,411 S LINCOLN ST,LB104,BPD,NO REPORT
B18-06377,02-16-18,19:20,February,Friday,NOISE,3911 W MAYBURY MALL; APT B23,LB428,BPD,NO REPORT
B18-06381,02-16-18,20:01,February,Friday,NOISE,977 W MORAVEC WAY,LB520,BPD,NO REPORT
B18-06394,02-16-18,21:53,February,Friday,NOISE,3100 S WALNUT STREET PIKE; APT A81,LB336,BPD,NO REPORT
B18-06402,02-16-18,23:02,February,Friday,NOISE,511 E 14TH ST; UNIT B,LB214,BPD,NO REPORT
B18-06407,02-16-18,23:06,February,Friday,NOISE,1135 S BASSWOOD CIR,LB415,BPD,NO REPORT
B18-06415,02-17-18,1.4201388888888888E-2,February,Saturday,NOISE,553 S DOLIMAH AVE; APT 29106,LB406,BPD,NO REPORT
B18-06417,02-17-18,3.1689814814814816E-2,February,Saturday,NOISE,500 S SWAIN AVE,LB303,BPD,NO REPORT
B18-06421,02-17-18,9.1678240740740755E-2,February,Saturday,NOISE,N WASHINGTON ST & E 8TH ST,LB102,BPD,NO REPORT
